RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
351	 Rollins, J	PHI	SS	138	538	78	131	22	4	17	55	64	100	28	6	.243	.323	.394	.717
352	 Montero, M	ARI	C	136	489	40	119	23	0	13	72	56	97	0	4	.243	.329	.370	.699
353	 Gillespie, C	TOR	RF	35	74	9	18	2	0	1	5	6	13	2	2	.243	.300	.311	.611
354	 Hundley, N	BAL	C	83	218	18	53	7	0	6	22	10	63	1	0	.243	.273	.358	.631
355	 Belt, B	SF	1B	61	214	30	52	8	0	12	27	18	64	3	1	.243	.306	.449	.755
356	 Headley, C	NYY	3B	135	470	55	114	20	1	13	49	51	122	7	3	.243	.328	.372	.700
357	 Dozier, B	MIN	2B	156	598	112	145	33	1	23	71	89	129	21	7	.242	.345	.416	.762
358	 Bourgeois, J	CIN	CF	18	33	5	8	0	1	0	1	1	6	0	0	.242	.265	.303	.568
359	 Descalso, D	STL	SS	104	161	20	39	11	0	0	10	20	33	1	3	.242	.333	.311	.644
360	 Suarez, E	DET	SS	85	244	33	59	9	1	4	23	22	67	3	2	.242	.316	.336	.652
361	 Choo, S	TEX	LF	123	455	58	110	19	1	13	40	58	131	3	4	.242	.340	.374	.714
362	 D'Arnaud, T	NYM	C	108	385	48	93	22	3	13	41	32	64	1	0	.242	.302	.416	.718
363	 Gimenez, C	CLE	C	41	116	13	28	10	0	0	11	12	29	0	1	.241	.313	.328	.640
363	 Realmuto, J	MIA	C	11	29	4	7	1	1	0	9	1	8	0	0	.241	.267	.345	.611
365	 Flowers, T	CWS	C	127	407	42	98	16	1	15	50	25	159	0	1	.241	.297	.396	.693
366	 Barney, D	LAD	2B	94	237	24	57	11	2	3	23	17	34	1	0	.241	.300	.342	.642
366	 Cabrera, A	WSH	2B	146	553	74	133	31	4	14	61	49	108	10	2	.241	.307	.387	.694
368	 Kipnis, J	CLE	2B	129	500	61	120	25	1	6	41	50	100	22	3	.240	.310	.330	.640
368	 Vazquez, C	BOS	C	55	175	15	42	9	0	1	20	19	33	0	0	.240	.308	.309	.617
370	 Bogaerts, X	BOS	SS	144	538	60	129	28	1	12	46	39	138	2	3	.240	.297	.362	.660
371	 Alonso, Y	SD	1B	84	267	27	64	19	1	7	27	17	36	6	1	.240	.285	.397	.682
372	 Fuld, S	OAK	LF	113	351	40	84	16	4	4	36	43	63	21	4	.239	.321	.342	.663
372	 Taveras, O	STL	RF	80	234	18	56	8	0	3	22	12	37	0	1	.239	.278	.312	.590
374	 Wilson, J	TEX	2B	24	67	7	16	4	0	0	8	2	14	1	0	.239	.271	.299	.570
375	 Amarista, A	SD	SS	148	423	39	101	13	2	5	40	29	69	12	1	.239	.286	.314	.600
376	 Chirinos, R	TEX	C	93	306	36	73	15	0	13	40	17	71	0	1	.239	.290	.415	.705
377	 Gonzalez, C	COL	LF	70	260	35	62	15	1	11	38	19	70	3	0	.238	.292	.431	.723
378	 Hill, K	PHI	C	10	21	2	5	1	0	0	1	1	5	0	0	.238	.273	.286	.558
378	 Schafer, J	MIN	CF	104	210	26	50	9	1	1	15	22	48	30	7	.238	.310	.305	.615
380	 Adrianza, E	SF	2B	53	97	10	23	6	0	0	5	5	22	1	1	.237	.279	.299	.578
381	 Castillo, W	CHC	C	110	380	28	90	19	0	13	46	26	102	0	0	.237	.296	.389	.686
381	 Hernandez, C	PHI	SS	66	114	13	27	2	0	1	4	9	33	1	1	.237	.290	.281	.571
383	 Tejada, R	NYM	SS	119	355	30	84	11	0	5	34	50	73	1	2	.237	.342	.310	.652
384	 Roberts, B	NYY	2B	91	317	40	75	16	4	5	21	28	53	7	4	.237	.300	.360	.659
385	 Nieto, A	CWS	C	48	106	8	25	5	0	2	7	8	38	0	1	.236	.296	.340	.635
386	 Corporan, C	HOU	C	55	170	22	40	6	0	6	19	14	37	0	0	.235	.302	.376	.678
386	 Johnson, R	MIA	LF	113	187	24	44	15	0	2	25	1	37	0	1	.235	.266	.348	.614
386	 Montero, J	SEA	1B	6	17	1	4	0	0	1	2	0	3	0	0	.235	.235	.412	.647
386	 Ruf, D	PHI	1B	52	102	13	24	8	0	3	8	8	32	0	0	.235	.310	.402	.712
390	 Maybin, C	SD	CF	95	251	24	59	13	4	1	15	19	56	4	3	.235	.290	.331	.621
391	 Schumaker, S	CIN	LF	83	247	22	58	12	0	2	22	18	50	2	1	.235	.287	.308	.595
392	 Trumbo, M	ARI	RF	88	328	37	77	15	1	14	61	28	89	2	3	.235	.293	.415	.707
393	 Brown, D	PHI	LF	144	473	47	111	22	1	10	63	34	91	7	1	.235	.285	.349	.634
394	 Polanco, G	PIT	RF	89	277	50	65	9	0	7	33	30	59	14	5	.235	.307	.343	.650
395	 Gomes, J	OAK	LF	112	273	28	64	8	0	6	37	35	88	0	0	.234	.327	.330	.657
396	 Maldonado, M	MIL	C	52	111	14	26	5	0	4	16	11	32	0	0	.234	.320	.387	.707
397	 Moss, B	OAK	1B	147	500	70	117	23	2	25	81	67	153	1	0	.234	.334	.438	.772
398	 Semien, M	CWS	3B	64	231	30	54	10	2	6	28	21	70	3	0	.234	.300	.372	.673
399	 Lobaton, J	WSH	C	66	214	18	50	9	0	2	12	15	61	0	0	.234	.287	.304	.591
400	 Sizemore, G	PHI	RF	112	347	35	81	19	4	5	27	33	76	6	1	.233	.299	.354	.654
