RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
51	 Harrison, J	PIT	3B	143	520	77	164	38	7	13	52	22	81	18	7	.315	.347	.490	.837
52	 Martinez, J	DET	RF	123	441	57	139	30	3	23	76	30	126	6	3	.315	.358	.553	.912
53	 Cano, R	SEA	2B	157	595	77	187	37	2	14	82	61	68	10	3	.314	.382	.454	.836
54	 McCutchen, A	PIT	CF	146	548	89	172	38	6	25	83	84	115	18	3	.314	.410	.542	.952
55	 Cabrera, M	DET	1B	159	611	101	191	52	1	25	109	60	117	1	1	.313	.371	.524	.895
56	 Richardson, A	NYY	RF	13	16	2	5	0	0	0	1	1	3	5	0	.313	.353	.313	.665
56	 Sizemore, S	NYY	3B	6	16	3	5	2	0	0	4	0	8	0	0	.313	.313	.438	.750
58	 Dickerson, C	COL	LF	131	436	74	136	27	6	24	76	37	101	8	7	.312	.364	.567	.931
59	 Uribe, J	LAD	3B	103	386	36	120	23	0	9	54	15	77	0	1	.311	.337	.440	.777
60	 Posey, B	SF	C	147	547	72	170	28	2	22	89	47	69	0	1	.311	.364	.490	.854
61	 Blanks, K	OAK	1B	26	55	10	17	1	0	2	7	8	16	0	0	.309	.409	.436	.845
62	 Brentz, B	BOS	RF	9	26	5	8	2	0	0	2	0	9	0	0	.308	.308	.385	.692
62	 Wieters, M	BAL	C	26	104	13	32	5	0	5	18	6	19	0	1	.308	.339	.500	.839
64	 Revere, B	PHI	LF	151	601	71	184	13	7	2	28	13	49	49	8	.306	.325	.361	.686
65	 Panik, J	SF	2B	73	269	31	82	10	2	1	18	16	33	0	0	.305	.343	.368	.711
66	 Kozma, P	STL	SS	14	23	4	7	3	0	0	0	3	4	0	0	.304	.385	.435	.819
67	 Jay, J	STL	CF	140	413	52	125	16	3	3	46	28	78	6	3	.303	.372	.378	.750
68	 Pollock, A	ARI	CF	75	265	41	80	19	6	7	24	19	46	14	3	.302	.353	.498	.851
69	 Young, D	BAL	LF	83	242	27	73	11	1	7	30	10	51	2	0	.302	.337	.442	.779
70	 Span, D	WSH	CF	147	610	94	184	39	8	5	37	50	65	31	7	.302	.355	.416	.771
71	 Cain, L	KC	CF	133	471	55	142	29	4	5	53	24	108	28	5	.301	.339	.412	.751
72	 Cervelli, F	NYY	C	49	146	18	44	11	1	2	13	11	41	1	0	.301	.370	.432	.802
73	 Cabrera, M	TOR	LF	139	568	81	171	35	3	16	73	43	67	6	2	.301	.351	.458	.808
74	 Lucroy, J	MIL	C	153	585	73	176	53	2	13	69	66	71	4	4	.301	.373	.465	.837
75	 Goldschmidt, P	ARI	1B	109	406	75	122	39	1	19	69	64	110	9	3	.300	.396	.542	.938
76	 Eaton, A	CWS	CF	123	486	76	146	26	10	1	35	43	83	15	9	.300	.362	.401	.763
77	 Crawford, C	LAD	LF	105	343	56	103	14	3	8	46	16	55	23	6	.300	.339	.429	.767
78	 Pagan, A	SF	CF	96	383	56	115	21	2	3	27	25	53	16	6	.300	.342	.389	.731
79	 Gonzales, M	STL	P	10	10	1	3	2	0	0	0	0	2	0	0	.300	.300	.500	.800
79	 Terdoslavich, J	ATL	RF	9	10	1	3	2	0	0	2	0	3	0	0	.300	.364	.500	.864
81	 Weeks, J	BOS	2B	17	37	8	11	3	1	0	3	4	2	2	0	.297	.372	.432	.805
82	 Van Slyke, S	LAD	LF	98	212	32	63	13	1	11	29	28	71	4	2	.297	.386	.524	.910
83	 Puig, Y	LAD	RF	148	558	92	165	37	9	16	69	67	124	11	7	.296	.382	.480	.863
84	 Rua, R	TEX	LF	28	105	11	31	7	0	2	14	2	18	1	0	.295	.321	.419	.740
85	 Stewart, C	PIT	C	49	136	9	40	5	0	0	10	12	27	0	1	.294	.362	.331	.693
86	 Kendrick, H	LAA	2B	157	617	85	181	33	5	7	75	48	110	14	5	.293	.347	.397	.744
87	 Pearce, S	BAL	LF	102	338	51	99	26	0	21	49	40	76	5	0	.293	.373	.556	.930
88	 Soler, J	CHC	RF	24	89	11	26	8	1	5	20	6	24	1	0	.292	.330	.573	.903
88	 Werth, J	WSH	RF	147	534	85	156	37	1	16	82	83	113	9	1	.292	.394	.455	.849
90	 Castro, S	CHC	SS	134	528	58	154	33	1	14	65	35	100	4	4	.292	.339	.438	.777
91	 Betts, M	BOS	CF	52	189	34	55	12	1	5	18	21	31	7	3	.291	.368	.444	.812
92	 Marte, S	PIT	LF	135	495	73	144	29	6	13	56	33	131	30	11	.291	.356	.453	.808
93	 Spangenberg, C	SD	2B	20	62	7	18	2	1	2	9	2	14	4	2	.290	.313	.452	.764
94	 Martin, R	PIT	C	111	379	45	110	20	0	11	67	59	78	4	4	.290	.402	.430	.832
95	 Loney, J	TB	1B	155	600	59	174	27	0	9	69	41	80	4	0	.290	.336	.380	.716
96	 Gordon, D	LAD	2B	148	609	92	176	24	12	2	34	31	107	64	19	.289	.326	.378	.704
97	 Stubbs, D	COL	CF	132	388	67	112	22	4	15	43	30	136	20	3	.289	.339	.482	.821
98	 Gennett, S	MIL	2B	137	440	55	127	31	3	9	54	22	67	6	3	.289	.320	.434	.754
99	 Murphy, D	NYM	2B	143	596	79	172	37	2	9	57	39	86	13	5	.289	.332	.403	.734
100	 Adams, M	STL	1B	142	527	55	152	34	5	15	68	26	114	3	2	.288	.321	.457	.779
