RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
101	 Blackmon, C	COL	CF	154	593	82	171	27	3	19	72	31	96	28	10	.288	.335	.440	.775
102	 Freeman, F	ATL	1B	162	607	93	175	43	4	18	78	90	145	3	4	.288	.386	.461	.847
103	 Lombardozzi, S	BAL	2B	20	73	6	21	1	1	0	2	0	14	1	0	.288	.297	.329	.626
104	 Suzuki, K	MIN	C	131	452	37	130	34	0	3	61	34	46	0	1	.288	.345	.383	.727
105	 Stanton, G	MIA	RF	145	539	89	155	31	1	37	105	94	170	13	1	.288	.395	.555	.950
106	 Trout, M	LAA	CF	157	602	115	173	39	9	36	111	83	184	16	2	.287	.377	.561	.939
107	 McGehee, C	MIA	3B	160	616	56	177	29	1	4	76	67	102	4	2	.287	.355	.357	.712
108	 Rendon, A	WSH	3B	153	613	111	176	39	6	21	83	58	104	17	3	.287	.351	.473	.824
109	 Arenado, N	COL	3B	111	432	58	124	34	2	18	61	25	58	2	1	.287	.328	.500	.828
110	 Reyes, J	TOR	SS	143	610	94	175	33	4	9	51	38	73	30	2	.287	.328	.398	.726
111	 Taylor, C	SEA	SS	47	136	16	39	8	0	0	9	11	39	5	2	.287	.347	.346	.692
112	 Kemp, M	LAD	LF	150	541	77	155	38	3	25	89	52	145	8	5	.287	.346	.506	.852
113	 Rizzo, A	CHC	1B	140	524	89	150	28	1	32	78	73	116	5	4	.286	.386	.527	.913
114	 Hunter, T	DET	RF	142	549	71	157	33	2	17	83	23	89	4	3	.286	.319	.446	.765
115	 Bautista, J	TOR	RF	155	553	101	158	27	0	35	103	104	96	6	2	.286	.403	.524	.928
115	 Bernier, D	MIN	SS	7	7	2	2	0	0	0	0	1	2	0	0	.286	.444	.286	.730
115	 Izturis, M	TOR	2B	11	35	3	10	1	0	0	1	2	4	1	0	.286	.324	.314	.639
115	 Paredes, J	BAL	3B	27	63	12	18	4	0	2	8	2	16	4	0	.286	.308	.444	.752
115	 Peralta, D	ARI	LF	88	329	40	94	12	9	8	36	16	60	6	3	.286	.320	.450	.770
115	 Shields, J	KC	P	3	7	1	2	1	0	0	1	0	1	0	0	.286	.286	.429	.714
115	 Stammen, C	WSH	P	46	7	0	2	1	0	0	0	0	4	0	0	.286	.286	.429	.714
122	 Ramirez, A	MIL	3B	133	494	47	141	23	1	15	66	21	75	3	0	.285	.330	.427	.757
123	 Aoki, N	KC	RF	132	491	63	140	22	6	1	43	43	49	17	8	.285	.349	.360	.710
124	 Escobar, A	KC	SS	162	579	74	165	34	5	3	50	23	83	31	6	.285	.317	.377	.694
125	 Suzuki, I	NYY	RF	143	359	42	102	13	2	1	22	21	68	15	3	.284	.324	.340	.664
126	 Gomez, C	MIL	CF	148	574	95	163	34	4	23	73	47	141	34	12	.284	.356	.477	.833
127	 Murphy, J	NYY	C	32	81	7	23	4	0	1	9	4	22	0	0	.284	.318	.370	.688
128	 Bour, J	MIA	1B	39	74	10	21	3	0	1	11	9	19	0	0	.284	.361	.365	.726
129	 Yelich, C	MIA	LF	144	582	94	165	30	6	9	54	70	137	21	7	.284	.362	.402	.764
130	 Coghlan, C	CHC	RF	125	385	50	109	28	5	9	41	39	81	7	4	.283	.352	.452	.804
131	 Ramirez, H	LAD	SS	128	449	64	127	35	0	13	71	56	84	14	5	.283	.369	.448	.817
132	 Gillaspie, C	CWS	3B	130	464	50	131	31	5	7	57	36	78	0	4	.282	.336	.416	.752
133	 Molina, Y	STL	C	110	404	40	114	21	0	7	38	28	55	1	1	.282	.333	.386	.719
134	 Davis, R	DET	CF	134	461	64	130	27	2	8	51	22	75	36	11	.282	.320	.401	.721
135	 Prado, M	NYY	3B	143	536	62	151	26	4	12	58	26	80	3	1	.282	.321	.412	.733
136	 Tabata, J	PIT	RF	80	174	14	49	5	2	0	17	7	26	1	2	.282	.314	.333	.647
137	 Lagares, J	NYM	CF	116	416	46	117	24	3	4	47	20	87	13	4	.281	.321	.382	.703
137	 Ruggiano, J	CHC	RF	81	224	29	63	13	1	6	28	18	70	2	4	.281	.337	.429	.766
139	 Jones, A	BAL	CF	159	644	88	181	30	2	29	96	19	133	7	1	.281	.311	.469	.780
140	 Holt, B	BOS	2B	106	449	68	126	23	5	4	29	33	98	12	2	.281	.331	.381	.711
141	 Rios, A	TEX	RF	131	492	54	138	30	8	4	54	23	93	17	9	.280	.311	.398	.709
142	 Zimmerman, R	WSH	1B	61	214	26	60	19	1	5	38	22	37	0	0	.280	.342	.449	.790
143	 Chisenhall, L	CLE	3B	142	478	62	134	29	1	13	59	39	99	3	1	.280	.343	.427	.770
144	 Sandoval, P	SF	3B	157	588	68	164	26	3	16	73	39	85	0	0	.279	.324	.415	.739
145	 Vogt, S	OAK	C	84	269	26	75	10	2	9	35	16	39	1	0	.279	.321	.431	.752
146	 Morse, M	SF	LF	131	438	48	122	32	3	16	61	31	121	0	0	.279	.336	.475	.811
147	 Aybar, E	LAA	SS	156	589	77	164	30	4	7	68	36	62	16	9	.278	.321	.379	.700
148	 Gomes, Y	CLE	C	135	485	61	135	25	3	21	74	24	120	0	0	.278	.313	.472	.785
148	 Petit, G	HOU	SS	37	97	14	27	8	0	2	9	1	25	0	1	.278	.300	.423	.723
150	 Machado, M	BAL	3B	82	327	38	91	14	0	12	32	20	68	2	0	.278	.324	.431	.755
