RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
700	 Delgado, R	ARI	P	43	9	0	1	0	0	0	0	0	4	0	0	.111	.111	.111	.222
700	 Erlin, R	SD	P	12	18	0	2	0	0	0	1	1	6	0	0	.111	.158	.111	.269
700	 Floyd, G	ATL	P	8	18	0	2	0	0	0	0	0	12	0	0	.111	.111	.111	.222
700	 Gallardo, Y	MIL	P	31	54	1	6	1	0	0	1	1	18	0	0	.111	.127	.130	.257
700	 Liriano, F	PIT	P	28	45	1	5	0	0	0	0	2	14	0	0	.111	.149	.111	.260
700	 Locke, J	PIT	P	20	45	3	5	0	0	0	0	2	30	0	0	.111	.149	.111	.260
700	 Rogers, J	MIL	3B	8	9	0	1	1	0	0	0	1	1	0	0	.111	.200	.222	.422
700	 Santana, E	ATL	P	31	63	7	7	1	0	0	1	2	28	0	0	.111	.138	.127	.265
700	 Tanaka, M	NYY	P	3	9	0	1	0	0	0	0	0	5	0	0	.111	.111	.111	.222
710	 Teheran, J	ATL	P	31	66	1	7	1	0	0	6	1	21	0	0	.106	.132	.121	.254
711	 Bolsinger, M	ARI	P	10	19	1	2	0	0	0	1	0	7	0	0	.105	.105	.105	.211
711	 Johnson, E	CLE	2B	7	19	1	2	2	0	0	0	0	7	0	0	.105	.105	.211	.316
711	 Roberts, R	BOS	3B	8	19	1	2	0	0	0	0	3	7	0	0	.105	.227	.105	.333
714	 Belnome, V	TB	1B	4	10	1	1	1	0	0	1	3	3	0	0	.100	.286	.200	.486
714	 Buchanan, D	PHI	P	19	30	2	3	1	0	0	2	4	10	0	0	.100	.206	.133	.339
714	 Chatwood, T	COL	P	4	10	0	1	0	0	0	0	0	5	0	0	.100	.100	.100	.200
714	 Conrad, B	SD	2B	13	30	2	3	1	0	1	2	3	14	0	0	.100	.176	.233	.410
714	 DeSclafani, A	MIA	P	13	10	1	1	0	0	0	2	1	3	0	0	.100	.182	.100	.282
714	 Falu, I	MIL	2B	22	30	0	3	0	0	0	1	4	5	1	0	.100	.200	.100	.300
714	 Latos, M	CIN	P	15	30	2	3	0	0	0	1	1	12	0	0	.100	.129	.100	.229
714	 Morales, F	COL	P	34	30	2	3	0	0	0	0	3	15	0	0	.100	.182	.100	.282
714	 Paul, X	ARI	LF	14	20	2	2	0	0	0	0	1	8	0	0	.100	.143	.100	.243
714	 Soto, N	CIN	1B	21	30	1	3	1	0	0	1	0	8	1	0	.100	.097	.133	.230
714	 Strasburg, S	WSH	P	33	60	3	6	1	0	0	3	7	26	0	0	.100	.194	.117	.311
725	 Estrada, M	MIL	P	35	32	0	3	0	0	0	2	3	13	0	0	.094	.171	.094	.265
726	 Florimon, P	WSH	SS	33	76	7	7	1	1	0	1	8	22	6	0	.092	.179	.132	.310
727	 Hahn, J	SD	P	14	22	1	2	0	0	0	1	0	12	0	0	.091	.091	.091	.182
727	 Niese, J	NYM	P	29	55	3	5	1	0	0	4	6	29	0	0	.091	.180	.109	.289
727	 Scutaro, M	SF	2B	5	11	1	1	0	0	0	0	1	3	0	0	.091	.167	.091	.258
730	 Eovaldi, N	MIA	P	32	56	1	5	0	0	0	0	1	36	0	0	.089	.105	.089	.195
731	 Gonzalez, G	WSH	P	24	46	3	4	1	0	1	2	0	26	0	0	.087	.087	.174	.261
732	 Satin, J	NYM	1B	25	35	2	3	2	0	0	3	6	14	0	0	.086	.256	.143	.399
733	 Cahill, T	ARI	P	31	24	0	2	1	0	0	0	1	5	0	0	.083	.120	.125	.245
733	 Flande, Y	COL	P	16	12	0	1	0	0	0	1	1	6	0	0	.083	.154	.083	.237
733	 Francoeur, J	SD	RF	10	24	2	2	0	0	0	1	3	7	0	0	.083	.179	.083	.262
733	 Nicasio, J	COL	P	32	24	0	2	0	0	0	4	0	13	0	0	.083	.080	.083	.163
733	 Stults, E	SD	P	29	48	1	4	1	0	0	1	1	18	0	0	.083	.102	.104	.206
733	 Treinen, B	WSH	P	15	12	0	1	0	0	0	0	1	8	0	0	.083	.154	.083	.237
739	 Harang, A	ATL	P	32	61	2	5	0	0	0	1	1	29	0	0	.082	.097	.082	.179
740	 Hernandez, R	LAD	P	32	49	1	4	0	0	0	2	0	24	0	0	.082	.082	.082	.163
741	 Wheeler, Z	NYM	P	32	50	1	4	1	0	0	3	1	24	0	0	.080	.098	.100	.198
742	 Fister, D	WSH	P	24	52	3	4	1	0	0	0	1	21	0	0	.077	.094	.096	.190
742	 Guerrero, A	LAD	LF	11	13	0	1	0	0	0	0	0	6	0	0	.077	.077	.077	.154
744	 Wood, A	ATL	P	31	41	1	3	0	0	0	2	2	28	0	0	.073	.116	.073	.189
745	 Lincecum, T	SF	P	32	44	2	3	0	0	0	1	4	26	0	0	.068	.146	.068	.214
746	 Adames, C	COL	SS	7	15	1	1	0	0	0	0	0	5	0	0	.067	.067	.067	.133
746	 Glenn, B	TOR	RF	6	15	0	1	0	0	0	0	1	5	0	0	.067	.125	.067	.192
746	 Lynn, L	STL	P	31	60	5	4	1	0	0	1	4	34	0	0	.067	.138	.083	.222
749	 Worley, V	PIT	P	19	32	1	2	1	0	0	0	1	17	0	0	.063	.091	.094	.185
750	 Garza, M	MIL	P	26	49	2	3	1	0	0	0	1	21	0	0	.061	.080	.082	.162
