RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
293	 Lee, C	PHI	P	11	24	2	6	0	0	0	1	0	9	0	0	.250	.250	.250	.500
293	 Martinez, C	STL	P	54	12	0	3	0	0	0	2	0	4	0	0	.250	.250	.250	.500
293	 McCann, J	DET	C	9	12	2	3	1	0	0	0	0	2	1	0	.250	.250	.333	.583
293	 Nunez, E	MIN	3B	72	204	26	51	7	4	4	24	5	31	9	3	.250	.271	.382	.654
293	 Roach, D	SD	P	16	4	0	1	1	0	0	0	0	1	0	0	.250	.250	.500	.750
293	 Rodriguez, W	PIT	P	6	8	0	2	0	0	0	0	0	2	0	0	.250	.250	.250	.500
293	 Sanchez, C	CWS	SS	28	100	6	25	5	0	0	5	3	25	1	1	.250	.269	.300	.569
293	 Santiago, H	LAA	P	2	4	0	1	0	0	0	0	0	1	0	0	.250	.250	.250	.500
293	 Soto, G	OAK	C	24	80	8	20	6	0	1	11	6	19	0	0	.250	.302	.363	.665
293	 Taylor, M	CWS	LF	11	28	3	7	1	0	0	0	5	9	0	0	.250	.364	.286	.649
293	 Telis, T	TEX	C	18	68	7	17	2	0	0	8	1	10	0	0	.250	.271	.279	.551
293	 Ventura, Y	KC	P	2	4	1	1	0	0	0	0	0	3	0	0	.250	.250	.250	.500
293	 Wilson, B	ARI	C	2	4	0	1	0	0	0	0	0	0	0	0	.250	.250	.250	.500
314	 Ethier, A	LAD	RF	130	341	29	85	17	6	4	42	31	74	2	2	.249	.322	.370	.691
315	 Lowrie, J	OAK	SS	136	502	59	125	29	3	6	50	51	79	0	0	.249	.321	.355	.676
316	 Valbuena, L	CHC	3B	149	478	68	119	33	4	16	51	65	113	1	2	.249	.341	.435	.776
317	 Marisnick, J	HOU	CF	65	221	21	55	8	0	3	19	8	67	11	3	.249	.281	.326	.607
318	 Wong, K	STL	2B	113	402	52	100	14	3	12	42	21	71	20	4	.249	.292	.388	.680
319	 Napoli, M	BOS	1B	119	415	49	103	20	0	17	55	78	133	3	2	.248	.370	.419	.789
320	 Abreu, B	NYM	RF	78	133	12	33	9	0	1	14	20	21	1	0	.248	.342	.338	.680
320	 Thole, J	TOR	C	57	133	11	33	4	0	0	7	14	25	0	3	.248	.320	.278	.598
322	 Hernandez, E	MIA	LF	42	121	13	30	6	3	3	14	12	21	0	0	.248	.321	.421	.742
322	 Kalish, R	CHC	LF	57	121	13	30	4	4	0	5	8	28	3	2	.248	.295	.347	.642
324	 DeJesus, D	TB	LF	83	238	24	59	15	2	6	19	30	43	0	3	.248	.344	.403	.748
325	 Bethancourt, C	ATL	C	31	113	7	28	3	0	0	9	3	26	1	1	.248	.274	.274	.548
326	 Lough, D	BAL	LF	112	174	31	43	6	3	4	16	15	33	8	5	.247	.309	.385	.694
327	 Lawrie, B	TOR	3B	70	259	27	64	9	0	12	38	16	49	0	0	.247	.301	.421	.722
328	 Aviles, M	CLE	LF	113	344	38	85	16	1	5	39	13	49	14	5	.247	.273	.343	.616
329	 Fielder, P	TEX	1B	42	150	19	37	8	0	3	16	25	24	0	0	.247	.360	.360	.720
330	 Crawford, B	SF	SS	153	491	54	121	20	10	10	69	59	129	5	3	.246	.324	.389	.713
331	 Chavez, E	ARI	3B	44	69	6	17	3	1	3	8	11	19	2	0	.246	.346	.449	.795
332	 Crisp, C	OAK	LF	126	463	68	114	21	3	9	47	66	66	19	5	.246	.336	.363	.699
333	 Watkins, L	CHC	2B	31	65	10	16	3	0	1	6	1	16	1	0	.246	.269	.338	.607
334	 Jones, G	MIA	1B	146	496	59	122	33	2	15	53	46	116	0	1	.246	.309	.411	.720
335	 Santiago, R	CIN	3B	75	179	20	44	8	0	2	17	24	38	2	1	.246	.343	.324	.667
336	 Segura, J	MIL	SS	146	513	61	126	14	6	5	31	28	70	20	9	.246	.289	.326	.614
337	 Moreland, M	TEX	1B	52	167	18	41	9	1	2	23	12	43	0	0	.246	.297	.347	.644
338	 Grichuk, R	STL	CF	47	110	11	27	6	1	3	8	5	31	0	2	.245	.278	.400	.678
339	 Kelly, D	DET	3B	95	163	24	40	5	1	0	7	20	29	6	1	.245	.332	.288	.620
340	 Navarro, E	LAA	1B	64	159	17	39	10	1	1	14	13	27	1	3	.245	.302	.340	.642
341	 Barmes, C	PIT	SS	48	102	15	25	5	0	0	7	9	18	1	1	.245	.328	.294	.622
342	 Ackley, D	SEA	LF	143	502	64	123	27	4	14	65	32	90	8	4	.245	.293	.398	.692
343	 Pena, R	ATL	2B	81	147	9	36	6	0	3	9	13	38	1	0	.245	.304	.347	.651
344	 Simmons, A	ATL	SS	146	540	44	132	18	4	7	46	32	60	4	5	.244	.286	.331	.617
345	 Jennings, D	TB	LF	123	479	64	117	30	2	10	36	47	108	15	6	.244	.319	.378	.697
346	 Garcia, A	CWS	DH	46	172	19	42	8	0	7	29	14	44	4	1	.244	.305	.413	.718
347	 Presley, A	HOU	LF	89	254	22	62	6	1	6	19	13	44	5	1	.244	.281	.346	.628
348	 Ludwick, R	CIN	LF	112	357	28	87	20	0	9	45	31	94	0	2	.244	.308	.375	.683
349	 Davis, K	MIL	LF	144	501	70	122	37	2	22	69	32	122	4	1	.244	.299	.457	.756
349	 Hill, A	ARI	3B	133	501	52	122	26	3	10	60	28	92	4	3	.244	.287	.367	.654
