RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
151	 Bloomquist, W	SEA	SS	47	133	15	37	6	0	1	14	4	32	1	1	.278	.297	.346	.643
152	 Pedroia, D	BOS	2B	135	551	72	153	33	0	7	53	51	75	6	6	.278	.337	.376	.712
153	 Inciarte, E	ARI	LF	118	418	54	116	18	2	4	27	25	53	19	3	.278	.318	.359	.677
154	 Gonzalez, M	HOU	1B	103	285	33	79	15	1	6	23	17	58	2	4	.277	.327	.400	.727
155	 Mauer, J	MIN	1B	120	455	60	126	27	2	4	55	60	96	3	0	.277	.361	.371	.732
155	 Pence, H	SF	RF	162	650	106	180	29	10	20	74	52	130	13	6	.277	.332	.445	.777
157	 Blanco, A	PHI	3B	25	47	4	13	5	0	1	3	2	6	0	0	.277	.306	.447	.753
158	 Fowler, D	HOU	CF	116	434	61	120	21	4	8	35	66	108	11	4	.276	.375	.399	.774
159	 Hechavarria, A	MIA	SS	146	536	53	148	20	10	1	34	26	86	7	5	.276	.308	.356	.664
160	 Chavez, E	SEA	RF	80	232	22	64	12	2	2	23	15	30	5	2	.276	.317	.371	.688
161	 Gonzalez, A	LAD	1B	159	591	83	163	41	0	27	116	56	112	1	1	.276	.335	.482	.817
162	 Markakis, N	BAL	RF	155	642	81	177	27	1	14	50	62	84	4	2	.276	.342	.386	.729
163	 Kinsler, I	DET	2B	161	684	100	188	40	4	17	92	29	79	15	4	.275	.307	.420	.727
164	 Escobar, E	MIN	SS	133	433	52	119	35	2	6	37	24	93	1	1	.275	.315	.406	.721
165	 Navarro, D	TOR	C	139	481	40	132	22	0	12	69	32	76	3	0	.274	.317	.395	.712
166	 Vargas, K	MIN	1B	53	215	26	59	10	1	9	38	12	63	0	0	.274	.316	.456	.772
167	 Herrera, E	MIL	RF	69	135	14	37	7	1	0	5	3	36	4	1	.274	.288	.341	.629
168	 Martin, L	TEX	CF	155	533	68	146	13	7	7	40	39	114	31	12	.274	.325	.364	.689
169	 Weeks Jr., R	MIL	2B	121	252	36	69	19	1	8	29	25	73	3	4	.274	.357	.452	.809
170	 Mesoraco, D	CIN	C	114	384	54	105	25	0	25	80	41	103	1	3	.273	.359	.534	.893
171	 Ramirez, A	CWS	SS	158	622	82	170	35	2	15	74	24	81	21	4	.273	.305	.408	.713
172	 Frazier, T	CIN	3B	157	597	88	163	22	1	29	80	52	139	20	8	.273	.336	.459	.795
173	 Correia, K	LAD	P	11	11	1	3	1	0	0	1	0	3	0	0	.273	.273	.364	.636
173	 Evans, N	ARI	1B	18	22	2	6	2	0	2	7	1	10	0	0	.273	.304	.636	.941
173	 Green, G	LAA	LF	43	99	7	27	5	0	1	11	2	20	1	4	.273	.282	.354	.635
173	 Harper, B	WSH	RF	100	352	41	96	10	2	13	32	38	104	2	2	.273	.344	.423	.768
173	 Saunders, M	SEA	RF	78	231	38	63	11	3	8	34	26	59	4	5	.273	.341	.450	.791
173	 Susac, A	SF	C	35	88	13	24	8	0	3	19	7	28	0	0	.273	.326	.466	.792
179	 Carpenter, M	STL	3B	158	595	99	162	33	2	8	59	95	111	5	3	.272	.375	.375	.750
180	 Zobrist, B	TB	2B	146	570	83	155	34	3	10	52	75	84	10	5	.272	.354	.395	.749
181	 Calhoun, K	LAA	RF	127	493	90	134	31	3	17	58	38	104	5	3	.272	.325	.450	.776
182	 Holliday, M	STL	LF	156	574	83	156	37	0	20	90	74	100	4	1	.272	.370	.441	.811
183	 Pujols, A	LAA	DH	159	633	89	172	37	1	28	105	48	71	5	1	.272	.324	.466	.790
184	 Walker, N	PIT	2B	137	512	74	139	25	3	23	76	45	88	2	2	.271	.342	.467	.809
185	 Butler, B	KC	DH	151	549	57	149	32	0	9	66	41	96	0	0	.271	.323	.379	.702
186	 Ellsbury, J	NYY	CF	149	575	71	156	27	5	16	70	49	93	39	5	.271	.328	.419	.747
187	 Robertson, D	TEX	LF	70	177	23	48	9	1	0	21	17	28	6	4	.271	.333	.333	.667
188	 Negron, K	CIN	2B	49	144	19	39	10	1	6	17	12	40	5	0	.271	.331	.479	.810
189	 Cruz, N	BAL	LF	159	613	87	166	32	2	40	108	55	140	4	5	.271	.333	.525	.859
190	 Perez, R	CLE	C	29	85	10	23	5	0	1	4	5	26	0	0	.271	.311	.365	.676
191	 Heyward, J	ATL	RF	149	573	74	155	26	3	11	58	67	98	20	4	.271	.351	.384	.735
192	 Hosmer, E	KC	1B	131	503	54	136	35	1	9	58	35	93	4	2	.270	.318	.398	.716
193	 Upton, J	ATL	LF	154	566	77	153	34	2	29	102	60	171	8	4	.270	.342	.491	.833
194	 Norris, D	OAK	C	127	385	46	104	19	1	10	55	54	86	2	2	.270	.361	.403	.763
195	 Nava, D	BOS	RF	113	363	41	98	21	0	4	37	33	81	4	2	.270	.346	.361	.706
196	 Utley, C	PHI	2B	155	589	74	159	36	6	11	78	53	85	10	1	.270	.339	.407	.746
197	 Dyson, J	KC	RF	120	260	33	70	4	4	1	24	22	52	36	7	.269	.324	.327	.651
198	 Wright, D	NYM	3B	134	535	54	144	30	1	8	63	42	113	8	5	.269	.324	.374	.698
199	 Ozuna, M	MIA	CF	153	565	72	152	26	5	23	85	41	164	3	1	.269	.317	.455	.772
200	 Rutledge, J	COL	SS	105	309	44	83	16	7	4	33	20	83	2	3	.269	.323	.405	.728
