RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
451	 Howard, R	PHI	1B	153	569	65	127	18	1	23	95	67	190	0	0	.223	.310	.380	.690
452	 Colvin, T	SF	LF	57	139	16	31	10	3	2	18	8	45	1	0	.223	.268	.381	.650
453	 Callaspo, A	OAK	1B	127	404	37	90	15	0	4	39	40	50	0	1	.223	.290	.290	.580
454	 Forsythe, L	TB	2B	110	301	32	67	12	1	6	26	25	71	2	0	.223	.287	.329	.616
455	 Arroyo, B	ARI	P	15	27	5	6	0	0	0	0	0	12	0	0	.222	.222	.222	.444
455	 Brignac, R	PHI	3B	37	81	4	18	5	1	1	10	9	33	1	1	.222	.300	.346	.646
455	 Danks, J	CWS	CF	51	117	14	26	2	0	2	10	14	46	5	3	.222	.303	.291	.594
455	 Peguero, C	KC	LF	4	9	1	2	1	0	0	1	1	5	0	0	.222	.300	.333	.633
455	 Rodriguez, Y	CIN	CF	11	27	3	6	0	0	0	2	1	12	0	1	.222	.276	.222	.498
460	 Heisey, C	CIN	LF	119	275	34	61	15	2	8	22	15	64	9	2	.222	.265	.378	.643
461	 Myers, W	TB	RF	87	325	37	72	14	0	6	35	34	90	6	1	.222	.294	.320	.614
461	 Young, C	NYY	LF	111	325	40	72	20	0	11	38	32	70	8	3	.222	.299	.385	.683
463	 Castro, J	HOU	C	126	465	43	103	21	2	14	56	34	151	1	0	.222	.286	.366	.651
464	 Cozart, Z	CIN	SS	147	506	48	112	18	5	4	38	25	79	7	0	.221	.268	.300	.568
465	 Soriano, A	NYY	LF	67	226	22	50	15	0	6	23	6	71	1	0	.221	.244	.367	.611
466	 Conger, H	LAA	C	80	231	24	51	12	0	4	25	22	57	0	2	.221	.293	.325	.618
467	 Miller, B	SEA	SS	123	367	47	81	15	4	10	36	34	95	4	2	.221	.288	.365	.653
468	 Flaherty, R	BAL	2B	102	281	33	62	15	1	7	32	22	68	1	0	.221	.288	.356	.644
469	 Herrera, D	NYM	2B	18	59	6	13	0	1	3	11	7	17	0	0	.220	.303	.407	.710
470	 Liriano, R	SD	LF	38	109	13	24	2	0	1	6	9	39	4	1	.220	.289	.266	.555
471	 Saltalamacchia, J	MIA	C	114	373	43	82	20	0	11	44	55	143	0	1	.220	.320	.362	.681
472	 Francisco, J	TOR	3B	106	287	40	63	16	2	16	43	27	116	0	2	.220	.291	.456	.747
473	 Espinosa, D	WSH	SS	114	333	31	73	14	3	8	27	18	122	8	1	.219	.283	.351	.634
474	 Dunn, A	OAK	1B	131	429	49	94	18	0	22	64	71	159	1	1	.219	.337	.415	.752
475	 Pinto, J	MIN	C	57	169	25	37	8	0	7	18	24	50	0	1	.219	.315	.391	.705
476	 Freiman, N	OAK	1B	36	87	12	19	5	0	5	15	5	23	0	0	.218	.269	.448	.717
477	 Kratz, E	KC	C	47	110	12	24	4	0	5	13	4	22	0	0	.218	.243	.391	.634
478	 Morales, K	SEA	1B	98	367	28	80	20	0	8	42	27	68	0	0	.218	.274	.338	.612
479	 Avila, A	DET	C	124	390	44	85	22	0	11	47	61	151	0	3	.218	.327	.359	.686
480	 Goebbert, J	SD	LF	51	101	12	22	1	3	1	10	12	32	2	1	.218	.313	.317	.630
481	 Hanigan, R	TB	C	84	225	18	49	9	0	5	34	31	39	1	0	.218	.318	.324	.642
482	 DeGrom, J	NYM	P	22	46	3	10	2	0	0	2	1	13	0	0	.217	.234	.261	.495
482	 Olivo, M	LAD	C	8	23	4	5	0	1	0	2	1	12	0	0	.217	.240	.304	.544
484	 Bruce, J	CIN	RF	137	493	71	107	21	1	18	66	44	149	12	3	.217	.281	.373	.654
485	 Figgins, C	LAD	3B	38	60	8	13	3	0	0	1	14	15	4	1	.217	.373	.267	.640
486	 Giavotella, J	KC	2B	12	37	8	8	1	0	1	5	1	5	0	1	.216	.268	.324	.593
486	 Phegley, J	CWS	C	11	37	4	8	2	0	3	7	0	11	0	0	.216	.211	.514	.724
488	 Teixeira, M	NYY	1B	123	440	56	95	14	0	22	62	58	109	1	1	.216	.313	.398	.711
489	 Willingham, J	KC	LF	92	297	48	64	10	1	14	40	53	102	2	0	.215	.346	.397	.743
490	 Johnson, K	BAL	3B	106	265	29	57	14	2	7	27	29	71	2	2	.215	.296	.362	.659
491	 Hicks, A	MIN	CF	69	186	22	40	8	0	1	18	36	56	4	3	.215	.341	.274	.615
492	 Craig, A	BOS	RF	126	461	41	99	20	1	8	46	35	113	2	1	.215	.279	.315	.594
493	 Dominguez, M	HOU	3B	157	564	51	121	17	0	16	57	29	125	0	1	.215	.256	.330	.586
494	 Valdespin, J	MIA	2B	52	98	8	21	2	1	3	10	9	16	1	0	.214	.280	.347	.627
494	 Williams, J	LAA	C	7	14	1	3	0	0	1	3	2	4	0	0	.214	.313	.429	.741
496	 Fryer, E	MIN	C	28	75	11	16	4	0	1	5	5	15	1	0	.213	.272	.307	.578
496	 Herrmann, C	MIN	C	33	75	8	16	3	0	0	4	4	17	1	0	.213	.253	.253	.506
498	 Sucre, J	SEA	C	21	61	4	13	2	0	0	5	0	17	0	0	.213	.213	.246	.459
499	 Ciriaco, P	ATL	2B	25	47	7	10	2	0	0	2	0	9	4	0	.213	.229	.255	.484
500	 Mayberry, J	TOR	LF	78	146	15	31	10	0	7	23	20	35	0	0	.212	.310	.425	.734
