RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
942	 Hardy, B	DET	P	1	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Harris, W	ARI	P	27	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Hembree, H	BOS	P	1	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Henderson, J	MIL	P	13	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Hendriks, L	TOR	P	1	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Herrera, K	KC	P	4	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Holdzkom, J	PIT	P	9	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Holland, G	KC	P	6	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Hollands, M	PHI	P	46	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Hoover, J	CIN	P	50	0	1	0	0	0	0	0	1	0	0	0	-	1.000	-	1.000
942	 Howell, J	LAD	P	64	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Hudson, D	ARI	P	3	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Hunter, T	BAL	P	2	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Jaime, J	ATL	P	13	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Janssen, C	TOR	P	2	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Jeffress, J	MIL	P	27	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Jenkins, C	TOR	P	3	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Jennings, D	MIA	P	43	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Jepsen, K	LAA	P	6	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Kelley, S	NYY	P	1	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Kickham, M	SF	P	2	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Kimbrel, C	ATL	P	61	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Kintzler, B	MIL	P	60	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Klein, P	TEX	P	1	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Knebel, C	TEX	P	1	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Kohn, M	TB	P	3	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 LaFromboise, B	PIT	P	6	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Lannan, J	NYM	P	4	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Layne, T	BOS	P	4	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 LeBlanc, W	LAA	P	2	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 LeCure, S	CIN	P	58	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Lee, C	CLE	P	3	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Leone, D	SEA	P	4	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Leroux, C	NYY	P	1	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Lincoln, B	PHI	P	2	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Lindstrom, M	CWS	P	2	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Logan, B	COL	P	32	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Lopez, J	SF	P	62	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Lopez, W	COL	P	4	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Loup, A	TOR	P	4	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Lowe, M	CLE	P	1	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Lueke, J	TB	P	2	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Marmol, C	CIN	P	15	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Marshall, E	ARI	P	52	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Marshall, S	CIN	P	14	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Martin, C	COL	P	15	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Martin, E	PHI	P	2	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Masset, N	COL	P	46	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Mattheus, R	WSH	P	6	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Matusz, B	BAL	P	5	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
