RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
501	 Moustakas, M	KC	3B	140	457	45	97	21	1	15	54	35	74	1	0	.212	.271	.361	.632
502	 Lake, J	CHC	LF	108	308	30	65	10	3	9	25	14	110	7	3	.211	.246	.351	.597
503	 Rodriguez, S	TB	2B	96	237	30	50	13	3	12	41	10	66	2	1	.211	.258	.443	.701
504	 Butler, D	BOS	C	7	19	1	4	3	0	0	2	1	5	0	0	.211	.250	.368	.618
504	 Johnson, D	TOR	1B	15	38	8	8	2	0	1	7	7	10	0	0	.211	.333	.342	.675
506	 Gyorko, J	SD	2B	111	400	37	84	17	1	10	51	36	100	3	2	.210	.280	.333	.612
507	 Hamels, C	PHI	P	30	62	1	13	2	0	0	0	0	28	0	0	.210	.210	.242	.452
508	 Villar, J	HOU	SS	87	263	31	55	13	2	7	27	19	80	17	4	.209	.267	.354	.620
509	 Schoop, J	BAL	2B	137	455	48	95	18	0	16	45	13	122	2	0	.209	.244	.354	.598
510	 Swisher, N	CLE	1B	97	360	33	75	20	0	8	42	36	111	0	0	.208	.278	.331	.608
511	 Upton, M	ATL	CF	141	519	67	108	19	5	12	35	57	173	20	7	.208	.287	.333	.620
512	 Hairston, S	WSH	LF	61	77	6	16	4	0	1	8	4	26	0	0	.208	.253	.299	.552
513	 Joseph, C	BAL	C	82	246	22	51	9	0	9	28	17	69	0	1	.207	.264	.354	.618
514	 Punto, N	OAK	2B	73	198	21	41	7	2	2	14	25	56	3	1	.207	.296	.293	.589
515	 Quintanilla, O	NYM	SS	15	29	2	6	1	0	0	3	2	5	0	0	.207	.258	.241	.499
516	 Konerko, P	CWS	1B	81	208	15	43	8	0	5	22	10	51	0	0	.207	.254	.317	.572
517	 Taylor, M	WSH	CF	17	39	5	8	3	0	1	5	3	17	0	2	.205	.279	.359	.638
518	 Alcantara, A	CHC	2B	70	278	31	57	11	2	10	29	17	93	8	5	.205	.254	.367	.621
519	 Laird, G	ATL	C	53	152	12	31	8	0	0	10	14	33	0	0	.204	.275	.257	.532
520	 Hart, C	SEA	DH	68	232	17	47	9	0	6	21	16	59	2	0	.203	.271	.319	.590
521	 Smoak, J	TOR	1B	80	248	28	50	13	0	7	30	24	66	0	1	.202	.275	.339	.614
522	 Recker, A	NYM	C	58	174	18	35	9	0	7	27	10	64	1	1	.201	.246	.374	.620
523	 Ahmed, N	ARI	SS	25	70	9	14	2	0	1	4	3	10	0	1	.200	.233	.271	.504
523	 Centeno, J	MIL	C	10	30	1	6	0	0	0	2	3	5	0	0	.200	.273	.200	.473
523	 Cruz, T	STL	C	50	135	11	27	5	0	1	17	13	28	0	3	.200	.270	.259	.530
523	 Darvish, Y	TEX	P	2	5	0	1	1	0	0	0	0	2	0	0	.200	.200	.400	.600
523	 Deduno, S	HOU	P	5	5	0	1	1	0	0	0	0	4	0	0	.200	.200	.400	.600
523	 Friedrich, C	COL	P	16	5	0	1	0	0	0	0	0	2	0	0	.200	.200	.200	.400
523	 Greinke, Z	LAD	P	29	60	5	12	6	0	1	3	5	11	0	0	.200	.262	.350	.612
523	 Kluber, C	CLE	P	4	5	0	1	0	0	0	0	0	2	0	0	.200	.200	.200	.400
523	 Mathis, J	MIA	C	64	175	12	35	7	0	2	12	15	64	0	0	.200	.263	.274	.537
523	 Moore, A	SD	C	9	10	1	2	1	0	0	1	2	5	0	0	.200	.333	.300	.633
523	 Pastornicky, T	ATL	2B	28	40	4	8	0	1	0	2	6	11	0	1	.200	.304	.250	.554
523	 Perez, E	NYY	CF	4	10	2	2	0	0	0	0	0	3	1	0	.200	.200	.200	.400
523	 Perez, H	DET	2B	8	5	1	1	0	0	0	0	1	1	0	0	.200	.333	.200	.533
523	 Raburn, R	CLE	LF	74	195	18	39	7	0	4	22	13	51	0	0	.200	.250	.297	.547
523	 Sanchez, A	DET	P	2	5	0	1	1	0	0	1	0	3	0	0	.200	.200	.400	.600
523	 Scruggs, X	STL	1B	9	15	0	3	1	0	0	2	2	7	0	0	.200	.333	.267	.600
523	 Spruill, Z	ARI	P	5	5	0	1	1	0	0	0	0	1	0	0	.200	.200	.400	.600
523	 Whitley, C	NYY	P	3	5	0	1	0	0	0	0	0	0	0	0	.200	.200	.200	.400
541	 Zunino, M	SEA	C	131	438	51	87	20	2	22	60	17	158	0	3	.199	.254	.404	.658
542	 Bradley, J	BOS	CF	127	384	45	76	19	2	1	30	31	121	8	0	.198	.265	.266	.531
543	 Doumit, R	ATL	LF	100	157	11	31	4	0	5	17	7	49	1	0	.197	.235	.318	.553
544	 Murphy, D	ATL	2B	45	112	11	22	3	0	4	14	11	38	0	1	.196	.268	.330	.598
545	 Sanchez, H	SF	C	66	163	8	32	8	0	3	28	8	55	0	1	.196	.237	.301	.538
546	 Reynolds, M	MIL	1B	130	378	47	74	9	0	22	45	47	122	5	1	.196	.287	.394	.681
547	 Davis, C	BAL	1B	127	450	65	88	16	0	26	72	60	173	2	1	.196	.300	.404	.704
548	 Schierholtz, N	WSH	RF	122	353	32	69	11	4	7	37	20	84	4	5	.195	.243	.309	.552
549	 Culberson, C	COL	3B	95	210	17	41	7	2	3	24	12	62	2	2	.195	.253	.290	.544
550	 Arruebarrena, E	LAD	SS	22	41	4	8	1	0	0	4	3	17	0	0	.195	.244	.220	.464
