RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
751	 Koehler, T	MIA	P	29	50	0	3	0	0	0	0	1	27	0	0	.060	.078	.060	.138
752	 Dominguez, C	SF	RF	8	17	1	1	0	0	1	2	1	4	0	0	.059	.111	.235	.346
752	 Hale, D	ATL	P	43	17	1	1	0	0	0	1	0	8	0	0	.059	.056	.059	.114
754	 Nuno, V	ARI	P	12	18	2	1	0	0	0	0	0	8	0	0	.056	.105	.056	.161
755	 Bergman, C	COL	P	10	19	0	1	0	0	0	0	0	6	0	0	.053	.053	.053	.105
755	 Fiers, M	MIL	P	14	19	0	1	0	0	0	0	0	11	0	0	.053	.053	.053	.105
755	 Peralta, W	MIL	P	29	57	4	3	2	0	0	3	2	24	0	0	.053	.083	.088	.171
758	 Morton, C	PIT	P	23	40	1	2	0	0	0	1	1	21	0	0	.050	.073	.050	.123
758	 Wada, T	CHC	P	13	20	0	1	0	0	0	0	1	10	0	0	.050	.095	.050	.145
760	 Romak, J	LAD	3B	15	21	2	1	1	0	0	3	2	8	0	0	.048	.130	.095	.226
761	 Petit, Y	SF	P	36	25	2	1	0	0	0	0	1	13	0	0	.040	.077	.040	.117
762	 Hudson, T	SF	P	28	53	0	2	0	0	0	1	2	20	0	0	.038	.089	.038	.127
762	 Volquez, E	PIT	P	30	53	3	2	0	0	0	2	3	27	0	0	.038	.089	.038	.127
764	 Hand, B	MIA	P	31	27	0	1	0	0	0	1	0	7	0	0	.037	.037	.037	.074
765	 Wacha, M	STL	P	17	29	1	1	0	0	0	2	0	18	0	0	.034	.034	.034	.069
766	 Colon, B	NYM	P	28	62	3	2	1	0	0	0	0	33	0	0	.032	.032	.048	.081
767	 Anderson, C	ARI	P	21	34	0	1	0	0	0	0	0	14	0	0	.029	.057	.029	.087
768	 Gee, D	NYM	P	20	38	1	1	0	0	0	1	2	17	0	0	.026	.075	.026	.101
769	 Abreu, T	SF	2B	3	4	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Adams, L	KC	CF	6	3	1	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
769	 Altherr, A	PHI	CF	2	5	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
769	 Anderson, B	OAK	C	1	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Archer, C	TB	P	2	4	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
769	 Aumont, P	PHI	P	5	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Axelrod, D	CIN	P	4	4	0	0	0	0	0	0	0	4	0	0	.000	.000	.000	.000
769	 Baker, S	TEX	P	1	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Bartlett, J	MIN	SS	3	3	3	0	0	0	0	0	0	3	0	0	.000	.250	.000	.250
769	 Bauer, T	CLE	P	1	2	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
769	 Baxter, M	LAD	RF	4	7	0	0	0	0	0	0	1	2	0	0	.000	.125	.000	.125
769	 Belisle, M	COL	P	64	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Berry, Q	BAL	LF	10	2	3	0	0	0	0	0	0	1	1	0	.000	.000	.000	.000
769	 Bettis, C	COL	P	21	3	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Boxberger, B	TB	P	7	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Brach, B	BAL	P	6	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Brown, B	COL	P	28	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Brown, C	BOS	CF	3	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Buchanan, J	HOU	P	2	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Buckner, B	MIL	P	1	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Butler, E	COL	P	3	6	0	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
769	 Butler, J	STL	RF	6	5	0	0	0	0	0	0	1	3	0	0	.000	.167	.000	.167
769	 Carrasco, C	CLE	P	2	2	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
769	 Casilla, A	BAL	2B	1	4	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Casilla, S	SF	P	52	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Cedeno, R	ARI	SS	7	9	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
769	 Chamberlain, J	DET	P	5	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Chavez, J	OAK	P	2	3	0	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
769	 Chen, W	BAL	P	1	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Christiani, N	CIN	P	10	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Constanza, J	ATL	LF	12	4	1	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Contreras, C	CIN	P	14	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
