 Gonzalez, A	LAD	1B	159	591	83	163	41	0	27	116	56	112	1	1	.276	.335	.482	.817	
 Markakis, N	BAL	RF	155	642	81	177	27	1	14	50	62	84	4	2	.276	.342	.386	.729	
 Kinsler, I	DET	2B	161	684	100	188	40	4	17	92	29	79	15	4	.275	.307	.420	.727	
 Escobar, E	MIN	SS	133	433	52	119	35	2	6	37	24	93	1	1	.275	.315	.406	.721	
 Navarro, D	TOR	C	139	481	40	132	22	0	12	69	32	76	3	0	.274	.317	.395	.712	
 Vargas, K	MIN	1B	53	215	26	59	10	1	9	38	12	63	0	0	.274	.316	.456	.772	
 Herrera, E	MIL	RF	69	135	14	37	7	1	0	5	3	36	4	1	.274	.288	.341	.629	
 Martin, L	TEX	CF	155	533	68	146	13	7	7	40	39	114	31	12	.274	.325	.364	.689	
 Weeks Jr., R	MIL	2B	121	252	36	69	19	1	8	29	25	73	3	4	.274	.357	.452	.809	
 Mesoraco, D	CIN	C	114	384	54	105	25	0	25	80	41	103	1	3	.273	.359	.534	.893	
 Ramirez, A	CWS	SS	158	622	82	170	35	2	15	74	24	81	21	4	.273	.305	.408	.713	
 Frazier, T	CIN	3B	157	597	88	163	22	1	29	80	52	139	20	8	.273	.336	.459	.795	
 Evans, N	ARI	1B	18	22	2	6	2	0	2	7	1	10	0	0	.273	.304	.636	.941	
 Green, G	LAA	LF	43	99	7	27	5	0	1	11	2	20	1	4	.273	.282	.354	.635	
 Harper, B	WSH	RF	100	352	41	96	10	2	13	32	38	104	2	2	.273	.344	.423	.768	
 Saunders, M	SEA	RF	78	231	38	63	11	3	8	34	26	59	4	5	.273	.341	.450	.791	
 Susac, A	SF	C	35	88	13	24	8	0	3	19	7	28	0	0	.273	.326	.466	.792	
 Carpenter, M	STL	3B	158	595	99	162	33	2	8	59	95	111	5	3	.272	.375	.375	.750	
 Zobrist, B	TB	2B	146	570	83	155	34	3	10	52	75	84	10	5	.272	.354	.395	.749	
 Calhoun, K	LAA	RF	127	493	90	134	31	3	17	58	38	104	5	3	.272	.325	.450	.776	
 Holliday, M	STL	LF	156	574	83	156	37	0	20	90	74	100	4	1	.272	.370	.441	.811	
 Pujols, A	LAA	DH	159	633	89	172	37	1	28	105	48	71	5	1	.272	.324	.466	.790	
 Walker, N	PIT	2B	137	512	74	139	25	3	23	76	45	88	2	2	.271	.342	.467	.809	
 Butler, B	KC	DH	151	549	57	149	32	0	9	66	41	96	0	0	.271	.323	.379	.702	
 Ellsbury, J	NYY	CF	149	575	71	156	27	5	16	70	49	93	39	5	.271	.328	.419	.747	
 Robertson, D	TEX	LF	70	177	23	48	9	1	0	21	17	28	6	4	.271	.333	.333	.667	
 Negron, K	CIN	2B	49	144	19	39	10	1	6	17	12	40	5	0	.271	.331	.479	.810	
 Cruz, N	BAL	LF	159	613	87	166	32	2	40	108	55	140	4	5	.271	.333	.525	.859	
 Perez, R	CLE	C	29	85	10	23	5	0	1	4	5	26	0	0	.271	.311	.365	.676	
 Heyward, J	ATL	RF	149	573	74	155	26	3	11	58	67	98	20	4	.271	.351	.384	.735	
 Hosmer, E	KC	1B	131	503	54	136	35	1	9	58	35	93	4	2	.270	.318	.398	.716	
 Upton, J	ATL	LF	154	566	77	153	34	2	29	102	60	171	8	4	.270	.342	.491	.833	
 Norris, D	OAK	C	127	385	46	104	19	1	10	55	54	86	2	2	.270	.361	.403	.763	
 Nava, D	BOS	RF	113	363	41	98	21	0	4	37	33	81	4	2	.270	.346	.361	.706	
 Utley, C	PHI	2B	155	589	74	159	36	6	11	78	53	85	10	1	.270	.339	.407	.746	
 Dyson, J	KC	RF	120	260	33	70	4	4	1	24	22	52	36	7	.269	.324	.327	.651	
 Wright, D	NYM	3B	134	535	54	144	30	1	8	63	42	113	8	5	.269	.324	.374	.698	
 Ozuna, M	MIA	CF	153	565	72	152	26	5	23	85	41	164	3	1	.269	.317	.455	.772	
 Rutledge, J	COL	SS	105	309	44	83	16	7	4	33	20	83	2	3	.269	.323	.405	.728	
 Hardy, J	BAL	SS	141	529	56	142	28	0	9	52	29	104	0	0	.268	.309	.372	.682	
 Encarnacion, E	TOR	DH	128	477	75	128	27	2	34	98	62	82	2	0	.268	.354	.547	.901	
 Victorino, S	BOS	RF	30	123	14	33	6	1	2	12	6	21	2	0	.268	.303	.382	.685	
 Seager, K	SEA	3B	159	590	71	158	27	4	25	96	52	118	7	5	.268	.334	.454	.788	
 Holt, T	CLE	CF	36	71	4	19	2	0	0	2	3	25	2	2	.268	.307	.296	.602	
 Pillar, K	TOR	CF	53	116	19	31	9	0	2	7	4	28	1	2	.267	.295	.397	.692	
 LeMahieu, D	COL	2B	149	494	59	132	15	5	5	42	33	97	10	10	.267	.315	.348	.663	
 Rosario, W	COL	C	106	382	46	102	25	0	13	54	23	70	1	0	.267	.305	.435	.739	
 Ramos, W	WSH	C	88	341	32	91	12	0	11	47	17	57	0	0	.267	.299	.399	.698	
 Duffy, M	SF	3B	34	60	5	16	2	0	0	8	1	14	0	1	.267	.302	.300	.602	
 Sanchez, T	PIT	C	26	75	3	20	1	0	2	13	3	28	0	0	.267	.300	.360	.660	
 Gordon, A	KC	LF	156	563	87	150	34	1	19	74	65	126	12	3	.266	.351	.432	.783	
 Guyer, B	TB	LF	97	259	37	69	15	1	3	26	16	52	6	1	.266	.334	.367	.701	
 Smith, S	SD	LF	136	443	55	118	31	5	12	48	69	87	1	1	.266	.367	.440	.807	
 Phillips, B	CIN	2B	121	462	44	123	25	0	8	51	23	74	2	3	.266	.306	.372	.678	
 Braun, R	MIL	LF	135	530	68	141	30	6	19	81	41	113	11	5	.266	.324	.453	.777	
 Gosselin, P	ATL	2B	46	128	17	34	4	0	1	3	5	27	2	2	.266	.304	.320	.624	
 Reddick, J	OAK	RF	109	363	53	96	16	7	12	54	28	63	1	1	.264	.316	.446	.763	
 Baker, J	MIA	1B	90	208	27	55	10	4	3	28	13	51	1	0	.264	.307	.394	.701	
 Snider, T	PIT	RF	140	322	37	85	15	1	13	38	34	67	1	1	.264	.338	.438	.776	
 Byrd, M	PHI	RF	154	591	71	156	28	2	25	85	35	185	3	2	.264	.312	.445	.757	
 Jaso, J	OAK	C	99	307	42	81	18	3	9	40	28	60	2	0	.264	.337	.430	.767	
 Andrus, E	TEX	SS	157	619	72	163	35	1	2	41	46	96	27	15	.263	.314	.333	.647	
 Hamilton, J	LAA	LF	89	338	43	89	21	0	10	44	32	108	3	3	.263	.331	.414	.745	
 Campbell, E	NYM	1B	85	190	16	50	9	0	3	16	17	55	3	0	.263	.322	.358	.680	
 Johnson, C	ATL	3B	153	582	43	153	27	0	10	58	23	159	6	0	.263	.292	.361	.653	
 Gattis, E	ATL	C	108	369	41	97	17	1	22	52	22	97	0	0	.263	.317	.493	.810	
 Kiermaier, K	TB	CF	108	331	35	87	16	8	10	35	23	71	5	4	.263	.315	.450	.765	
 Ortiz, D	BOS	DH	142	518	59	136	27	0	35	104	75	95	0	0	.263	.355	.517	.873	
 Peralta, J	STL	SS	157	560	61	147	38	0	21	75	58	112	3	2	.263	.336	.443	.779	
 Rosales, A	TEX	1B	56	164	20	43	7	0	4	19	13	42	4	2	.262	.328	.378	.706	
 Murphy, D	CLE	LF	129	416	40	109	25	1	8	58	36	61	2	3	.262	.319	.385	.703	
 Morrison, L	SEA	1B	99	336	41	88	20	0	11	38	24	59	5	2	.262	.315	.420	.735	
 Ramirez, J	CLE	SS	68	237	27	62	10	2	2	17	13	35	10	1	.262	.300	.346	.646	
 Owings, C	ARI	CF	91	310	34	81	15	6	6	26	16	67	8	1	.261	.300	.406	.706	
 Carrera, E	DET	CF	45	69	12	18	4	1	0	2	3	14	7	1	.261	.301	.348	.649	
 Parra, G	MIL	LF	150	529	64	138	22	4	9	40	32	100	9	7	.261	.308	.369	.677	
 Sardinas, L	TEX	SS	43	115	12	30	6	0	0	8	5	21	5	1	.261	.303	.313	.616	
 Solarte, Y	SD	3B	131	469	56	122	19	1	10	48	53	58	0	1	.260	.336	.369	.705	
 Cespedes, Y	BOS	LF	152	600	89	156	36	6	22	100	35	128	7	2	.260	.301	.450	.751	
 Freese, D	LAA	3B	134	462	53	120	25	1	10	55	38	124	1	3	.260	.321	.383	.704	
 Blanco, G	SF	RF	146	393	51	102	18	6	5	38	41	77	16	5	.260	.333	.374	.707	
 Perez, S	KC	C	150	578	57	150	28	2	17	70	22	85	1	0	.260	.289	.403	.692	
 LaRoche, A	WSH	1B	140	494	73	128	19	0	26	92	82	108	3	0	.259	.362	.455	.817	
 Frandsen, K	WSH	LF	105	220	17	57	8	0	1	17	6	26	0	0	.259	.299	.309	.608	
 Odor, R	TEX	2B	114	386	39	100	14	7	9	48	17	71	4	7	.259	.297	.402	.698	
 Nieuwenhuis, K	NYM	CF	61	112	16	29	14	1	3	16	16	39	4	0	.259	.346	.482	.828	
 Castellanos, N	DET	3B	148	533	50	138	31	4	11	66	36	140	2	2	.259	.306	.394	.700	
 Bonifacio, E	ATL	2B	110	394	47	102	17	4	3	24	26	85	26	8	.259	.305	.345	.650	
 Escobar, Y	TB	SS	137	476	33	123	18	0	7	39	43	60	1	1	.258	.324	.340	.664	
 Kawasaki, M	TOR	2B	82	240	31	62	7	1	0	17	22	49	1	0	.258	.327	.296	.623	
 Cecchini, G	BOS	3B	11	31	6	8	3	0	1	4	3	11	0	0	.258	.361	.452	.813	
 Plouffe, T	MIN	3B	136	520	69	134	40	2	14	80	53	109	2	1	.258	.328	.423	.751	
 Valencia, D	TOR	3B	86	264	20	68	16	1	4	30	14	62	1	1	.258	.296	.371	.667	
 Barnes, B	COL	RF	132	292	37	75	17	4	8	27	15	100	5	4	.257	.293	.425	.718	
 Bourn, M	CLE	CF	106	444	57	114	17	10	3	28	35	114	10	6	.257	.314	.360	.674	
 Jeter, D	NYY	SS	145	581	47	149	19	1	4	50	35	87	10	2	.256	.304	.313	.617	
 Lambo, A	PIT	LF	21	39	3	10	4	0	0	1	0	8	0	0	.256	.256	.359	.615	
 Jackson, A	SEA	CF	154	597	71	153	30	6	4	47	47	144	20	6	.256	.308	.347	.655	
 Cron, C	LAA	1B	79	242	28	62	12	1	11	37	10	61	0	0	.256	.289	.450	.739	
 Parmelee, C	MIN	RF	87	250	27	64	11	0	7	28	17	64	0	3	.256	.307	.384	.691	
 Gardner, B	NYY	LF	148	555	87	142	25	8	17	58	56	134	21	5	.256	.327	.422	.749	
 Mercer, J	PIT	SS	149	506	56	129	27	2	12	55	35	89	4	1	.255	.305	.387	.693	
 Donaldson, J	OAK	3B	158	608	93	155	31	2	29	98	76	130	8	0	.255	.342	.456	.798	
 Pacheco, J	ARI	1B	69	153	10	39	10	1	0	16	9	27	0	0	.255	.299	.333	.632	
 Desmond, I	WSH	SS	154	593	73	151	26	3	24	91	46	183	24	5	.255	.313	.430	.743	
 Votto, J	CIN	1B	62	220	32	56	16	0	6	23	47	49	1	1	.255	.390	.409	.799	
 Gentry, C	OAK	LF	94	232	38	59	6	1	0	12	17	44	20	2	.254	.319	.289	.608	
 Pennington, C	ARI	SS	68	177	21	45	5	3	2	10	20	36	6	1	.254	.340	.350	.690	
 Nieves, W	PHI	C	36	122	9	31	8	0	1	7	1	34	1	0	.254	.270	.344	.614	
 Arias, J	SF	3B	107	193	18	49	9	0	0	15	8	23	1	0	.254	.281	.301	.581	
 Joyce, M	TB	LF	140	418	51	106	23	2	9	52	62	111	2	5	.254	.349	.383	.732	
 Longoria, E	TB	3B	162	624	83	158	26	1	22	91	57	133	5	0	.253	.320	.404	.724	
 Tolleson, S	TOR	2B	108	170	21	43	7	2	3	16	12	49	3	1	.253	.308	.371	.679	
 Duda, L	NYM	1B	153	514	74	130	27	0	30	92	69	135	3	2	.253	.349	.481	.830	
 Pena, B	CIN	C	115	348	23	88	18	1	5	26	20	42	2	3	.253	.291	.353	.645	
 Ross, C	ARI	LF	83	202	15	51	8	0	2	15	15	44	0	0	.252	.306	.322	.628	
 Ishikawa, T	SF	1B	62	107	9	27	4	1	3	18	9	34	0	0	.252	.311	.393	.703	
 Ruiz, C	PHI	C	110	381	43	96	25	1	6	31	46	60	4	2	.252	.347	.370	.717	
 Infante, O	KC	2B	135	528	50	133	21	3	6	66	33	68	9	3	.252	.295	.337	.632	
 Asche, C	PHI	3B	121	397	43	100	25	0	10	46	33	102	0	1	.252	.309	.390	.699	
 Rivera, R	SD	C	103	294	27	74	18	1	11	44	27	76	0	0	.252	.319	.432	.751	
 Iannetta, C	LAA	C	108	306	41	77	22	0	7	43	54	91	3	0	.252	.373	.392	.765	
 Solano, D	MIA	3B	111	310	26	78	11	1	3	28	19	61	1	2	.252	.300	.323	.623	
 De Aza, A	BAL	LF	142	477	56	120	24	8	8	41	39	119	17	10	.252	.314	.386	.700	
 Pierzynski, A	STL	C	102	338	25	85	12	1	5	37	14	54	0	1	.251	.288	.337	.625	
 Lucas, E	TEX	2B	69	179	19	45	5	0	1	9	8	48	1	0	.251	.283	.296	.580	
 Sweeney, R	CHC	CF	77	207	22	52	9	0	3	20	15	33	0	0	.251	.304	.338	.642	
 Flores, W	NYM	SS	78	259	28	65	13	1	6	29	12	31	1	0	.251	.286	.378	.664	
 La Stella, T	ATL	2B	93	319	22	80	16	1	1	31	36	40	2	1	.251	.328	.317	.644	
 Hamilton, B	CIN	CF	152	563	72	141	25	8	6	48	34	117	56	23	.250	.292	.355	.648	
 Collins, T	DET	LF	18	24	3	6	0	0	1	4	1	4	0	0	.250	.280	.375	.655	
 Cowgill, C	LAA	LF	106	260	37	65	10	1	5	21	26	74	4	0	.250	.330	.354	.684	
 Den Dekker, M	NYM	CF	53	152	23	38	11	0	0	7	21	34	7	4	.250	.345	.322	.667	
 Jones, J	SEA	CF	108	312	46	78	9	5	0	9	12	67	27	1	.250	.278	.311	.589	
 McCann, J	DET	C	9	12	2	3	1	0	0	0	0	2	1	0	.250	.250	.333	.583	
 Nunez, E	MIN	3B	72	204	26	51	7	4	4	24	5	31	9	3	.250	.271	.382	.654	
 Sanchez, C	CWS	SS	28	100	6	25	5	0	0	5	3	25	1	1	.250	.269	.300	.569	
