RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
769	 Ramirez, E	SEA	P	2	2	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Ramos, C	TB	P	4	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Ranaudo, A	BOS	P	2	5	0	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
769	 Redmond, T	TOR	P	3	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Richards, G	LAA	P	4	11	0	0	0	0	0	0	0	4	0	0	.000	.000	.000	.000
769	 Rogers, E	NYY	P	1	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Rosenthal, T	STL	P	68	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Ross, R	TEX	P	2	1	0	0	0	0	0	0	1	0	0	0	.000	.500	.000	.500
769	 Rowland-Smith, R	CIN	P	6	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Rusin, C	COL	P	4	3	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Russell, J	ATL	P	62	2	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Sabathia, C	NYY	P	1	2	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Salazar, D	CLE	P	2	3	0	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
769	 Sale, C	CWS	P	1	3	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
769	 Santana, D	HOU	LF	6	17	1	0	0	0	0	0	1	14	0	0	.000	.056	.000	.056
769	 Scherzer, M	DET	P	2	2	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Schultz, B	TOR	P	4	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Shoemaker, M	LAA	P	1	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Skaggs, T	LAA	P	1	3	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
769	 Slowey, K	MIA	P	16	5	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
769	 Smyly, D	TB	P	1	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Solis, A	TB	C	8	6	0	0	0	0	0	1	0	4	0	0	.000	.000	.000	.000
769	 Straily, D	CHC	P	6	1	0	0	0	0	0	0	1	1	0	0	.000	.500	.000	.500
769	 Thayer, D	SD	P	65	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Thornburg, T	MIL	P	25	1	0	0	0	0	0	0	0	0	0	0	.000	.500	.000	.500
769	 Tillman, C	BAL	P	3	4	1	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
769	 Torres, A	SD	P	67	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Torres, C	NYM	P	70	5	0	0	0	0	0	0	0	4	0	0	.000	.000	.000	.000
769	 Tovar, W	NYM	2B	2	3	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Tropeano, N	HOU	P	1	1	0	0	0	0	0	0	1	0	0	0	.000	.500	.000	.500
769	 Villanueva, C	CHC	P	40	10	0	0	0	0	0	0	0	6	0	0	.000	.000	.000	.000
769	 Vincent, N	SD	P	59	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Weaver, J	LAA	P	1	2	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Wieland, J	SD	P	4	3	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
769	 Wilson, C	LAA	P	2	2	1	0	0	0	0	0	1	2	0	0	.000	.333	.000	.333
769	 Wilson, J	PIT	P	67	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Workman, B	BOS	P	2	3	0	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
769	 Wright, J	LAD	P	56	5	0	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
769	 Young, C	SEA	P	1	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
769	 Zeid, J	HOU	P	3	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
769	 Ziegler, B	ARI	P	64	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
942	 Abad, F	OAK	P	7	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Aceves, A	NYY	P	4	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Adams, M	PHI	P	22	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Affeldt, J	SF	P	59	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Alburquerque, A	DET	P	5	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Allen, C	CLE	P	5	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Alvarez, D	NYM	P	4	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Alvarez, R	SD	P	10	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
942	 Ambriz, H	SD	P	1	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
