137.0,518.0,84.0,160.0,38.0,2.0,30.0,103.0,76.0,88.0,4.0,0.0,0.309,0.395,0.564,0.959,18769.0,70966.0,11508.0,21920.0,5206.0,274.0,4110.0,14111.0,10412.0,12056.0,548.0,0.0,42.333,54.115,77.268,131.383,268324.0,43512.0,82880.0,19684.0,1036.0,15540.0,53354.0,39368.0,45584.0,2072.0,0.0,160.062,204.61,292.152,496.762,7056.0,13440.0,3192.0,168.0,2520.0,8652.0,6384.0,7392.0,336.0,0.0,25.956,33.18,47.376,80.556,25600.0,6080.0,320.0,4800.0,16480.0,12160.0,14080.0,640.0,0.0,49.44,63.2,90.24,153.44,1444.0,76.0,1140.0,3914.0,2888.0,3344.0,152.0,0.0,11.742,15.01,21.432,36.442,4.0,60.0,206.0,152.0,176.0,8.0,0.0,0.618,0.79,1.128,1.918,900.0,3090.0,2280.0,2640.0,120.0,0.0,9.27,11.85,16.92,28.77,10609.0,7828.0,9064.0,412.0,0.0,31.827,40.685,58.092,98.777,5776.0,6688.0,304.0,0.0,23.484,30.02,42.864,72.884,7744.0,352.0,0.0,27.192,34.76,49.632,84.392,16.0,0.0,1.236,1.58,2.256,3.836,0.0,0.0,0.0,0.0,0.0,0.095481,0.122055,0.174276,0.296331,0.156025,0.22278,0.378805,0.318096,0.540876,0.919681,13000000.0
112.0,430.0,63.0,132.0,23.0,6.0,18.0,58.0,55.0,79.0,17.0,3.0,0.307,0.39,0.514,0.904,12544.0,48160.0,7056.0,14784.0,2576.0,672.0,2016.0,6496.0,6160.0,8848.0,1904.0,336.0,34.384,43.68,57.568,101.248,184900.0,27090.0,56760.0,9890.0,2580.0,7740.0,24940.0,23650.0,33970.0,7310.0,1290.0,132.01,167.7,221.02,388.72,3969.0,8316.0,1449.0,378.0,1134.0,3654.0,3465.0,4977.0,1071.0,189.0,19.341,24.57,32.382,56.952,17424.0,3036.0,792.0,2376.0,7656.0,7260.0,10428.0,2244.0,396.0,40.524,51.48,67.848,119.328,529.0,138.0,414.0,1334.0,1265.0,1817.0,391.0,69.0,7.061,8.97,11.822,20.792,36.0,108.0,348.0,330.0,474.0,102.0,18.0,1.842,2.34,3.084,5.424,324.0,1044.0,990.0,1422.0,306.0,54.0,5.526,7.02,9.252,16.272,3364.0,3190.0,4582.0,986.0,174.0,17.806,22.62,29.812,52.432,3025.0,4345.0,935.0,165.0,16.885,21.45,28.27,49.72,6241.0,1343.0,237.0,24.253,30.81,40.606,71.416,289.0,51.0,5.219,6.63,8.738,15.368,9.0,0.921,1.17,1.542,2.712,0.094249,0.11973,0.157798,0.277528,0.1521,0.20046,0.35256,0.264196,0.464656,0.817216,17250000.0
162.0,581.0,101.0,177.0,30.0,3.0,24.0,73.0,135.0,138.0,6.0,3.0,0.305,0.435,0.491,0.926,26244.0,94122.0,16362.0,28674.0,4860.0,486.0,3888.0,11826.0,21870.0,22356.0,972.0,486.0,49.41,70.47,79.542,150.012,337561.0,58681.0,102837.0,17430.0,1743.0,13944.0,42413.0,78435.0,80178.0,3486.0,1743.0,177.205,252.735,285.271,538.006,10201.0,17877.0,3030.0,303.0,2424.0,7373.0,13635.0,13938.0,606.0,303.0,30.805,43.935,49.591,93.526,31329.0,5310.0,531.0,4248.0,12921.0,23895.0,24426.0,1062.0,531.0,53.985,76.995,86.907,163.902,900.0,90.0,720.0,2190.0,4050.0,4140.0,180.0,90.0,9.15,13.05,14.73,27.78,9.0,72.0,219.0,405.0,414.0,18.0,9.0,0.915,1.305,1.473,2.778,576.0,1752.0,3240.0,3312.0,144.0,72.0,7.32,10.44,11.784,22.224,5329.0,9855.0,10074.0,438.0,219.0,22.265,31.755,35.843,67.598,18225.0,18630.0,810.0,405.0,41.175,58.725,66.285,125.01,19044.0,828.0,414.0,42.09,60.03,67.758,127.788,36.0,18.0,1.83,2.61,2.946,5.556,9.0,0.915,1.305,1.473,2.778,0.093025,0.132675,0.149755,0.28243,0.189225,0.213585,0.40281,0.241081,0.454666,0.857476,12666667.0
107.0,409.0,50.0,124.0,30.0,0.0,11.0,55.0,35.0,98.0,3.0,3.0,0.303,0.358,0.457,0.815,11449.0,43763.0,5350.0,13268.0,3210.0,0.0,1177.0,5885.0,3745.0,10486.0,321.0,321.0,32.421,38.306,48.899,87.205,167281.0,20450.0,50716.0,12270.0,0.0,4499.0,22495.0,14315.0,40082.0,1227.0,1227.0,123.927,146.422,186.913,333.335,2500.0,6200.0,1500.0,0.0,550.0,2750.0,1750.0,4900.0,150.0,150.0,15.15,17.9,22.85,40.75,15376.0,3720.0,0.0,1364.0,6820.0,4340.0,12152.0,372.0,372.0,37.572,44.392,56.668,101.06,900.0,0.0,330.0,1650.0,1050.0,2940.0,90.0,90.0,9.09,10.74,13.71,24.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,605.0,385.0,1078.0,33.0,33.0,3.333,3.938,5.027,8.965,3025.0,1925.0,5390.0,165.0,165.0,16.665,19.69,25.135,44.825,1225.0,3430.0,105.0,105.0,10.605,12.53,15.995,28.525,9604.0,294.0,294.0,29.694,35.084,44.786,79.87,9.0,9.0,0.909,1.074,1.371,2.445,9.0,0.909,1.074,1.371,2.445,0.091809,0.108474,0.138471,0.246945,0.128164,0.163606,0.29177,0.208849,0.372455,0.664225,6000000.0
160.0,602.0,103.0,182.0,36.0,3.0,36.0,125.0,99.0,145.0,15.0,7.0,0.302,0.401,0.551,0.952,25600.0,96320.0,16480.0,29120.0,5760.0,480.0,5760.0,20000.0,15840.0,23200.0,2400.0,1120.0,48.32,64.16,88.16,152.32,362404.0,62006.0,109564.0,21672.0,1806.0,21672.0,75250.0,59598.0,87290.0,9030.0,4214.0,181.804,241.402,331.702,573.104,10609.0,18746.0,3708.0,309.0,3708.0,12875.0,10197.0,14935.0,1545.0,721.0,31.106,41.303,56.753,98.056,33124.0,6552.0,546.0,6552.0,22750.0,18018.0,26390.0,2730.0,1274.0,54.964,72.982,100.282,173.264,1296.0,108.0,1296.0,4500.0,3564.0,5220.0,540.0,252.0,10.872,14.436,19.836,34.272,9.0,108.0,375.0,297.0,435.0,45.0,21.0,0.906,1.203,1.653,2.856,1296.0,4500.0,3564.0,5220.0,540.0,252.0,10.872,14.436,19.836,34.272,15625.0,12375.0,18125.0,1875.0,875.0,37.75,50.125,68.875,119.0,9801.0,14355.0,1485.0,693.0,29.898,39.699,54.549,94.248,21025.0,2175.0,1015.0,43.79,58.145,79.895,138.04,225.0,105.0,4.53,6.015,8.265,14.28,49.0,2.114,2.807,3.857,6.664,0.091204,0.121102,0.166402,0.287504,0.160801,0.220951,0.381752,0.303601,0.524552,0.906304,500000.0
160.0,641.0,91.0,193.0,42.0,2.0,9.0,84.0,73.0,75.0,17.0,5.0,0.301,0.372,0.415,0.787,25600.0,102560.0,14560.0,30880.0,6720.0,320.0,1440.0,13440.0,11680.0,12000.0,2720.0,800.0,48.16,59.52,66.4,125.92,410881.0,58331.0,123713.0,26922.0,1282.0,5769.0,53844.0,46793.0,48075.0,10897.0,3205.0,192.941,238.452,266.015,504.467,8281.0,17563.0,3822.0,182.0,819.0,7644.0,6643.0,6825.0,1547.0,455.0,27.391,33.852,37.765,71.617,37249.0,8106.0,386.0,1737.0,16212.0,14089.0,14475.0,3281.0,965.0,58.093,71.796,80.095,151.891,1764.0,84.0,378.0,3528.0,3066.0,3150.0,714.0,210.0,12.642,15.624,17.43,33.054,4.0,18.0,168.0,146.0,150.0,34.0,10.0,0.602,0.744,0.83,1.574,81.0,756.0,657.0,675.0,153.0,45.0,2.709,3.348,3.735,7.083,7056.0,6132.0,6300.0,1428.0,420.0,25.284,31.248,34.86,66.108,5329.0,5475.0,1241.0,365.0,21.973,27.156,30.295,57.451,5625.0,1275.0,375.0,22.575,27.9,31.125,59.025,289.0,85.0,5.117,6.324,7.055,13.379,25.0,1.505,1.86,2.075,3.935,0.090601,0.111972,0.124915,0.236887,0.138384,0.15438,0.292764,0.172225,0.326605,0.619369,6750000.0
159.0,605.0,68.0,182.0,36.0,0.0,14.0,83.0,54.0,62.0,0.0,2.0,0.301,0.355,0.43,0.785,25281.0,96195.0,10812.0,28938.0,5724.0,0.0,2226.0,13197.0,8586.0,9858.0,0.0,318.0,47.859,56.445,68.37,124.815,366025.0,41140.0,110110.0,21780.0,0.0,8470.0,50215.0,32670.0,37510.0,0.0,1210.0,182.105,214.775,260.15,474.925,4624.0,12376.0,2448.0,0.0,952.0,5644.0,3672.0,4216.0,0.0,136.0,20.468,24.14,29.24,53.38,33124.0,6552.0,0.0,2548.0,15106.0,9828.0,11284.0,0.0,364.0,54.782,64.61,78.26,142.87,1296.0,0.0,504.0,2988.0,1944.0,2232.0,0.0,72.0,10.836,12.78,15.48,28.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,1162.0,756.0,868.0,0.0,28.0,4.214,4.97,6.02,10.99,6889.0,4482.0,5146.0,0.0,166.0,24.983,29.465,35.69,65.155,2916.0,3348.0,0.0,108.0,16.254,19.17,23.22,42.39,3844.0,0.0,124.0,18.662,22.01,26.66,48.67,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.602,0.71,0.86,1.57,0.090601,0.106855,0.12943,0.236285,0.126025,0.15265,0.278675,0.1849,0.33755,0.616225,12500000.0
158.0,579.0,89.0,174.0,37.0,3.0,24.0,93.0,76.0,110.0,5.0,2.0,0.301,0.384,0.499,0.883,24964.0,91482.0,14062.0,27492.0,5846.0,474.0,3792.0,14694.0,12008.0,17380.0,790.0,316.0,47.558,60.672,78.842,139.514,335241.0,51531.0,100746.0,21423.0,1737.0,13896.0,53847.0,44004.0,63690.0,2895.0,1158.0,174.279,222.336,288.921,511.257,7921.0,15486.0,3293.0,267.0,2136.0,8277.0,6764.0,9790.0,445.0,178.0,26.789,34.176,44.411,78.587,30276.0,6438.0,522.0,4176.0,16182.0,13224.0,19140.0,870.0,348.0,52.374,66.816,86.826,153.642,1369.0,111.0,888.0,3441.0,2812.0,4070.0,185.0,74.0,11.137,14.208,18.463,32.671,9.0,72.0,279.0,228.0,330.0,15.0,6.0,0.903,1.152,1.497,2.649,576.0,2232.0,1824.0,2640.0,120.0,48.0,7.224,9.216,11.976,21.192,8649.0,7068.0,10230.0,465.0,186.0,27.993,35.712,46.407,82.119,5776.0,8360.0,380.0,152.0,22.876,29.184,37.924,67.108,12100.0,550.0,220.0,33.11,42.24,54.89,97.13,25.0,10.0,1.505,1.92,2.495,4.415,4.0,0.602,0.768,0.998,1.766,0.090601,0.115584,0.150199,0.265783,0.147456,0.191616,0.339072,0.249001,0.440617,0.779689,492500.0
141.0,520.0,103.0,156.0,31.0,1.0,22.0,94.0,69.0,86.0,6.0,1.0,0.3,0.389,0.49,0.879,19881.0,73320.0,14523.0,21996.0,4371.0,141.0,3102.0,13254.0,9729.0,12126.0,846.0,141.0,42.3,54.849,69.09,123.939,270400.0,53560.0,81120.0,16120.0,520.0,11440.0,48880.0,35880.0,44720.0,3120.0,520.0,156.0,202.28,254.8,457.08,10609.0,16068.0,3193.0,103.0,2266.0,9682.0,7107.0,8858.0,618.0,103.0,30.9,40.067,50.47,90.537,24336.0,4836.0,156.0,3432.0,14664.0,10764.0,13416.0,936.0,156.0,46.8,60.684,76.44,137.124,961.0,31.0,682.0,2914.0,2139.0,2666.0,186.0,31.0,9.3,12.059,15.19,27.249,1.0,22.0,94.0,69.0,86.0,6.0,1.0,0.3,0.389,0.49,0.879,484.0,2068.0,1518.0,1892.0,132.0,22.0,6.6,8.558,10.78,19.338,8836.0,6486.0,8084.0,564.0,94.0,28.2,36.566,46.06,82.626,4761.0,5934.0,414.0,69.0,20.7,26.841,33.81,60.651,7396.0,516.0,86.0,25.8,33.454,42.14,75.594,36.0,6.0,1.8,2.334,2.94,5.274,1.0,0.3,0.389,0.49,0.879,0.09,0.1167,0.147,0.2637,0.151321,0.19061,0.341931,0.2401,0.43071,0.772641,17142857.0
89.0,240.0,31.0,72.0,7.0,0.0,13.0,34.0,23.0,36.0,0.0,1.0,0.3,0.365,0.492,0.856,7921.0,21360.0,2759.0,6408.0,623.0,0.0,1157.0,3026.0,2047.0,3204.0,0.0,89.0,26.7,32.485,43.788,76.184,57600.0,7440.0,17280.0,1680.0,0.0,3120.0,8160.0,5520.0,8640.0,0.0,240.0,72.0,87.6,118.08,205.44,961.0,2232.0,217.0,0.0,403.0,1054.0,713.0,1116.0,0.0,31.0,9.3,11.315,15.252,26.536,5184.0,504.0,0.0,936.0,2448.0,1656.0,2592.0,0.0,72.0,21.6,26.28,35.424,61.632,49.0,0.0,91.0,238.0,161.0,252.0,0.0,7.0,2.1,2.555,3.444,5.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,442.0,299.0,468.0,0.0,13.0,3.9,4.745,6.396,11.128,1156.0,782.0,1224.0,0.0,34.0,10.2,12.41,16.728,29.104,529.0,828.0,0.0,23.0,6.9,8.395,11.316,19.688,1296.0,0.0,36.0,10.8,13.14,17.712,30.816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.365,0.492,0.856,0.09,0.1095,0.1476,0.2568,0.133225,0.17958,0.31244,0.242064,0.421152,0.732736,1750000.0
