RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
763	 Pineda, M	NYY	P	1	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Pinto, J	MIL	C	6	5	1	0	0	0	0	0	1	4	0	0	.000	.167	.000	.167
763	 Pompey, D	TOR	CF	8	2	3	0	0	0	0	0	0	1	2	1	.000	.000	.000	.000
763	 Price, D	BOS	P	4	10	0	0	0	0	0	0	1	8	0	0	.000	.091	.000	.091
763	 Quintana, J	CWS	P	1	2	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Reed, C	CIN	P	9	11	1	0	0	0	0	0	1	6	0	0	.000	.083	.000	.083
763	 Rivero, F	PIT	P	71	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Robles, H	NYM	P	64	3	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
763	 Rodon, C	CWS	P	1	3	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
763	 Rodriguez, E	BOS	P	1	2	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
763	 Rondon, H	CHC	P	53	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Rosenthal, T	STL	P	41	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Ross, T	SD	P	1	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Ryu, H	LAD	P	1	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
763	 Sabathia, C	NYY	P	1	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
763	 Salazar, D	CLE	P	3	5	1	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
763	 Sampson, K	CIN	P	18	7	0	0	0	0	0	0	0	6	0	0	.000	.000	.000	.000
763	 Sanchez, A	TOR	P	3	9	0	0	0	0	0	0	1	5	0	0	.000	.100	.000	.100
763	 Sanchez, A	DET	P	2	6	0	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
763	 Sandoval, P	BOS	3B	3	6	0	0	0	0	0	0	1	4	0	0	.000	.143	.000	.143
763	 Santana, E	MIN	P	2	5	0	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
763	 Scahill, R	MIL	P	27	2	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Schugel, A	PIT	P	32	2	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Schwarber, K	CHC	LF	2	4	0	0	0	0	0	0	1	2	0	0	.000	.200	.000	.200
763	 Shoemaker, M	LAA	P	1	2	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Smoker, J	NYM	P	20	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Smyly, D	TB	P	1	2	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
763	 Snell, B	TB	P	1	2	0	0	0	0	0	0	1	1	0	0	.000	.333	.000	.333
763	 Solis, S	WSH	P	35	3	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Stephenson, R	CIN	P	8	10	0	0	0	0	0	0	0	5	0	0	.000	.000	.000	.000
763	 Stratton, C	SF	P	6	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
763	 Stroman, M	TOR	P	2	5	1	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
763	 Strop, P	CHC	P	52	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
763	 Suter, B	MIL	P	13	2	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Tanaka, M	NYY	P	1	2	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
763	 Tepesch, N	KC	P	1	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Tillman, C	BAL	P	1	2	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
763	 Tolleson, S	TEX	P	2	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Tonkin, M	MIN	P	5	2	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Triggs, A	OAK	P	1	2	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
763	 Tropeano, N	LAA	P	1	2	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Tuiasosopo, M	ATL	LF	3	3	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Vargas, C	SD	P	7	8	0	0	0	0	0	0	0	5	0	0	.000	.000	.000	.000
763	 Villanueva, C	SD	P	48	4	0	0	0	0	0	0	0	4	0	0	.000	.000	.000	.000
763	 Volquez, E	KC	P	2	5	0	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
763	 Wagner, T	ARI	P	3	2	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
763	 Walters, Z	LAD	LF	3	5	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
763	 Warren, A	NYY	P	30	3	0	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
763	 Weaver, J	LAA	P	4	9	0	0	0	0	0	0	0	4	0	0	.000	.000	.000	.000
763	 Weber, R	ATL	P	16	6	0	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
