RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
101	 Abreu, J	CWS	1B	159	624	67	183	32	1	25	100	47	125	0	2	.293	.353	.468	.820
102	 Tomlinson, K	SF	2B	52	106	13	31	4	0	0	6	12	18	5	1	.292	.370	.330	.700
103	 Bryant, K	CHC	3B	155	603	121	176	35	3	39	102	75	154	8	5	.292	.385	.554	.939
104	 Lucroy, J	TEX	C	142	490	67	143	24	3	24	81	47	100	5	0	.292	.355	.500	.855
105	 Andino, R	MIA	2B	13	24	2	7	0	0	0	1	0	4	0	0	.292	.292	.292	.583
106	 Rizzo, A	CHC	1B	155	583	94	170	43	4	32	109	74	108	3	5	.292	.385	.544	.928
107	 Inciarte, E	ATL	CF	131	522	85	152	24	7	3	29	45	68	16	7	.291	.351	.381	.732
108	 Jay, J	SD	CF	90	347	49	101	26	1	2	26	19	78	2	0	.291	.339	.389	.728
109	 Phillips, B	CIN	2B	141	550	74	160	34	1	11	64	18	68	14	8	.291	.320	.416	.736
110	 Suzuki, I	MIA	RF	143	327	48	95	15	5	1	22	30	42	10	2	.291	.354	.376	.730
111	 Martinez, V	DET	DH	154	553	65	160	22	0	27	86	50	90	0	0	.289	.351	.476	.826
112	 Pence, H	SF	RF	106	395	58	114	23	1	13	57	43	95	1	1	.289	.357	.451	.808
113	 Kinsler, I	DET	2B	153	618	117	178	29	4	28	83	45	115	14	6	.288	.348	.484	.831
114	 Pearce, S	BAL	LF	85	264	35	76	13	1	13	35	34	54	0	3	.288	.374	.492	.867
115	 Posey, B	SF	C	146	539	82	155	33	2	14	80	64	68	6	1	.288	.362	.434	.796
116	 Nunez, E	SF	3B	141	553	73	159	24	4	16	67	29	88	40	10	.288	.325	.432	.758
117	 Cain, L	KC	CF	103	397	56	114	19	1	9	56	31	84	14	5	.287	.339	.408	.747
118	 Cruz, N	SEA	DH	155	589	96	169	27	1	43	105	62	159	2	0	.287	.360	.555	.915
119	 Valencia, D	OAK	3B	130	471	72	135	22	1	17	51	41	115	1	1	.287	.346	.446	.792
120	 Herrera, O	PHI	CF	159	583	87	167	21	6	15	49	63	134	25	7	.286	.361	.420	.781
121	 Solarte, Y	SD	3B	109	405	55	116	26	1	15	71	30	63	1	1	.286	.341	.467	.808
122	 Ramirez, H	BOS	1B	147	549	81	157	28	1	30	111	60	120	9	3	.286	.361	.505	.866
123	 Chisenhall, L	CLE	RF	126	385	43	110	25	5	8	57	23	70	6	0	.286	.328	.439	.767
123	 Goodwin, B	WSH	CF	22	42	1	12	4	1	0	5	2	14	0	0	.286	.318	.429	.747
123	 Graterol, J	LAA	C	9	14	2	4	2	0	0	3	0	3	0	0	.286	.286	.429	.714
123	 Happ, J	TOR	P	4	7	2	2	0	0	0	0	0	3	0	0	.286	.286	.286	.571
123	 Kalish, R	CHC	LF	7	7	1	2	0	0	0	2	1	0	0	0	.286	.444	.286	.730
123	 Liriano, F	TOR	P	21	42	2	12	1	0	1	5	0	16	0	0	.286	.286	.381	.667
123	 Ruiz, R	ATL	3B	5	7	1	2	0	1	0	2	0	2	1	0	.286	.286	.571	.857
130	 Villar, J	MIL	SS	156	589	92	168	38	3	19	63	79	174	62	18	.285	.369	.457	.826
131	 Gonzalez, A	LAD	1B	156	568	69	162	31	0	18	90	55	117	0	2	.285	.349	.435	.784
132	 Desmond, I	TEX	CF	156	625	107	178	29	3	22	86	44	160	21	6	.285	.335	.446	.782
133	 Castellanos, N	DET	3B	110	411	54	117	25	4	18	58	28	111	1	1	.285	.331	.496	.827
134	 Butera, D	KC	C	55	123	18	35	10	1	4	16	8	36	0	0	.285	.328	.480	.808
135	 Eaton, A	CWS	RF	157	619	91	176	29	9	14	59	63	115	14	5	.284	.362	.428	.790
136	 Donaldson, J	TOR	3B	155	577	122	164	32	5	37	99	109	119	7	1	.284	.404	.549	.953
137	 Butler, B	NYY	DH	97	250	27	71	18	0	5	35	21	42	0	0	.284	.336	.416	.752
138	 Herrmann, C	ARI	C	56	148	21	42	5	4	6	28	16	44	4	0	.284	.352	.493	.845
139	 Harrison, J	PIT	2B	131	487	57	138	25	7	4	59	18	76	19	4	.283	.311	.388	.699
140	 Aoki, N	SEA	LF	118	417	63	118	24	4	4	28	34	45	7	9	.283	.349	.388	.738
141	 Merrifield, W	KC	2B	81	311	44	88	22	3	2	29	19	72	8	3	.283	.323	.392	.716
142	 Anderson, T	CWS	SS	99	410	57	116	22	6	9	30	13	117	10	2	.283	.306	.432	.738
143	 Maxwell, B	OAK	C	33	92	8	26	6	1	1	14	8	24	0	0	.283	.337	.402	.739
144	 Reynolds, M	COL	1B	118	393	61	111	24	0	14	53	42	112	1	2	.282	.356	.450	.806
145	 Drury, B	ARI	LF	134	461	59	130	31	1	16	53	31	100	1	1	.282	.329	.458	.786
146	 Saladino, T	CWS	SS	93	298	33	84	14	0	8	38	13	62	11	5	.282	.315	.409	.725
147	 Contreras, W	CHC	C	76	252	33	71	14	1	12	35	26	67	2	2	.282	.357	.488	.845
148	 Polanco, J	MIN	SS	69	245	24	69	15	4	4	27	17	46	4	3	.282	.332	.424	.757
149	 Walker, N	NYM	2B	113	412	57	116	9	1	23	55	42	84	3	1	.282	.347	.476	.823
150	 Reddick, J	LAD	RF	115	398	53	112	17	1	10	37	39	56	8	3	.281	.345	.405	.749
