RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
600	 Mondesi, R	KC	2B	47	135	16	25	1	3	2	13	6	48	9	1	.185	.231	.281	.512
600	 Peavy, J	SF	P	28	27	2	5	0	0	0	3	2	12	0	0	.185	.241	.185	.427
603	 De La Rosa, J	COL	P	24	38	4	7	0	0	0	6	2	14	0	0	.184	.244	.184	.428
603	 Rosario, A	STL	C	20	38	3	7	2	0	0	2	2	5	0	0	.184	.225	.237	.462
605	 Renda, T	CIN	2B	32	60	4	11	2	0	0	3	5	11	0	0	.183	.246	.217	.463
606	 Perez, R	CLE	C	61	153	14	28	6	1	3	17	23	44	0	0	.183	.285	.294	.579
607	 Hernandez, O	ARI	C	4	11	1	2	0	0	1	1	0	0	0	0	.182	.182	.455	.636
607	 Miley, W	BAL	P	5	11	1	2	0	0	0	0	0	2	0	0	.182	.182	.182	.364
607	 Phelps, D	MIA	P	62	11	0	2	0	0	0	1	0	3	0	0	.182	.182	.182	.364
607	 Reed, M	MIL	CF	8	22	3	4	0	0	0	0	2	7	1	0	.182	.250	.182	.432
607	 Smith, J	CIN	P	32	11	0	2	1	0	0	0	0	4	0	0	.182	.182	.273	.455
607	 Wood, T	CHC	P	76	11	0	2	0	0	0	1	1	5	0	0	.182	.250	.182	.432
613	 Worth, D	HOU	2B	16	39	4	7	2	0	0	1	1	6	0	0	.179	.200	.231	.431
614	 Brito, S	ARI	RF	40	95	10	17	3	1	4	12	2	23	2	0	.179	.196	.358	.554
615	 Judge, A	NYY	RF	27	84	10	15	2	0	4	10	9	42	0	1	.179	.263	.345	.608
616	 Cashner, A	MIA	P	25	34	3	6	0	0	0	1	3	13	0	0	.176	.243	.176	.420
616	 Cowart, K	LAA	3B	31	85	8	15	4	0	1	8	0	23	0	0	.176	.184	.259	.443
616	 Den Dekker, M	WSH	CF	19	34	3	6	1	0	1	4	4	10	1	0	.176	.282	.294	.576
616	 Urena, J	MIA	P	28	17	1	3	0	0	0	0	1	11	0	0	.176	.222	.176	.399
620	 Joseph, C	BAL	C	49	132	7	23	3	0	0	0	7	28	0	0	.174	.216	.197	.413
621	 Kershaw, C	LAD	P	21	46	2	8	1	0	0	3	1	12	0	0	.174	.191	.196	.387
622	 Robinson, S	LAA	LF	65	98	16	17	3	0	1	10	10	17	3	2	.173	.257	.235	.492
623	 Campbell, E	NYM	1B	40	75	9	13	1	0	1	9	10	24	1	0	.173	.284	.227	.511
624	 Rusin, C	COL	P	28	29	2	5	0	1	0	3	0	6	0	0	.172	.172	.241	.414
625	 Hanigan, R	BOS	C	35	105	9	18	4	0	1	14	7	27	0	0	.171	.230	.238	.468
626	 Garcia, J	STL	P	29	41	3	7	0	0	0	4	2	17	0	0	.171	.205	.171	.375
626	 Saltalamacchia, J	DET	C	92	246	30	42	5	1	12	38	41	104	0	0	.171	.284	.346	.630
628	 Choi, J	LAA	1B	54	112	9	19	4	0	5	12	16	27	2	4	.170	.271	.339	.611
629	 Thole, J	TOR	C	50	118	7	20	3	0	1	7	13	28	0	0	.169	.254	.220	.474
630	 Blash, J	SD	RF	38	71	7	12	2	0	3	5	11	34	1	0	.169	.298	.324	.622
631	 Gomes, Y	CLE	C	74	251	22	42	11	1	9	34	9	69	0	0	.167	.201	.327	.527
632	 Hellickson, J	PHI	P	31	54	3	9	1	0	0	4	4	24	0	0	.167	.224	.185	.409
632	 Johnson, M	LAD	2B	7	6	1	1	0	0	0	0	0	1	0	0	.167	.167	.167	.333
632	 Morton, C	PHI	P	4	6	1	1	0	0	0	0	0	3	0	0	.167	.167	.167	.333
632	 Noonan, N	SD	SS	7	18	0	3	0	0	0	1	1	5	0	1	.167	.200	.167	.367
632	 Petit, Y	WSH	P	33	6	0	1	0	0	0	0	0	2	0	0	.167	.167	.167	.333
632	 Sale, C	CWS	P	3	6	0	1	0	0	0	0	0	2	0	0	.167	.167	.167	.333
632	 Tejada, R	SF	SS	36	66	9	11	5	0	0	5	7	13	0	0	.167	.247	.242	.489
639	 Tucker, P	HOU	LF	48	134	11	22	8	1	4	8	8	40	0	0	.164	.222	.328	.551
640	 Reed, A	HOU	1B	45	122	11	20	3	0	3	8	18	48	0	0	.164	.270	.262	.532
641	 Nicasio, J	PIT	P	49	19	1	3	0	0	0	1	0	7	0	0	.158	.158	.158	.316
642	 Pacheco, J	ATL	C	31	51	1	8	4	0	0	0	0	14	0	0	.157	.157	.235	.392
643	 Barnes, A	LAD	C	21	32	3	5	1	0	0	2	5	9	0	0	.156	.270	.188	.458
643	 Samardzija, J	SF	P	32	64	4	10	5	0	0	9	1	28	0	0	.156	.164	.234	.399
645	 Gosewisch, T	ARI	C	33	90	8	14	1	1	3	7	7	22	0	0	.156	.224	.289	.513
646	 Decker, J	TB	CF	19	52	1	8	1	0	0	1	4	14	1	0	.154	.211	.173	.384
646	 Figueroa, C	MIA	2B	23	26	0	4	0	0	0	3	1	2	1	0	.154	.185	.154	.339
646	 Kelly, C	STL	C	10	13	1	2	1	0	0	1	0	2	0	0	.154	.214	.231	.445
646	 Lalli, B	ATL	1B	10	13	0	2	1	0	0	1	0	3	0	0	.154	.154	.231	.385
646	 Pena, B	STL	C	9	13	0	2	1	0	0	0	1	2	0	0	.154	.214	.231	.445
