RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
1	 Albers, M	CWS	P	4	1	1	1	1	0	0	0	0	0	0	0	1.000	1.000	2.000	3.000
1	 Berrios, J	MIN	P	1	1	0	1	0	0	0	0	0	0	0	0	1.000	1.000	1.000	2.000
1	 Ege, C	LAA	P	5	1	0	1	0	0	0	0	0	0	0	0	1.000	1.000	1.000	2.000
1	 Gearrin, C	SF	P	54	1	0	1	0	0	0	0	0	0	0	0	1.000	1.000	1.000	2.000
1	 Milone, T	MIN	P	1	2	0	2	0	0	0	0	0	0	0	0	1.000	1.000	1.000	2.000
6	 Perez, O	WSH	P	59	3	1	2	1	0	0	0	0	0	0	0	.667	.667	1.000	1.667
6	 Perez, Y	MIA	CF	12	3	5	2	1	0	0	0	0	1	4	2	.667	.667	1.000	1.667
8	 Blach, T	SF	P	4	4	1	2	0	0	0	0	0	0	0	0	.500	.500	.500	1.000
8	 Davidson, M	CWS	3B	1	2	1	1	0	0	0	1	0	1	0	0	.500	.500	.500	1.000
8	 Gallardo, Y	BAL	P	3	4	1	2	0	0	0	0	1	1	0	0	.500	.600	.500	1.100
8	 Hicks, J	DET	C	1	2	1	1	1	0	0	0	0	0	0	0	.500	.500	1.000	1.500
8	 Holland, D	TEX	P	1	2	0	1	0	0	0	0	0	1	0	0	.500	.500	.500	1.000
8	 Parmelee, C	NYY	1B	6	8	4	4	1	0	2	4	0	3	0	0	.500	.500	1.375	1.875
8	 Tilson, C	CWS	CF	1	2	0	1	0	0	0	0	0	0	0	0	.500	.500	.500	1.000
15	 Sucre, J	SEA	C	9	25	4	12	2	0	1	5	2	5	0	0	.480	.552	.680	1.232
16	 Patterson, J	COL	RF	10	18	1	8	1	0	0	2	1	1	0	1	.444	.474	.500	.974
17	 Martinez, J	STL	LF	12	16	4	7	1	0	0	1	2	1	0	0	.438	.500	.500	1.000
18	 Stallings, J	PIT	C	5	15	0	6	1	0	0	2	0	4	1	0	.400	.400	.467	.867
18	 Tomlin, J	CLE	P	2	5	1	2	1	0	0	0	0	2	0	0	.400	.400	.600	1.000
20	 Weaver, L	STL	P	9	13	1	5	0	0	0	0	0	4	0	0	.385	.385	.385	.769
21	 Renfroe, H	SD	RF	11	35	8	13	3	0	4	14	1	5	0	0	.371	.389	.800	1.189
22	 Mancini, T	BAL	1B	5	14	3	5	1	0	3	5	0	4	0	0	.357	.400	1.071	1.471
23	 LeMahieu, D	COL	2B	146	552	104	192	32	8	11	66	66	80	11	7	.348	.416	.495	.911
24	 Murphy, D	WSH	2B	142	531	88	184	47	5	25	104	35	57	5	3	.347	.390	.595	.985
25	 Turner, T	WSH	CF	73	307	53	105	14	8	13	40	14	59	33	6	.342	.370	.567	.937
26	 Altuve, J	HOU	2B	161	640	108	216	42	5	24	96	60	70	30	10	.338	.396	.531	.928
27	 Alvarez, D	BAL	RF	2	3	0	1	1	0	0	0	1	0	0	0	.333	.500	.667	1.167
27	 Bergman, C	COL	P	15	3	1	1	0	0	0	0	0	0	0	0	.333	.333	.333	.667
27	 Boscan, W	ATL	P	5	3	0	1	0	0	0	1	0	1	0	0	.333	.333	.333	.667
27	 Cecchini, G	NYM	SS	4	6	2	2	2	0	0	2	0	2	0	0	.333	.429	.667	1.095
27	 Darvish, Y	TEX	P	2	3	1	1	0	0	1	1	0	1	0	0	.333	.333	1.333	1.667
27	 Hatcher, C	LAD	P	34	3	0	1	0	0	0	1	0	0	0	0	.333	.333	.333	.667
27	 Kawasaki, M	CHC	SS	14	21	3	7	2	0	0	1	4	5	2	0	.333	.462	.429	.890
27	 McCullers, L	HOU	P	1	3	1	1	0	0	0	0	0	0	0	0	.333	.333	.333	.667
27	 Perez, M	TEX	P	2	3	0	1	0	0	0	0	0	1	0	0	.333	.333	.333	.667
27	 Ranaudo, A	CWS	P	2	3	1	1	0	0	1	1	0	1	0	0	.333	.333	1.333	1.667
27	 Rivera, T	NYM	3B	33	105	10	35	4	1	3	16	3	17	0	0	.333	.345	.476	.821
27	 Ruggiano, J	NYM	CF	9	24	4	8	1	0	2	7	2	10	0	1	.333	.385	.625	1.010
27	 Santiago, H	MIN	P	2	3	0	1	0	0	0	0	0	1	0	0	.333	.333	.333	.667
27	 Ventura, Y	KC	P	2	3	0	1	0	0	0	0	0	2	0	0	.333	.333	.333	.667
41	 Votto, J	CIN	1B	158	556	101	181	34	2	29	97	108	120	8	1	.326	.434	.550	.985
42	 Peraza, J	CIN	LF	72	241	25	78	8	2	3	25	7	33	21	10	.324	.352	.411	.762
43	 Blackmon, C	COL	CF	143	578	111	187	35	5	29	82	43	102	17	9	.324	.381	.552	.933
44	 Severino, P	WSH	C	16	28	6	9	2	0	2	4	5	3	0	0	.321	.441	.607	1.048
45	 Segura, J	ARI	2B	153	637	102	203	41	7	20	64	39	101	33	10	.319	.368	.499	.867
46	 Betts, M	BOS	RF	158	672	122	214	42	5	31	113	49	80	26	4	.318	.363	.534	.897
47	 Pedroia, D	BOS	2B	154	633	105	201	36	1	15	74	61	73	7	4	.318	.376	.449	.825
48	 Fuentes, R	KC	RF	13	41	2	13	1	0	0	5	3	8	0	2	.317	.364	.341	.705
49	 Cabrera, M	DET	1B	158	595	92	188	31	1	38	108	75	116	0	0	.316	.393	.563	.956
50	 Dahl, D	COL	LF	63	222	42	70	12	4	7	24	15	59	5	0	.315	.359	.500	.859
