RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
401	 Martinez, M	CLE	2B	63	101	16	24	4	0	1	4	4	23	0	2	.238	.267	.307	.574
402	 Martinez, C	STL	P	31	59	5	14	1	0	0	6	0	13	0	0	.237	.246	.254	.500
403	 Brown, T	SF	C	75	173	17	41	7	0	5	19	10	39	0	1	.237	.283	.364	.647
404	 Wilson, B	TB	C	75	228	25	54	6	0	7	33	11	64	0	0	.237	.270	.355	.626
405	 Granderson, C	NYM	RF	150	545	88	129	24	5	30	59	74	130	4	2	.237	.335	.464	.799
406	 Sands, J	CWS	1B	24	55	2	13	0	0	1	7	3	24	0	0	.236	.276	.291	.567
407	 Hechavarria, A	MIA	SS	155	508	52	120	17	6	3	38	33	73	1	0	.236	.283	.311	.594
407	 Parker, J	SF	RF	63	127	22	30	3	1	5	14	19	44	0	1	.236	.358	.394	.751
409	 Escobar, E	MIN	SS	105	352	32	83	14	2	6	37	21	72	1	3	.236	.280	.338	.618
410	 Sano, M	MIN	DH	116	437	57	103	22	1	25	66	54	178	1	0	.236	.319	.462	.781
411	 Romine, A	DET	3B	108	174	21	41	5	2	2	16	13	38	8	0	.236	.304	.322	.626
412	 Collins, T	DET	CF	56	136	14	32	2	3	4	15	13	38	1	1	.235	.305	.382	.687
412	 Garneau, D	COL	C	24	68	7	16	6	0	1	6	6	22	0	0	.235	.293	.368	.661
412	 Gillespie, C	MIA	CF	41	51	7	12	3	2	0	5	3	14	0	0	.235	.273	.373	.645
412	 Pinder, C	OAK	SS	22	51	4	12	4	0	1	4	3	14	0	0	.235	.273	.373	.645
412	 Romero, S	SEA	RF	9	17	1	4	1	0	0	3	1	4	0	0	.235	.263	.294	.557
412	 Susac, A	MIL	C	9	17	3	4	1	0	1	2	2	5	0	0	.235	.316	.471	.786
418	 Hazelbaker, J	STL	LF	114	200	35	47	7	3	12	28	18	64	5	2	.235	.295	.480	.775
419	 Kepler, M	MIN	RF	113	396	52	93	20	2	17	63	42	93	6	2	.235	.309	.424	.734
420	 Burns, B	KC	CF	97	311	39	73	11	4	0	13	10	37	17	5	.235	.271	.296	.566
421	 Robinson, C	WSH	1B	104	196	16	46	4	0	5	26	20	38	0	0	.235	.305	.332	.637
422	 Holt, T	CIN	CF	106	179	21	42	5	3	0	13	23	48	4	3	.235	.327	.296	.623
423	 Bandy, J	LAA	C	70	209	23	49	9	0	8	25	11	38	1	0	.234	.281	.392	.673
424	 Bautista, J	TOR	RF	116	423	68	99	24	1	22	69	87	103	2	2	.234	.366	.452	.817
425	 Segedin, R	LAD	3B	40	73	9	17	2	1	2	12	6	22	0	0	.233	.301	.370	.671
426	 Moreland, M	TEX	1B	147	460	49	107	21	0	22	60	35	118	1	0	.233	.298	.422	.720
427	 Ortega, R	LAA	LF	66	185	24	43	8	0	1	16	13	23	8	3	.232	.283	.292	.575
428	 Lobaton, J	WSH	C	39	99	10	23	3	1	3	8	12	18	0	0	.232	.319	.374	.692
429	 Colon, C	KC	2B	54	147	13	34	6	0	1	13	11	31	0	1	.231	.294	.293	.586
430	 Gomez, C	TEX	CF	118	411	45	95	22	1	13	53	34	136	18	5	.231	.298	.384	.682
431	 Crisp, C	CLE	LF	122	446	54	103	27	4	13	55	46	78	10	5	.231	.302	.397	.698
432	 Brantley, M	CLE	LF	11	39	5	9	2	0	0	7	3	6	1	0	.231	.279	.282	.561
432	 Holaday, B	BOS	C	43	117	17	27	7	1	2	14	7	28	0	1	.231	.281	.359	.640
432	 Martin, R	TOR	C	137	455	62	105	16	0	20	74	64	148	2	1	.231	.335	.398	.733
432	 Taylor, M	WSH	CF	76	221	28	51	11	0	7	16	14	77	14	3	.231	.278	.376	.654
436	 Vargas, K	MIN	1B	47	152	27	35	11	0	10	20	24	57	0	0	.230	.333	.500	.833
437	 Heyward, J	CHC	RF	142	530	61	122	27	1	7	49	54	93	11	4	.230	.306	.325	.631
438	 Hernandez, T	HOU	CF	41	100	15	23	7	0	4	11	11	28	0	2	.230	.304	.420	.724
439	 Haniger, M	ARI	RF	34	109	9	25	2	1	5	17	12	27	0	0	.229	.309	.404	.713
440	 Garcia, L	CWS	2B	18	48	6	11	1	1	1	5	1	13	2	1	.229	.260	.354	.614
440	 Spangenberg, C	SD	2B	14	48	6	11	1	1	1	8	4	13	1	0	.229	.302	.354	.656
442	 Rosales, A	SD	3B	105	214	37	49	12	3	13	35	29	88	4	0	.229	.319	.495	.814
443	 Ross, D	CHC	C	67	166	24	38	6	0	10	32	30	54	0	1	.229	.338	.446	.784
444	 Duda, L	NYM	1B	47	153	20	35	7	0	7	23	15	36	0	0	.229	.302	.412	.714
445	 Guerra, J	MIL	P	19	35	2	8	2	0	0	0	0	13	0	0	.229	.229	.286	.514
445	 O'Malley, S	SEA	RF	89	210	24	48	9	2	2	17	18	59	6	2	.229	.299	.319	.618
447	 McGehee, C	DET	3B	30	92	4	21	1	0	0	1	3	14	0	0	.228	.260	.239	.500
448	 Grandal, Y	LAD	C	126	390	49	89	14	1	27	72	64	116	1	3	.228	.339	.477	.816
449	 Bethancourt, C	SD	C	73	193	20	44	9	0	6	25	10	56	1	2	.228	.265	.368	.633
450	 Beresford, J	MIN	3B	10	22	0	5	1	0	0	0	1	6	0	0	.227	.261	.273	.534
