RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
51	 Maybin, C	DET	CF	94	349	65	110	14	5	4	43	36	69	15	6	.315	.383	.418	.801
52	 Trout, M	LAA	CF	159	549	123	173	32	5	29	100	116	137	30	7	.315	.441	.550	.991
53	 Ortiz, D	BOS	DH	151	537	79	169	48	1	38	127	80	86	2	0	.315	.401	.620	1.021
54	 Toles, A	LAD	RF	48	105	19	33	9	1	3	16	8	25	1	1	.314	.365	.505	.870
55	 Selsky, S	CIN	RF	24	51	9	16	2	0	2	7	2	22	1	0	.314	.340	.471	.810
56	 Gonzalez, E	CLE	SS	21	16	2	5	0	0	0	0	1	8	0	1	.313	.353	.313	.665
57	 Ramirez, J	CLE	3B	152	565	84	176	46	3	11	76	44	62	22	7	.312	.363	.462	.825
58	 Iribarren, H	CIN	CF	24	45	6	14	0	3	0	2	0	11	1	0	.311	.311	.444	.756
59	 Marte, S	PIT	LF	129	489	71	152	34	5	9	46	23	104	47	12	.311	.362	.456	.818
60	 Leon, S	BOS	C	78	252	36	78	17	2	7	35	23	66	0	0	.310	.369	.476	.845
61	 Seager, C	LAD	SS	157	627	105	193	40	5	26	72	54	133	3	3	.308	.365	.512	.877
62	 Borbon, J	BAL	CF	6	13	1	4	0	0	0	0	0	3	0	1	.308	.308	.308	.615
62	 Telis, T	MIA	C	10	13	1	4	0	0	1	4	0	2	0	0	.308	.308	.538	.846
64	 Molina, Y	STL	C	147	534	56	164	38	1	8	58	39	63	3	2	.307	.360	.427	.787
65	 Ramos, W	WSH	C	131	482	58	148	25	0	22	80	35	79	0	0	.307	.354	.496	.850
66	 Martinez, J	DET	RF	120	460	69	141	35	2	22	68	49	128	1	2	.307	.373	.535	.908
67	 Corbin, P	ARI	P	35	49	7	15	3	1	0	4	1	14	0	1	.306	.320	.408	.728
68	 Braun, R	MIL	LF	135	511	80	156	23	3	30	91	46	98	16	5	.305	.365	.538	.903
69	 Prado, M	MIA	3B	153	600	70	183	37	3	8	75	49	69	2	2	.305	.359	.417	.775
70	 Healy, R	OAK	3B	72	269	36	82	20	0	13	37	12	60	0	0	.305	.337	.524	.861
71	 Escobar, Y	LAA	3B	132	517	68	157	28	1	5	39	40	67	0	3	.304	.355	.391	.745
72	 Realmuto, J	MIA	C	137	509	60	154	31	0	11	48	28	100	12	4	.303	.343	.428	.771
73	 Andrus, E	TEX	SS	147	506	75	153	31	7	8	69	47	70	24	8	.302	.362	.439	.800
74	 Swanson, D	ATL	SS	38	129	20	39	7	1	3	17	13	34	3	0	.302	.361	.442	.803
75	 Freeman, F	ATL	1B	158	589	102	178	43	6	34	91	89	171	6	1	.302	.400	.569	.968
76	 Orlando, P	KC	RF	128	457	52	138	24	4	5	43	13	105	14	3	.302	.329	.405	.734
77	 Kim, H	BAL	LF	95	305	36	92	16	1	6	22	36	51	1	3	.302	.382	.420	.801
78	 Frazier, A	PIT	2B	66	146	21	44	8	1	2	11	12	26	4	1	.301	.356	.411	.767
79	 Lindor, F	CLE	SS	158	604	99	182	30	3	15	78	57	88	19	5	.301	.358	.435	.794
80	 Beltre, A	TEX	3B	153	583	89	175	31	1	32	104	48	66	1	1	.300	.358	.521	.879
81	 Chacin, J	LAA	P	5	10	1	3	0	0	0	1	0	1	0	0	.300	.300	.300	.600
81	 Travis, D	TOR	2B	101	410	54	123	28	1	11	50	20	87	4	1	.300	.332	.454	.785
83	 Diaz, A	STL	SS	111	404	71	121	28	3	17	65	41	60	4	4	.300	.369	.510	.879
84	 Pena, R	SF	2B	30	87	9	26	6	1	1	10	2	16	0	0	.299	.330	.425	.755
85	 Culberson, C	LAD	SS	34	67	6	20	3	0	1	7	1	13	1	0	.299	.309	.388	.697
85	 Sanchez, G	NYY	C	53	201	34	60	12	0	20	42	24	57	1	0	.299	.376	.657	1.032
87	 Gonzalez, C	COL	RF	150	584	87	174	42	2	25	100	46	129	2	2	.298	.350	.505	.855
88	 Cano, R	SEA	2B	161	655	107	195	33	2	39	103	47	100	0	1	.298	.350	.533	.882
89	 Yelich, C	MIA	LF	155	578	78	172	38	3	21	98	72	138	9	4	.298	.376	.483	.859
90	 Goldschmidt, P	ARI	1B	158	579	106	172	33	3	24	95	110	150	32	5	.297	.411	.489	.899
91	 Williams, M	NYY	CF	12	27	4	8	1	0	0	2	1	12	0	0	.296	.321	.333	.655
92	 Cabrera, M	CWS	LF	151	591	70	175	42	5	14	86	47	69	2	0	.296	.345	.455	.800
93	 Naquin, T	CLE	CF	116	321	52	95	18	5	14	43	36	112	6	3	.296	.372	.514	.886
94	 Beltran, C	TEX	DH	151	552	73	163	33	0	29	93	35	101	1	0	.295	.337	.513	.850
95	 Benintendi, A	BOS	LF	34	105	16	31	11	1	2	14	10	25	1	0	.295	.359	.476	.835
96	 Arenado, N	COL	3B	160	618	116	182	35	6	41	133	68	103	2	3	.294	.362	.570	.932
97	 Bogaerts, X	BOS	SS	157	652	115	192	34	1	21	89	58	123	13	4	.294	.356	.446	.802
98	 Hernandez, C	PHI	2B	155	547	67	161	14	11	6	39	66	116	17	13	.294	.371	.393	.764
99	 Hernandez, M	BOS	SS	40	51	11	15	1	0	1	5	5	10	1	0	.294	.357	.373	.730
100	 Machado, M	BAL	3B	157	640	105	188	40	1	37	96	48	120	0	3	.294	.343	.533	.876
