RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
701	 Anderson, T	COL	P	20	35	1	4	0	0	1	3	4	11	0	0	.114	.205	.200	.405
701	 Cueto, J	SF	P	31	70	1	8	0	0	0	5	2	24	0	0	.114	.137	.114	.251
703	 Finnegan, B	CIN	P	31	53	4	6	2	0	0	2	3	18	0	0	.113	.161	.151	.312
704	 Burriss, E	PHI	2B	39	45	3	5	1	1	0	0	2	10	1	0	.111	.184	.178	.361
704	 Ceciliani, D	TOR	LF	13	27	2	3	2	0	0	1	1	14	0	0	.111	.172	.185	.358
704	 Godley, Z	ARI	P	24	18	1	2	0	0	0	0	0	9	0	0	.111	.111	.111	.222
704	 Middlebrooks, W	MIL	3B	10	27	2	3	0	0	0	1	4	13	0	0	.111	.226	.111	.337
708	 Lester, J	CHC	P	30	59	3	6	3	0	0	6	6	18	0	0	.102	.185	.153	.337
709	 Bailey, H	CIN	P	6	10	0	1	0	0	0	0	1	1	0	0	.100	.182	.100	.282
709	 Machado, D	DET	SS	8	10	1	1	0	0	0	0	3	4	0	0	.100	.308	.100	.408
709	 Niese, J	NYM	P	26	30	1	3	1	0	0	1	2	14	0	0	.100	.156	.133	.290
709	 Stewart, B	LAD	P	7	10	0	1	0	0	0	0	0	7	0	0	.100	.100	.100	.200
713	 Koehler, T	MIA	P	30	51	1	5	0	0	0	4	1	28	0	0	.098	.115	.098	.213
714	 Moore, M	SF	P	15	31	2	3	0	0	0	0	0	13	0	0	.097	.097	.097	.194
715	 Lackey, J	CHC	P	28	63	1	6	2	0	0	2	2	31	0	0	.095	.123	.127	.250
715	 Olson, M	OAK	RF	11	21	3	2	1	0	0	0	7	4	0	0	.095	.321	.143	.464
717	 Davies, Z	MIL	P	28	53	2	5	0	0	0	1	1	22	0	0	.094	.111	.094	.205
718	 Kratz, E	TOR	C	32	85	3	8	2	0	1	4	1	32	0	0	.094	.105	.153	.258
719	 Morgan, A	PHI	P	22	32	1	3	1	0	0	1	1	11	0	0	.094	.121	.125	.246
719	 Taillon, J	PIT	P	17	32	0	3	0	0	0	2	0	17	0	0	.094	.094	.094	.188
721	 Asher, A	PHI	P	5	11	0	1	0	0	0	2	0	6	0	0	.091	.091	.091	.182
721	 Candelario, J	CHC	3B	5	11	0	1	0	0	0	0	2	5	0	0	.091	.286	.091	.377
721	 Iglesias, R	CIN	P	35	11	0	1	0	0	0	0	0	2	0	0	.091	.091	.091	.182
721	 Montgomery, M	CHC	P	20	11	2	1	0	0	0	1	0	5	0	0	.091	.091	.091	.182
721	 Nicolino, J	MIA	P	17	22	0	2	0	0	0	0	1	11	0	0	.091	.130	.091	.221
721	 Querecuto, J	TB	3B	4	11	1	1	0	1	0	2	0	6	0	0	.091	.091	.273	.364
727	 Anderson, C	MIL	P	28	45	3	4	0	0	0	1	1	27	0	0	.089	.128	.089	.217
728	 Hunter, C	PHI	LF	13	34	3	3	0	0	1	1	2	6	0	0	.088	.139	.176	.315
729	 Kuhl, C	PIT	P	14	23	0	2	0	0	0	0	1	9	0	0	.087	.125	.087	.212
730	 Walsh, C	OAK	3B	38	47	4	4	1	0	0	2	15	22	0	0	.085	.317	.106	.424
731	 Colon, B	NYM	P	31	60	4	5	2	0	1	2	1	40	0	0	.083	.098	.167	.265
731	 Cowgill, C	CLE	RF	9	12	0	1	0	0	0	0	2	7	0	0	.083	.214	.083	.298
731	 Ladendorf, T	OAK	2B	44	48	6	4	0	0	0	1	1	13	2	0	.083	.102	.083	.185
731	 Lopez, R	WSH	P	10	12	0	1	0	0	0	0	0	7	0	0	.083	.083	.083	.167
731	 Marrero, D	BOS	SS	13	12	0	1	0	0	0	0	2	5	0	0	.083	.214	.083	.298
731	 Stripling, R	LAD	P	19	24	2	2	0	0	0	1	2	12	0	0	.083	.154	.083	.237
731	 Vogelbach, D	SEA	1B	8	12	0	1	0	0	0	0	1	6	0	0	.083	.154	.083	.237
738	 Nelson, J	MIL	P	30	50	1	4	0	0	0	3	2	32	0	0	.080	.115	.080	.195
738	 Rogers, J	PIT	3B	23	25	2	2	0	1	0	2	7	9	0	0	.080	.303	.160	.463
740	 Ryan, B	LAA	SS	17	13	1	1	0	0	0	0	0	7	0	0	.077	.077	.077	.154
740	 Stassi, M	HOU	C	9	13	1	1	0	0	0	0	0	5	0	0	.077	.077	.077	.154
742	 Cain, M	SF	P	20	27	1	2	1	0	1	5	0	17	0	0	.074	.074	.222	.296
743	 De La Rosa, R	ARI	P	13	14	0	1	0	0	0	1	0	3	0	0	.071	.071	.071	.143
743	 Reyes, A	STL	P	11	14	0	1	0	0	0	1	0	5	0	0	.071	.071	.071	.143
743	 Simon, A	CIN	P	13	14	0	1	0	0	0	1	1	7	0	0	.071	.188	.071	.259
746	 Bradley, A	ARI	P	25	43	2	3	0	0	0	4	0	28	0	0	.070	.068	.070	.138
747	 Colabello, C	TOR	1B	10	29	0	2	0	0	0	1	2	9	0	0	.069	.156	.069	.225
748	 Butler, E	COL	P	16	15	0	1	0	0	0	0	0	2	0	0	.067	.067	.067	.133
748	 Gsellman, R	NYM	P	9	15	0	1	0	0	0	0	0	9	0	0	.067	.067	.067	.133
750	 Richard, C	SD	P	37	17	0	1	0	0	0	1	1	9	0	0	.059	.111	.059	.170
