RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
501	 Gimenez, C	CLE	C	67	139	17	30	4	0	4	11	10	41	0	0	.216	.272	.331	.602
501	 Heisey, C	WSH	LF	83	139	18	30	3	1	9	17	13	44	0	1	.216	.290	.446	.736
503	 Montero, M	CHC	C	86	241	33	52	8	1	8	33	38	58	1	0	.216	.327	.357	.684
504	 Cardullo, S	COL	OF	27	56	5	12	3	1	2	6	3	12	0	0	.214	.254	.411	.665
504	 Davis, I	NYY	1B	8	14	2	3	0	0	0	1	1	5	0	0	.214	.267	.214	.481
504	 Jones, J	DET	3B	13	28	3	6	3	0	0	2	0	12	0	0	.214	.214	.321	.536
504	 Stewart, C	PIT	C	34	98	10	21	4	0	1	7	12	15	0	0	.214	.319	.286	.604
508	 Asche, C	PHI	LF	71	197	22	42	15	0	4	18	18	54	3	1	.213	.284	.350	.635
509	 Taylor, C	LAD	SS	36	61	8	13	2	2	1	7	4	15	0	0	.213	.262	.361	.622
510	 Avila, A	CWS	C	57	169	19	36	6	0	7	11	38	78	0	0	.213	.359	.373	.732
511	 Beckham, G	SF	2B	88	245	25	52	16	1	5	31	26	52	1	0	.212	.294	.347	.641
512	 Rivera, Y	MIL	SS	35	66	12	14	4	0	0	3	2	20	0	0	.212	.235	.273	.508
513	 Fielder, P	TEX	DH	89	326	29	69	16	0	8	44	32	63	0	0	.212	.292	.334	.626
514	 Greinke, Z	ARI	P	25	52	4	11	1	0	0	3	3	9	1	0	.212	.246	.231	.476
515	 Alcantara, A	CIN	2B	16	19	2	4	1	0	0	2	0	8	3	3	.211	.211	.263	.474
515	 Bonifacio, E	ATL	CF	24	38	6	8	0	0	0	3	3	12	1	0	.211	.268	.211	.479
515	 Dozier, H	KC	3B	8	19	4	4	1	0	0	1	2	8	0	0	.211	.286	.263	.549
515	 Moncada, Y	BOS	3B	8	19	3	4	1	0	0	1	1	12	0	0	.211	.250	.263	.513
515	 Olivera, H	SD	LF	6	19	2	4	1	0	0	2	1	5	0	0	.211	.238	.263	.501
520	 Iannetta, C	SEA	C	94	295	23	62	14	0	7	24	38	83	0	0	.210	.303	.329	.631
521	 Castro, J	HOU	C	113	329	41	69	16	3	11	32	45	123	2	1	.210	.307	.377	.684
522	 Scruggs, X	MIA	1B	24	62	1	13	3	0	1	5	5	20	0	0	.210	.290	.306	.596
522	 Wainwright, A	STL	P	32	62	6	13	7	1	2	18	2	17	0	0	.210	.234	.452	.686
524	 Aviles, M	ATL	SS	68	167	17	35	5	1	1	6	9	27	2	2	.210	.258	.269	.528
525	 Espinosa, D	WSH	SS	157	516	66	108	15	0	24	72	54	174	9	2	.209	.306	.378	.684
525	 McBride, M	OAK	C	20	43	4	9	3	0	0	2	1	10	0	0	.209	.227	.279	.506
525	 Pennington, C	LAA	2B	74	172	18	36	4	2	3	10	13	55	1	0	.209	.265	.308	.573
528	 Marisnick, J	HOU	CF	118	287	40	60	18	1	5	21	16	83	10	5	.209	.257	.331	.588
529	 Nieuwenhuis, K	MIL	CF	125	335	38	70	18	1	13	44	56	133	8	9	.209	.324	.385	.709
529	 Perez, C	LAA	C	87	268	25	56	16	0	5	31	12	49	1	0	.209	.244	.325	.568
531	 DeShields, D	TEX	CF	74	182	36	38	7	0	4	13	15	54	8	3	.209	.275	.313	.588
531	 Gose, A	DET	CF	30	91	11	19	2	2	2	7	9	38	0	1	.209	.287	.341	.628
533	 Asuaje, C	SD	2B	7	24	2	5	2	0	0	2	1	4	0	0	.208	.240	.292	.532
533	 Ethier, A	LAD	RF	16	24	2	5	1	0	1	2	2	6	0	0	.208	.269	.375	.644
533	 Florimon, P	PIT	3B	18	24	4	5	1	1	0	4	1	12	0	1	.208	.240	.333	.573
533	 Strasburg, S	WSH	P	22	48	3	10	1	0	0	2	2	11	0	0	.208	.240	.229	.469
537	 Sanchez, C	CWS	2B	53	154	15	32	9	1	4	21	5	42	0	1	.208	.236	.357	.593
538	 Zunino, M	SEA	C	55	164	16	34	7	0	12	31	21	65	0	0	.207	.318	.470	.787
539	 Navarro, D	TOR	C	101	304	26	63	13	2	6	35	23	71	1	2	.207	.265	.322	.587
540	 Brignac, R	ATL	3B	13	29	3	6	2	0	0	1	0	8	0	0	.207	.207	.276	.483
541	 Rasmus, C	HOU	LF	107	369	38	76	10	0	15	54	43	121	4	1	.206	.286	.355	.641
542	 Uribe, J	CLE	3B	73	238	19	49	9	0	7	25	15	49	0	0	.206	.259	.332	.591
543	 Shuck, J	CWS	CF	80	224	27	46	5	2	4	14	12	21	3	3	.205	.248	.299	.547
544	 De Aza, A	NYM	CF	130	234	31	48	9	0	6	25	26	67	4	3	.205	.297	.321	.618
545	 Flores, R	MIL	CF	104	249	18	51	8	0	2	19	31	58	3	0	.205	.294	.261	.555
545	 Ruf, D	PHI	1B	43	83	8	17	2	0	3	9	4	25	0	1	.205	.236	.337	.573
547	 Teixeira, M	NYY	1B	116	387	43	79	16	0	15	44	47	105	2	0	.204	.292	.362	.654
548	 Teheran, J	ATL	P	29	49	1	10	1	0	0	2	1	16	0	0	.204	.220	.224	.444
549	 Arcia, O	SD	LF	69	202	17	41	7	1	8	23	18	80	1	1	.203	.270	.366	.637
550	 Maldonado, M	MIL	C	76	208	21	42	7	0	8	21	35	56	1	0	.202	.332	.351	.683
