RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
601	 Collmenter, J	ARI	P	41	27	2	5	0	0	0	1	3	9	0	0	.185	.267	.185	.452
601	 Roark, T	WSH	P	37	27	1	5	2	0	0	0	0	9	0	0	.185	.185	.259	.444
603	 Hudson, T	SF	P	22	38	3	7	2	0	1	1	1	11	0	0	.184	.205	.316	.521
603	 Leon, S	BOS	C	41	114	8	21	2	0	0	3	7	28	0	1	.184	.238	.202	.439
605	 Uggla, D	WSH	2B	67	120	12	22	4	2	2	16	19	40	0	1	.183	.298	.300	.598
606	 Difo, W	WSH	SS	15	11	1	2	0	0	0	0	0	2	0	0	.182	.182	.182	.364
606	 Frandsen, K	SF	1B	7	11	1	2	0	0	0	0	1	3	0	0	.182	.250	.182	.432
606	 Heisey, C	LAD	LF	33	55	8	10	2	0	2	9	15	17	0	1	.182	.347	.327	.674
606	 Moya, S	DET	RF	9	22	1	4	0	1	0	0	3	10	0	0	.182	.280	.273	.553
606	 Peraza, J	LAD	2B	7	22	3	4	1	1	0	1	2	2	3	0	.182	.250	.318	.568
611	 Gomez, H	SD	IF	66	127	15	23	11	2	1	7	3	40	0	0	.181	.212	.323	.535
612	 Parker, K	COL	RF	46	106	10	19	3	1	3	11	6	37	1	0	.179	.223	.311	.535
613	 Sanchez, H	SF	C	28	56	5	10	4	0	1	5	2	14	0	0	.179	.207	.304	.510
614	 Rivera, R	TB	C	110	298	16	53	14	0	5	26	11	86	0	0	.178	.213	.275	.489
615	 Mesoraco, D	CIN	C	23	45	2	8	1	1	0	2	5	9	1	0	.178	.275	.244	.519
616	 Corporan, C	TEX	C	33	107	10	19	4	0	3	15	6	40	0	0	.178	.244	.299	.543
617	 D'Arnaud, C	PHI	2B	11	17	2	3	0	1	0	0	1	7	0	1	.176	.222	.294	.516
617	 Sweeney, D	PHI	2B	37	85	9	15	4	1	3	11	13	27	0	2	.176	.286	.353	.639
617	 Worley, V	BAL	P	23	17	1	3	1	0	0	0	0	6	0	0	.176	.176	.235	.412
620	 Ross, D	CHC	C	72	159	6	28	9	0	1	9	20	61	1	0	.176	.267	.252	.518
621	 Crisp, C	OAK	LF	44	126	11	22	6	0	0	6	13	25	2	0	.175	.252	.222	.474
622	 Zunino, M	SEA	C	112	350	28	61	11	0	11	28	21	132	0	1	.174	.230	.300	.530
623	 Joyce, M	LAA	LF	93	247	17	43	12	1	5	21	30	67	0	3	.174	.272	.291	.564
624	 Cowart, K	LAA	3B	34	46	8	8	2	0	1	4	5	19	1	1	.174	.255	.283	.538
625	 Niese, J	NYM	P	31	52	5	9	1	0	0	4	5	18	0	0	.173	.246	.192	.438
626	 Maile, L	TB	C	15	35	2	6	3	0	0	2	0	8	0	0	.171	.171	.257	.429
627	 Taylor, C	SEA	SS	37	94	9	16	3	1	0	1	6	31	3	2	.170	.220	.223	.443
628	 Hammel, J	CHC	P	31	65	6	11	1	0	0	4	1	18	0	0	.169	.179	.185	.364
628	 Liriano, F	PIT	P	29	65	4	11	2	0	1	7	0	28	0	0	.169	.169	.246	.415
630	 Hedges, A	SD	C	56	137	13	23	2	0	3	11	8	38	0	0	.168	.215	.248	.463
631	 Bauer, T	CLE	P	3	6	0	1	0	0	0	0	1	1	0	0	.167	.286	.167	.452
631	 Bergman, C	COL	P	29	12	1	2	0	0	0	0	1	4	0	0	.167	.231	.167	.397
631	 Bonifacio, E	CHC	2B	47	78	5	13	2	0	0	4	2	27	1	4	.167	.198	.192	.390
631	 Correia, K	PHI	P	4	6	0	1	0	0	0	0	0	1	0	0	.167	.167	.167	.333
631	 Dorn, D	TOR	RF	23	30	0	5	1	0	0	3	2	10	0	0	.167	.219	.200	.419
631	 Fernandez, J	MIA	P	10	18	2	3	1	0	1	2	0	4	0	0	.167	.167	.389	.556
631	 Gray, S	OAK	P	2	6	0	1	0	0	0	0	0	4	0	0	.167	.167	.167	.333
631	 Hamels, C	TEX	P	20	42	2	7	1	0	0	0	0	17	0	0	.167	.167	.190	.357
631	 Harang, A	PHI	P	28	48	4	8	1	0	0	0	1	18	0	0	.167	.184	.188	.371
631	 Lollis, R	SF	RF	5	12	0	2	0	0	0	0	1	1	1	0	.167	.231	.167	.397
631	 McBride, M	COL	RF	20	42	5	7	0	0	0	0	0	4	0	0	.167	.186	.167	.353
631	 Monell, J	NYM	C	27	48	5	8	2	0	0	4	4	13	0	0	.167	.231	.208	.439
631	 Petit, G	NYY	2B	20	42	7	7	3	0	0	5	3	16	0	0	.167	.217	.238	.455
631	 Villarreal, P	CIN	P	27	6	0	1	1	0	0	2	0	3	0	0	.167	.167	.333	.500
631	 Weeks Jr., R	SEA	LF	37	84	7	14	1	0	2	9	9	25	0	0	.167	.263	.250	.513
646	 Mayberry, J	CWS	LF	59	110	8	18	6	1	3	9	9	33	1	0	.164	.227	.318	.545
646	 Wood, A	LAD	P	29	55	2	9	2	0	0	4	4	34	0	0	.164	.220	.200	.420
648	 Featherston, T	LAA	3B	101	154	23	25	5	1	2	9	7	46	4	2	.162	.212	.247	.459
649	 Cueto, J	KC	P	17	37	1	6	0	0	0	0	1	10	0	0	.162	.184	.162	.346
650	 Hernandez, O	ARI	C	18	31	4	5	1	0	0	1	3	15	0	0	.161	.257	.194	.451
