RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
101	 Kinsler, I	DET	2B	154	624	94	185	35	7	11	73	43	80	10	6	.296	.342	.428	.770
102	 Rogers, J	MIL	1B	86	152	22	45	6	2	4	16	15	34	0	0	.296	.367	.441	.808
103	 Markakis, N	ATL	RF	156	612	73	181	38	1	3	53	70	83	2	1	.296	.370	.376	.746
104	 Kendrick, H	LAD	2B	117	464	64	137	22	2	9	54	27	82	6	2	.295	.336	.409	.746
105	 Mahtook, M	TB	CF	41	105	22	31	5	1	9	19	6	31	4	3	.295	.351	.619	.970
106	 Thompson, T	CWS	CF	44	122	17	36	8	3	5	16	13	26	1	0	.295	.363	.533	.896
107	 Duffy, M	SF	3B	149	573	77	169	28	6	12	77	30	96	12	0	.295	.334	.428	.762
108	 Cervelli, F	PIT	C	130	451	56	133	17	5	7	43	46	94	1	1	.295	.370	.401	.771
109	 Burns, B	OAK	CF	125	520	70	153	18	9	5	42	26	81	26	8	.294	.334	.392	.726
110	 Phillips, B	CIN	2B	148	588	69	173	19	2	12	70	27	68	23	3	.294	.328	.395	.723
111	 Ethier, A	LAD	RF	142	395	54	116	20	7	14	53	43	75	2	3	.294	.366	.486	.852
112	 Turner, J	LAD	3B	126	385	55	113	26	1	16	60	36	71	5	2	.294	.370	.491	.861
113	 Heyward, J	STL	RF	154	547	79	160	33	4	13	60	56	90	23	3	.293	.359	.439	.797
114	 Gutierrez, F	SEA	LF	59	171	27	50	11	0	15	35	14	54	0	0	.292	.354	.620	.974
115	 Blanco, A	PHI	2B	106	233	32	68	22	3	7	25	21	44	1	1	.292	.360	.502	.863
116	 Latos, M	LAA	P	21	24	1	7	0	0	0	1	0	7	0	0	.292	.292	.292	.583
117	 McCutchen, A	PIT	CF	157	566	91	165	36	3	23	96	98	133	11	5	.292	.401	.488	.889
118	 Betts, M	BOS	RF	145	597	92	174	42	8	18	77	46	82	21	6	.291	.341	.479	.820
119	 Pedroia, D	BOS	2B	93	381	46	111	19	1	12	42	38	51	2	2	.291	.356	.441	.797
120	 Cespedes, Y	NYM	LF	159	633	101	184	42	6	35	105	33	141	7	5	.291	.328	.542	.870
121	 Parra, G	BAL	LF	155	547	83	159	36	5	14	51	28	92	14	4	.291	.328	.452	.780
122	 Blanco, G	SF	LF	115	327	59	95	19	3	5	26	40	59	13	5	.291	.368	.413	.781
123	 Abreu, J	CWS	1B	154	613	88	178	34	3	30	101	39	140	0	0	.290	.347	.502	.850
124	 Morales, K	KC	DH	158	569	81	165	41	2	22	106	58	103	0	0	.290	.362	.485	.847
125	 Valencia, D	OAK	3B	105	345	59	100	23	1	18	66	29	80	2	2	.290	.345	.519	.864
126	 Colon, C	KC	2B	43	107	8	31	5	0	0	6	11	17	3	2	.290	.356	.336	.692
127	 Gillespie, C	MIA	CF	67	145	17	42	10	2	2	16	10	27	4	1	.290	.333	.428	.761
128	 Baez, J	CHC	SS	28	76	4	22	6	0	1	4	4	24	1	2	.289	.325	.408	.733
128	 Tabata, J	LAD	RF	27	38	2	11	0	0	0	4	2	7	0	1	.289	.341	.289	.631
128	 Wright, D	NYM	3B	38	152	24	44	7	0	5	17	22	36	2	1	.289	.379	.434	.814
131	 Stewart, C	PIT	C	58	159	9	46	8	0	0	15	6	29	0	0	.289	.320	.340	.659
132	 Prado, M	MIA	3B	129	500	52	144	22	2	9	63	37	68	1	0	.288	.338	.394	.732
133	 Beltre, A	TEX	3B	143	567	83	163	32	4	18	83	41	65	1	0	.287	.334	.453	.788
134	 Kang, J	PIT	3B	126	421	60	121	24	2	15	58	28	99	5	4	.287	.355	.461	.816
135	 Arenado, N	COL	3B	157	616	97	177	43	4	42	130	34	110	2	5	.287	.323	.575	.898
136	 Aoki, N	SF	LF	93	355	42	102	12	3	5	26	30	25	14	5	.287	.353	.380	.733
137	 Clevenger, S	BAL	C	30	101	11	29	4	2	2	15	4	13	0	0	.287	.314	.426	.740
138	 Harrison, J	PIT	2B	114	418	57	120	29	1	4	28	19	71	10	8	.287	.327	.390	.717
139	 Eaton, A	CWS	CF	153	610	98	175	28	9	14	56	58	131	18	8	.287	.361	.431	.792
140	 Cano, R	SEA	2B	156	624	82	179	34	1	21	79	43	107	2	6	.287	.334	.446	.779
141	 Marte, S	PIT	LF	153	579	84	166	30	2	19	81	27	123	30	10	.287	.337	.444	.780
142	 Blackmon, C	COL	CF	157	614	93	176	31	9	17	58	46	112	43	13	.287	.347	.450	.797
143	 Jaso, J	TB	DH	70	185	23	53	17	0	5	22	28	39	1	2	.286	.380	.459	.839
144	 Machado, M	BAL	3B	162	633	102	181	30	1	35	86	70	111	20	8	.286	.359	.502	.861
145	 Janish, P	BAL	SS	14	35	4	10	3	0	0	3	0	3	0	0	.286	.278	.371	.649
145	 Matz, S	NYM	P	6	14	1	4	1	0	0	5	0	1	0	0	.286	.286	.357	.643
145	 Morel, B	OAK	3B	3	7	1	2	1	0	0	1	0	3	0	0	.286	.286	.429	.714
145	 Williams, M	NYY	CF	8	21	3	6	3	0	1	3	1	3	0	0	.286	.318	.571	.890
149	 Braun, R	MIL	LF	140	506	87	144	27	3	25	84	54	115	24	4	.285	.356	.498	.854
150	 Villar, J	HOU	SS	53	116	18	33	7	1	2	11	10	29	7	2	.284	.339	.414	.752
