RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
251	 McCann, J	DET	C	114	401	32	106	18	5	7	41	16	90	0	1	.264	.297	.387	.683
252	 Lucroy, J	MIL	C	103	371	51	98	20	3	7	43	36	64	1	0	.264	.326	.391	.717
253	 Gennett, S	MIL	2B	114	375	42	99	18	4	6	29	12	68	1	3	.264	.294	.381	.675
254	 Rendon, A	WSH	3B	80	311	43	82	16	0	5	25	36	70	1	2	.264	.344	.363	.707
255	 Kiermaier, K	TB	CF	151	505	62	133	25	12	10	40	24	95	18	5	.263	.298	.420	.718
256	 Galvis, F	PHI	SS	151	559	63	147	14	5	7	50	30	103	10	1	.263	.302	.343	.645
257	 Flores, W	NYM	SS	137	483	55	127	22	0	16	59	19	63	0	1	.263	.295	.408	.703
258	 Lamb, J	ARI	3B	107	350	38	92	15	5	6	34	36	97	3	2	.263	.331	.386	.716
259	 Soler, J	CHC	LF	101	366	39	96	18	1	10	47	32	121	3	1	.262	.324	.399	.723
260	 Wong, K	STL	2B	150	557	71	146	28	4	11	61	36	95	15	8	.262	.321	.386	.707
261	 Cron, C	LAA	1B	113	378	37	99	17	1	16	51	17	82	3	1	.262	.300	.439	.739
261	 O'Malley, S	SEA	LF	24	42	10	11	1	0	1	7	12	14	3	0	.262	.418	.357	.775
261	 Scruggs, X	STL	1B	17	42	5	11	2	0	0	7	0	10	1	0	.262	.279	.310	.589
264	 Trumbo, M	SEA	RF	142	508	62	133	23	3	22	64	36	132	0	0	.262	.310	.449	.759
265	 Davis, C	BAL	1B	160	573	100	150	31	0	47	117	84	208	2	3	.262	.361	.562	.923
266	 Pagan, A	SF	LF	133	512	55	134	21	3	3	37	32	93	12	4	.262	.303	.332	.635
267	 Bour, J	MIA	1B	129	409	42	107	20	0	23	73	34	101	0	0	.262	.321	.479	.800
267	 Escobar, E	MIN	SS	127	409	48	107	31	4	12	58	28	86	2	3	.262	.309	.445	.754
269	 De Aza, A	SF	LF	114	325	51	85	17	7	7	35	31	84	7	5	.262	.333	.422	.755
270	 DeShields, D	TEX	LF	121	425	83	111	22	10	2	37	53	101	25	8	.261	.344	.374	.718
271	 Bird, G	NYY	1B	46	157	26	41	9	0	11	31	19	53	0	0	.261	.343	.529	.871
272	 Tejada, R	NYM	SS	116	360	36	94	23	0	3	28	38	70	2	1	.261	.338	.350	.688
273	 Dominguez, C	CIN	LF	14	23	2	6	1	1	1	3	0	12	0	0	.261	.261	.522	.783
274	 Vogt, S	OAK	C	136	445	58	116	21	3	18	71	56	97	0	2	.261	.341	.443	.783
275	 Ciriaco, P	ATL	3B	84	142	14	37	8	1	1	15	2	38	4	2	.261	.275	.352	.627
275	 Odor, R	TEX	2B	120	426	54	111	21	9	16	61	23	79	6	7	.261	.316	.465	.781
277	 Perez, S	KC	C	142	531	52	138	25	0	21	70	13	82	1	0	.260	.280	.426	.706
278	 Ynoa, R	COL	3B	72	127	14	33	8	1	0	9	3	28	1	0	.260	.277	.339	.616
279	 Lawrie, B	OAK	3B	149	562	64	146	29	3	16	60	28	144	5	2	.260	.299	.407	.706
280	 Barney, D	TOR	2B	17	27	4	7	1	0	2	4	1	2	0	0	.259	.286	.519	.804
280	 Ozuna, M	MIA	CF	123	459	47	119	27	0	10	44	30	110	2	3	.259	.308	.383	.691
282	 Gardner, B	NYY	LF	151	571	94	148	26	3	16	66	68	135	20	5	.259	.343	.399	.742
283	 Peterson, S	MIL	LF	93	201	22	52	7	3	2	16	20	55	0	1	.259	.324	.353	.678
284	 Bogusevic, B	PHI	LF	22	58	9	15	3	0	2	5	3	21	2	0	.259	.295	.414	.709
284	 Granderson, C	NYM	RF	157	580	98	150	33	2	26	70	91	151	11	6	.259	.364	.457	.821
284	 Headley, C	NYY	3B	156	580	74	150	29	1	11	62	51	135	0	2	.259	.324	.369	.693
287	 Cuddyer, M	NYM	LF	117	379	44	98	18	1	10	41	24	88	2	0	.259	.309	.391	.699
288	 Upton, M	SD	LF	87	205	23	53	12	4	5	17	21	62	9	3	.259	.327	.429	.757
289	 Lagares, J	NYM	CF	143	441	47	114	16	5	6	41	16	87	7	3	.259	.289	.358	.647
289	 Realmuto, J	MIA	C	126	441	49	114	21	7	10	47	19	70	8	4	.259	.290	.406	.696
291	 Andrus, E	TEX	SS	160	596	69	154	34	2	7	62	46	78	25	9	.258	.309	.357	.667
292	 Davis, R	DET	CF	112	341	55	88	16	11	8	30	22	76	18	8	.258	.306	.440	.746
293	 Miller, B	SEA	SS	144	438	44	113	22	4	11	46	47	101	13	4	.258	.329	.402	.730
294	 Cozart, Z	CIN	SS	53	194	28	50	10	1	9	28	14	29	3	3	.258	.310	.459	.769
295	 Francoeur, J	PHI	RF	118	326	34	84	16	1	13	45	13	77	0	2	.258	.286	.433	.718
296	 Semien, M	OAK	SS	155	556	65	143	23	7	15	45	42	132	11	5	.257	.310	.405	.715
297	 Murphy, T	COL	C	11	35	5	9	1	0	3	9	4	10	0	0	.257	.333	.543	.876
297	 Segura, J	MIL	SS	142	560	57	144	16	5	6	50	13	93	25	6	.257	.281	.336	.616
299	 Freese, D	LAA	3B	121	424	53	109	27	0	14	56	31	107	1	1	.257	.323	.420	.743
300	 Garcia, A	CWS	DH	148	553	66	142	17	2	13	59	36	141	7	7	.257	.309	.365	.675
