RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
954	 Rzepczynski, M	SD	P	31	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Salas, F	LAA	P	6	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Sanchez, A	TOR	P	2	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Santos, S	NYY	P	13	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Scahill, R	PIT	P	28	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Scheppers, T	TEX	P	5	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Schlitter, B	CHC	P	10	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Schugel, A	ARI	P	5	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Schultz, B	TOR	P	3	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Scribner, E	OAK	P	2	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Shaw, B	CLE	P	3	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Shreve, C	NYY	P	3	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Siegrist, K	STL	P	75	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Sipp, T	HOU	P	3	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Smith, C	SEA	P	6	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Smith, J	LAA	P	4	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Smith, W	MIL	P	72	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Soria, J	PIT	P	34	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Soriano, R	CHC	P	6	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Stammen, C	WSH	P	4	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Stauffer, T	NYM	P	5	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Stites, M	ARI	P	11	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Storen, D	WSH	P	53	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Street, H	LAA	P	4	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Strop, P	CHC	P	74	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Surkamp, E	LAD	P	1	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Tazawa, J	BOS	P	5	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Tepera, R	TOR	P	2	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Thatcher, J	HOU	P	4	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Thayer, D	SD	P	36	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Thompson, A	MIN	P	6	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Thornton, M	WSH	P	56	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Tolleson, S	TEX	P	4	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Tonkin, M	MIN	P	2	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Tuivailala, S	STL	P	12	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Uehara, K	BOS	P	2	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Veal, D	ATL	P	5	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Velasquez, V	HOU	P	1	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 VerHagen, D	DET	P	1	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Vincent, N	SD	P	25	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Vizcaino, A	ATL	P	34	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Volstad, C	ATL	P	1	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Walden, J	STL	P	12	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Watson, T	PIT	P	72	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Webb, D	CWS	P	3	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Webb, R	CLE	P	4	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 West, M	LAD	P	2	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Wilhelmsen, T	SEA	P	6	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Wilson, A	DET	P	3	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
954	 Wilson, J	NYY	P	6	0	0	0	0	0	0	0	0	0	0	0	-	-	-	.000
