RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
151	 Moustakas, M	KC	3B	147	549	73	156	34	1	22	82	43	76	1	2	.284	.348	.470	.817
152	 Rutledge, J	BOS	2B	39	74	11	21	1	0	1	10	5	26	0	0	.284	.333	.338	.671
153	 Marte, K	SEA	SS	57	219	25	62	14	3	2	17	24	43	8	4	.283	.351	.402	.753
154	 Murphy, D	LAA	LF	132	361	38	102	18	1	10	50	20	49	0	2	.283	.318	.421	.739
155	 Alonso, Y	SD	1B	103	354	50	100	18	1	5	31	42	48	2	5	.282	.361	.381	.742
156	 Perez, J	SF	RF	22	39	5	11	3	0	0	2	1	6	1	0	.282	.300	.359	.659
157	 Nunez, E	MIN	SS	72	188	23	53	14	1	4	20	12	29	8	4	.282	.327	.431	.758
158	 Martinez, J	DET	RF	158	596	93	168	33	2	38	102	53	178	3	2	.282	.344	.535	.879
159	 Rojas, M	MIA	2B	60	142	13	40	7	1	1	17	11	16	0	1	.282	.329	.366	.695
160	 Forsythe, L	TB	2B	153	540	69	152	33	2	17	68	55	111	9	4	.281	.359	.444	.804
161	 Holaday, B	DET	C	24	64	3	18	5	0	2	13	1	13	0	0	.281	.292	.453	.745
162	 Hechavarria, A	MIA	SS	130	470	54	132	17	6	5	48	23	78	7	2	.281	.315	.374	.689
163	 Murphy, D	NYM	2B	130	499	56	140	38	2	14	73	31	38	2	2	.281	.322	.449	.770
164	 Belt, B	SF	1B	137	492	73	138	33	5	18	68	56	147	9	3	.280	.356	.478	.834
165	 Robertson, D	LAA	LF	37	75	10	21	2	0	0	7	2	7	0	0	.280	.299	.307	.605
166	 Tulowitzki, T	TOR	SS	128	486	77	136	27	0	17	70	38	114	1	0	.280	.337	.440	.777
167	 Loney, J	TB	1B	104	361	25	101	16	0	4	32	23	34	2	4	.280	.322	.357	.680
168	 Holt, B	BOS	2B	129	454	56	127	27	6	2	45	46	97	8	1	.280	.349	.379	.727
169	 Franco, M	PHI	3B	80	304	45	85	22	1	14	50	26	52	1	0	.280	.343	.497	.840
170	 Suarez, E	CIN	3B	97	372	42	104	19	2	13	48	17	94	4	1	.280	.315	.446	.761
171	 Holliday, M	STL	LF	73	229	24	64	16	1	4	35	39	49	2	1	.279	.394	.410	.804
172	 Correa, C	HOU	SS	99	387	52	108	22	1	22	68	40	78	14	4	.279	.345	.512	.857
172	 Gonzalez, M	HOU	1B	120	344	44	96	18	1	12	34	16	74	4	5	.279	.317	.442	.759
174	 Schoop, J	BAL	2B	86	305	34	85	17	0	15	39	9	79	2	0	.279	.306	.482	.788
175	 Pillar, K	TOR	CF	159	586	76	163	31	2	12	56	28	85	25	4	.278	.314	.399	.713
175	 Rizzo, A	CHC	1B	160	586	94	163	38	3	31	101	78	105	17	6	.278	.387	.512	.899
177	 Moreland, M	TEX	1B	132	471	51	131	27	0	23	85	32	112	1	0	.278	.330	.482	.812
178	 Garcia, A	ATL	3B	58	191	20	53	12	0	10	26	5	35	0	0	.277	.293	.497	.790
179	 Murphy, J	NYY	C	67	155	21	43	9	1	3	14	12	43	0	0	.277	.327	.406	.734
180	 Paulsen, B	COL	1B	116	325	42	90	19	4	11	49	23	92	1	2	.277	.326	.462	.787
181	 Lind, A	MIL	1B	149	502	72	139	32	0	20	87	66	100	0	0	.277	.360	.460	.820
182	 Encarnacion, E	TOR	DH	146	528	94	146	31	0	39	111	77	98	3	2	.277	.372	.557	.929
183	 Freeman, F	ATL	1B	118	416	62	115	27	0	18	66	56	98	3	1	.276	.370	.471	.841
184	 Butler, J	TB	LF	88	257	30	71	12	0	8	30	16	82	5	2	.276	.326	.416	.742
185	 Zobrist, B	KC	2B	126	467	76	129	36	3	13	56	62	56	3	4	.276	.359	.450	.809
186	 Beltran, C	NYY	RF	133	478	57	132	34	1	19	67	45	85	0	0	.276	.337	.471	.808
187	 Arcia, O	MIN	LF	19	58	6	16	0	0	2	8	4	15	0	0	.276	.338	.379	.718
187	 Navarro, R	BAL	2B	10	29	5	8	2	0	1	3	0	3	0	0	.276	.276	.448	.724
189	 Springer, G	HOU	RF	102	388	59	107	19	2	16	41	50	109	16	4	.276	.367	.459	.826
190	 Choo, S	TEX	RF	149	555	94	153	32	3	22	82	76	147	4	2	.276	.375	.463	.838
191	 Grichuk, R	STL	CF	103	323	49	89	23	7	17	47	22	110	4	2	.276	.329	.548	.877
192	 Bryant, K	CHC	3B	151	559	87	154	31	5	26	99	77	199	13	4	.275	.369	.488	.858
193	 Paredes, J	BAL	DH	104	363	46	100	17	2	10	42	19	111	4	4	.275	.310	.416	.726
194	 Pence, H	SF	RF	52	207	30	57	13	1	9	40	16	48	4	1	.275	.327	.478	.806
195	 Gonzalez, A	LAD	1B	156	571	76	157	33	0	28	90	62	107	0	1	.275	.350	.480	.830
196	 Peralta, J	STL	SS	155	579	64	159	26	1	17	71	50	111	1	4	.275	.334	.411	.745
197	 Reyes, J	COL	SS	116	481	57	132	25	2	7	53	26	62	24	6	.274	.310	.378	.688
198	 Swihart, B	BOS	C	84	288	47	79	17	1	5	31	18	77	4	2	.274	.319	.392	.712
199	 Cabrera, M	CWS	LF	158	629	70	172	36	2	12	77	40	88	3	0	.273	.314	.394	.709
200	 Tomas, Y	ARI	LF	118	406	40	111	19	3	9	48	17	110	5	2	.273	.305	.401	.707
