RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
750	 Perez, W	ATL	P	21	28	2	2	0	0	0	0	2	13	0	0	.071	.133	.071	.205
750	 Rivera, Y	MIL	SS	7	14	0	1	0	0	0	0	0	4	0	0	.071	.071	.071	.143
753	 Bettis, C	COL	P	17	29	2	2	0	0	0	1	4	13	0	0	.069	.182	.069	.251
754	 Despaigne, O	SD	P	31	30	0	2	1	0	0	0	1	11	0	0	.067	.097	.100	.197
754	 Iglesias, R	CIN	P	16	30	0	2	0	1	0	1	0	13	0	0	.067	.067	.133	.200
754	 Locke, J	PIT	P	29	45	1	3	1	0	0	2	2	18	0	0	.067	.106	.089	.195
757	 Lester, J	CHC	P	30	62	6	4	0	0	0	0	3	30	0	0	.065	.108	.065	.172
757	 Williams, J	PHI	P	30	31	0	2	1	0	0	1	1	14	0	0	.065	.094	.097	.191
759	 De La Rosa, J	COL	P	25	48	0	3	0	0	0	3	0	18	0	0	.063	.063	.063	.125
759	 Hicks, J	SEA	C	17	32	1	2	1	0	0	1	1	18	1	1	.063	.091	.094	.185
759	 Jimenez, L	BOS	3B	16	16	1	1	0	0	0	0	1	6	0	0	.063	.118	.063	.180
759	 Lamb, J	CIN	P	10	16	0	1	1	0	0	1	0	8	0	0	.063	.063	.125	.188
763	 Cosart, J	MIA	P	14	17	0	1	0	0	0	1	0	8	0	0	.059	.059	.059	.118
764	 Miller, S	ATL	P	32	56	1	3	2	0	0	0	4	29	0	0	.054	.117	.089	.206
765	 Hendricks, K	CHC	P	30	60	2	3	1	0	0	1	1	24	0	0	.050	.066	.067	.132
765	 Solano, J	MIA	C	7	20	1	1	1	0	0	2	1	1	0	0	.050	.095	.100	.195
767	 Centeno, J	MIL	C	10	21	0	1	1	0	0	0	2	7	0	0	.048	.130	.095	.226
767	 Frias, C	LAD	P	16	21	1	1	0	0	0	0	1	12	0	0	.048	.130	.048	.178
769	 Butler, E	COL	P	16	23	0	1	0	0	0	0	0	13	0	0	.043	.043	.043	.087
770	 Lambo, A	PIT	RF	20	25	1	1	1	0	0	0	2	8	0	0	.040	.111	.080	.191
770	 Nicolino, J	MIA	P	13	25	0	1	0	0	0	0	0	8	0	0	.040	.040	.040	.080
772	 Peralta, W	MIL	P	19	30	1	1	0	0	0	1	3	15	0	0	.033	.121	.033	.155
773	 Morton, C	PIT	P	21	36	0	1	0	0	0	1	1	18	0	0	.028	.054	.028	.082
774	 Bolsinger, M	LAD	P	21	38	1	1	1	0	0	0	0	23	0	0	.026	.026	.053	.079
775	 Aardsma, D	ATL	P	30	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
775	 Adams, A	CLE	P	3	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
775	 Affeldt, J	SF	P	47	2	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
775	 Anderson, C	CLE	P	2	3	0	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
775	 Andriese, M	TB	P	2	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
775	 Anna, D	STL	SS	1	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
775	 Araujo, E	PHI	P	36	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
775	 Archer, C	TB	P	2	5	0	0	0	0	0	0	0	3	0	0	.000	.000	.000	.000
775	 Avilan, L	LAD	P	66	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
775	 Axelrod, D	CIN	P	6	2	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
775	 Badenhop, B	CIN	P	63	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
775	 Bailey, H	CIN	P	2	4	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
775	 Baker, S	LAD	P	2	3	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
775	 Balester, C	CIN	P	15	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
775	 Banuelos, M	ATL	P	7	3	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
775	 Baron, S	SEA	C	4	11	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
775	 Bassitt, C	OAK	P	1	2	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
775	 Bastardo, A	PIT	P	61	2	0	0	0	0	0	0	0	2	0	0	.000	.000	.000	.000
775	 Beachy, B	LAD	P	2	2	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
775	 Belisario, R	BOS	P	1	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
775	 Berry, Q	CHC	LF	8	1	1	0	0	0	0	0	0	1	2	1	.000	.000	.000	.000
775	 Bianchi, J	BOS	SS	3	2	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
775	 Blanton, J	PIT	P	22	4	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
775	 Brigham, J	ATL	P	12	1	0	0	0	0	0	0	0	1	0	0	.000	.000	.000	.000
775	 Brooks, A	OAK	P	1	2	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000
775	 Broxton, K	PIT	CF	7	2	3	0	0	0	0	0	0	1	1	1	.000	.000	.000	.000
