 Hicks, A	MIN	CF	97	352	48	90	11	3	11	33	34	66	13	3	.256	.323	.398	.721	
 Calhoun, K	LAA	RF	159	630	78	161	23	2	26	83	45	164	4	1	.256	.308	.422	.731	
 Romine, A	DET	3B	109	184	25	47	5	0	2	15	11	46	10	5	.255	.307	.315	.622	
 Puig, Y	LAD	RF	79	282	30	72	12	3	11	38	26	66	3	3	.255	.322	.436	.758	
 Frazier, T	CIN	3B	157	619	82	158	43	1	35	89	44	137	13	8	.255	.309	.498	.806	
 Gomez, C	HOU	CF	115	435	61	111	29	1	12	56	31	101	17	9	.255	.314	.409	.724	
 Johnson, C	CLE	3B	83	243	18	62	11	0	3	18	10	74	2	1	.255	.286	.337	.624	
 Gimenez, C	TEX	C	36	98	19	25	6	1	5	14	10	19	2	0	.255	.330	.490	.820	
 Teixeira, M	NYY	1B	111	392	57	100	22	0	31	79	59	85	2	0	.255	.357	.548	.906	
 Castellanos, N	DET	3B	154	549	42	140	33	6	15	73	39	152	0	3	.255	.303	.419	.721	
 Rios, A	KC	RF	105	385	40	98	22	2	4	32	15	67	9	0	.255	.287	.353	.640	
 Canha, M	OAK	LF	124	441	61	112	22	3	16	70	33	96	7	2	.254	.315	.426	.742	
 Gose, A	DET	CF	140	485	73	123	24	8	5	26	45	145	23	11	.254	.321	.367	.688	
 Myers, W	SD	1B	60	225	40	57	13	1	8	29	27	55	5	2	.253	.336	.427	.763	
 Olivera, H	ATL	LF	24	79	4	20	4	1	2	11	5	12	0	0	.253	.310	.405	.715	
 Navarro, E	LAA	LF	54	83	9	21	4	0	0	5	5	16	0	2	.253	.295	.301	.597	
 Hamilton, J	TEX	LF	50	170	22	43	8	0	8	25	10	52	0	0	.253	.291	.441	.732	
 Uribe, J	NYM	3B	119	360	40	91	17	0	14	43	34	80	2	0	.253	.320	.417	.737	
 Castillo, R	BOS	LF	80	273	35	69	10	2	5	29	13	54	4	5	.253	.288	.359	.647	
 Sizemore, G	TB	RF	97	273	24	69	17	0	6	33	20	60	3	3	.253	.307	.381	.688	
 Den Dekker, M	WSH	LF	55	99	12	25	6	1	5	12	9	20	0	1	.253	.315	.485	.800	
 Barnhart, T	CIN	C	81	242	23	61	9	0	3	18	25	45	0	1	.252	.324	.326	.650	
 Young, C	NYY	RF	140	318	53	80	20	1	14	42	30	73	3	1	.252	.320	.453	.773	
 Barnes, B	COL	LF	106	255	30	64	13	2	2	17	21	67	4	2	.251	.314	.341	.655	
 Butler, B	OAK	DH	151	538	63	135	28	1	15	65	52	101	0	0	.251	.323	.390	.713	
 Upton, J	SD	LF	150	542	85	136	26	3	26	81	68	159	19	5	.251	.336	.454	.790	
 Norris, D	SD	C	147	515	65	129	33	2	14	62	35	131	4	1	.250	.305	.404	.709	
 Rodriguez, A	NYY	DH	151	523	83	131	22	1	33	86	84	145	4	0	.250	.356	.486	.842	
 Bautista, J	TOR	RF	153	543	108	136	29	3	40	114	110	106	8	2	.250	.377	.536	.913	
 Almonte, A	CLE	CF	82	232	36	58	12	5	5	24	21	52	7	1	.250	.310	.409	.719	
 Coghlan, C	CHC	RF	148	440	64	110	25	6	16	41	58	94	11	2	.250	.341	.443	.784	
 Dickerson, A	SD	RF	11	8	0	2	0	0	0	0	0	3	0	0	.250	.250	.250	.500	
 Dyson, J	KC	RF	90	200	31	50	8	6	2	18	14	37	26	3	.250	.311	.380	.691	
 Figueroa, C	NYY	3B	2	8	2	2	2	0	0	0	0	0	0	0	.250	.250	.500	.750	
 Fowler, D	CHC	CF	156	596	102	149	29	8	17	46	84	154	20	7	.250	.346	.411	.757	
 Goins, R	TOR	2B	128	376	52	94	16	4	5	45	39	83	2	1	.250	.318	.354	.672	
 Hague, M	TOR	1B	10	12	1	3	1	0	0	0	2	4	0	0	.250	.400	.333	.733	
 Moore, A	CLE	C	1	4	0	1	0	0	0	1	0	2	0	0	.250	.250	.250	.500	
 Perez, C	LAA	C	86	260	20	65	13	0	4	21	19	49	2	0	.250	.299	.346	.645	
 Presley, A	HOU	LF	8	12	1	3	0	0	0	1	1	5	0	0	.250	.308	.250	.558	
 Robinson, S	MIN	LF	83	180	28	45	7	3	0	16	12	29	6	1	.250	.299	.322	.621	
 Schebler, S	LAD	LF	19	36	6	9	0	0	3	4	3	13	2	1	.250	.325	.500	.825	
 Severino, P	WSH	C	2	4	1	1	1	0	0	0	0	1	0	0	.250	.250	.500	.750	
 Ramirez, H	BOS	1B	105	401	59	100	12	1	19	53	21	71	6	3	.249	.291	.426	.717	
 Orlando, P	KC	RF	86	241	31	60	14	6	7	27	5	53	3	3	.249	.269	.444	.713	
 Phegley, J	OAK	C	73	225	27	56	16	1	9	34	14	51	0	0	.249	.300	.449	.749	
 Bradley, J	BOS	CF	74	221	43	55	17	4	10	43	27	69	3	0	.249	.335	.498	.832	
 Ramirez, A	CWS	SS	154	583	54	145	33	0	10	62	31	68	17	7	.249	.285	.357	.642	
 Zimmerman, R	WSH	1B	95	346	43	86	25	1	16	73	33	79	1	0	.249	.308	.465	.773	
 Smith, S	SEA	RF	136	395	54	98	31	5	12	42	47	99	0	0	.248	.330	.443	.773	
 Ruggiano, J	LAD	RF	57	125	20	31	8	1	6	15	14	41	5	2	.248	.333	.472	.805	
 Montero, M	CHC	C	113	347	36	86	11	0	15	53	49	103	1	1	.248	.345	.409	.754	
 Davis, K	MIL	LF	121	392	54	97	16	2	27	66	44	122	6	2	.247	.323	.505	.828	
 Sogard, E	OAK	2B	120	372	40	92	12	3	1	37	23	50	6	1	.247	.294	.304	.598	
 Hanigan, R	BOS	C	54	174	28	43	8	0	2	16	20	39	0	0	.247	.337	.328	.664	
 Reimold, N	BAL	LF	61	170	24	42	5	1	6	20	23	47	0	0	.247	.344	.394	.738	
 Byrd, M	SF	LF	135	506	58	125	25	5	23	73	29	145	2	1	.247	.290	.453	.743	
 Gyorko, J	SD	2B	128	421	34	104	15	0	16	57	27	107	0	1	.247	.297	.397	.694	
 Ramirez, A	PIT	3B	137	475	43	117	31	1	17	75	31	68	1	0	.246	.297	.423	.720	
 Chisenhall, L	CLE	RF	106	333	38	82	19	1	7	44	23	69	4	1	.246	.294	.372	.667	
 Schwarber, K	CHC	LF	69	232	52	57	6	1	16	43	36	77	3	3	.246	.355	.487	.842	
 Baxter, M	CHC	RF	34	57	6	14	1	0	0	2	7	14	0	0	.246	.348	.263	.612	
 Navarro, D	TOR	C	54	171	17	42	7	0	5	20	17	29	0	0	.246	.307	.374	.682	
 Gattis, E	HOU	C	153	566	66	139	20	11	27	88	30	119	0	1	.246	.285	.463	.748	
 Rodriguez, S	PIT	1B	139	224	25	55	12	1	4	17	5	63	2	2	.246	.281	.362	.642	
 Martinez, V	DET	DH	120	440	39	108	20	0	11	64	31	52	0	0	.245	.301	.366	.667	
 Adames, C	COL	SS	26	53	4	13	1	1	0	3	3	11	0	1	.245	.298	.302	.600	
 Asche, C	PHI	LF	129	425	41	104	22	3	12	39	26	111	1	2	.245	.294	.395	.689	
 Sandoval, P	BOS	3B	126	470	43	115	25	1	10	47	25	73	0	0	.245	.292	.366	.658	
 Plouffe, T	MIN	3B	152	573	74	140	35	4	22	86	50	124	2	1	.244	.307	.435	.742	
 Pujols, A	LAA	DH	157	602	85	147	22	0	40	95	50	72	5	3	.244	.307	.480	.787	
 Duda, L	NYM	1B	135	471	67	115	33	0	27	73	66	138	0	2	.244	.352	.486	.838	
 De Jesus, I	CIN	SS	76	201	15	49	10	2	4	28	19	55	0	2	.244	.311	.373	.684	
 Mercer, J	PIT	SS	116	394	34	96	21	0	3	34	27	73	3	2	.244	.293	.320	.613	
 Venable, W	TEX	CF	135	349	40	85	13	3	6	33	37	94	16	1	.244	.320	.350	.669	
 Perez, H	MIL	3B	112	263	14	64	15	2	1	21	5	59	5	1	.243	.257	.327	.584	
 Tucker, P	HOU	LF	98	300	35	73	19	0	13	33	20	68	0	2	.243	.297	.437	.734	
 Alvarez, P	PIT	1B	150	437	60	106	18	0	27	77	48	131	2	0	.243	.318	.469	.787	
 Pacheco, J	ARI	C	29	66	8	16	0	0	2	8	9	14	1	0	.242	.333	.333	.667	
 Herrera, E	MIL	3B	83	256	29	62	18	0	7	33	18	72	3	1	.242	.290	.395	.684	
 Russell, A	CHC	SS	142	475	60	115	29	1	13	54	42	149	4	3	.242	.307	.389	.696	
 Schumaker, S	CIN	LF	131	244	23	59	20	0	1	21	23	51	2	2	.242	.306	.336	.642	
 Alvarez, D	BAL	RF	12	29	3	7	1	0	1	1	2	8	0	0	.241	.290	.379	.670	
 Altherr, A	PHI	CF	39	137	25	33	11	4	5	22	16	41	6	2	.241	.338	.489	.827	
 Martin, R	TOR	C	129	441	76	106	23	2	23	77	53	106	4	5	.240	.329	.458	.787	
 Suzuki, K	MIN	C	131	433	36	104	17	0	5	50	29	59	0	0	.240	.296	.314	.610	
 Adams, M	STL	1B	60	175	14	42	9	0	5	24	10	41	1	0	.240	.280	.377	.657	
 Garcia, G	STL	2B	49	75	7	18	5	0	2	4	10	12	0	0	.240	.337	.387	.724	
 Vargas, K	MIN	1B	58	175	18	42	4	0	5	17	9	54	0	0	.240	.277	.349	.626	
 Hunter, T	MIN	RF	139	521	67	125	22	0	22	81	35	105	2	5	.240	.293	.409	.702	
 Bourgeois, J	CIN	CF	68	196	28	47	5	2	3	14	14	33	3	1	.240	.294	.332	.625	
 Espinosa, D	WSH	SS	118	367	59	88	21	1	13	37	33	106	5	2	.240	.311	.409	.719	
 Castro, D	ATL	SS	33	96	14	23	2	1	2	5	3	15	0	0	.240	.263	.344	.606	
 Van Slyke, S	LAD	LF	96	222	19	53	14	0	6	30	23	62	3	1	.239	.317	.383	.700	
 Flowers, T	CWS	C	112	331	21	79	12	0	9	39	21	104	0	1	.239	.295	.356	.652	
 Peterson, J	ATL	2B	152	528	55	126	23	5	6	52	56	120	12	10	.239	.314	.335	.649	
 Rasmus, C	HOU	LF	137	432	67	103	23	2	25	61	47	154	2	1	.238	.314	.475	.789	
 Bourn, M	ATL	CF	141	425	39	101	15	2	0	30	46	107	17	7	.238	.310	.282	.592	
 Casali, C	TB	C	38	101	13	24	6	0	10	18	8	34	0	0	.238	.304	.594	.898	
 Ellis, A	LAD	C	63	181	24	43	9	0	7	21	32	38	0	0	.238	.355	.403	.758	
 Santana, D	MIL	RF	52	160	20	38	7	0	8	26	20	63	4	1	.238	.337	.431	.768	
 Castillo, W	ARI	C	110	342	42	81	15	1	19	57	25	92	0	0	.237	.296	.453	.750	
 Marisnick, J	HOU	CF	133	339	46	80	15	4	9	36	18	105	24	9	.236	.281	.383	.665	
 Sands, J	CLE	RF	50	123	11	29	5	1	4	19	9	36	0	0	.236	.286	.390	.676	
 Dozier, B	MIN	2B	157	628	101	148	39	4	28	77	61	148	12	4	.236	.307	.444	.751	
 Ladendorf, T	OAK	2B	9	17	3	4	0	1	0	2	1	2	0	0	.235	.278	.353	.631	
 Machado, D	DET	SS	24	68	6	16	3	0	0	5	7	14	1	0	.235	.307	.279	.586	
 Ruf, D	PHI	1B	106	268	30	63	12	0	12	39	21	69	1	0	.235	.300	.414	.714	
 Callaspo, A	LAD	3B	97	230	20	54	7	0	1	15	28	34	0	0	.235	.315	.278	.594	
 Joseph, C	BAL	C	100	320	38	75	16	1	11	49	27	72	0	0	.234	.299	.394	.693	
 Grandal, Y	LAD	C	115	355	43	83	12	0	16	47	65	92	0	1	.234	.353	.403	.756	
 Rupp, C	PHI	C	81	270	24	63	9	1	9	28	24	71	0	1	.233	.301	.374	.675	
 Desmond, I	WSH	SS	156	583	69	136	27	2	19	62	45	187	13	5	.233	.290	.384	.674	
 Guerrero, A	LAD	LF	106	219	25	51	9	1	11	36	7	57	1	0	.233	.261	.434	.695	
 DeJesus, D	LAA	LF	112	288	27	67	9	2	5	30	21	52	3	2	.233	.297	.330	.626	
 McCann, B	NYY	C	135	465	68	108	15	1	26	94	52	97	0	0	.232	.320	.437	.756	
 Snider, T	PIT	RF	87	237	24	55	12	2	4	28	26	66	1	0	.232	.313	.350	.663	
 Barmes, C	SD	SS	98	207	24	48	14	1	3	16	10	55	0	1	.232	.281	.353	.633	
 Chirinos, R	TEX	C	78	233	33	54	16	1	10	34	28	62	0	0	.232	.325	.438	.762	
 Morse, M	PIT	1B	98	229	14	53	7	1	5	19	23	76	0	0	.231	.313	.336	.649	
 Gomes, Y	CLE	C	95	363	38	84	22	0	12	45	13	104	0	0	.231	.267	.391	.659	
 Ackley, D	NYY	RF	108	238	28	55	11	3	10	30	18	45	2	2	.231	.284	.429	.712	
 Aviles, M	CLE	SS	98	290	37	67	10	0	5	17	20	38	3	1	.231	.282	.317	.599	
 Santana, C	CLE	DH	154	550	72	127	29	2	19	85	108	122	11	3	.231	.357	.395	.752	
 Brown, T	SF	C	13	39	1	9	3	0	0	5	3	8	1	1	.231	.279	.308	.587	
 Reynolds, M	STL	1B	140	382	35	88	21	2	13	48	44	121	2	3	.230	.315	.398	.713	
 Victorino, S	LAA	LF	71	178	19	41	4	2	1	7	16	32	7	0	.230	.308	.292	.601	
 Herrera, J	CHC	2B	73	126	14	29	5	1	2	14	2	23	3	0	.230	.242	.333	.576	
 Hill, A	ARI	3B	116	313	32	72	18	0	6	39	31	54	7	2	.230	.295	.345	.640	
 Johnson, M	CWS	2B	36	100	10	23	4	0	0	4	9	30	3	2	.230	.306	.270	.576	
 Pirela, J	NYY	2B	37	74	7	17	3	0	1	5	2	16	1	0	.230	.247	.311	.558	
 Ramos, W	WSH	C	128	475	41	109	16	0	15	68	21	101	0	0	.229	.258	.358	.616	
 Ryan, B	NYY	3B	47	96	10	22	6	2	0	8	5	29	0	0	.229	.275	.333	.608	
 Howard, R	PHI	1B	129	467	53	107	29	1	23	77	27	138	0	0	.229	.277	.443	.720	
 Davis, I	OAK	1B	72	214	19	49	17	0	3	20	23	44	0	0	.229	.301	.350	.652	
 Conger, H	HOU	C	73	201	25	46	11	0	11	33	23	63	0	1	.229	.311	.448	.759	
 Taylor, M	WSH	CF	138	472	49	108	15	2	14	63	35	158	16	3	.229	.282	.358	.640	
 Suzuki, I	MIA	RF	153	398	45	91	5	6	1	21	31	51	11	5	.229	.282	.279	.561	
 Perez, R	CLE	C	70	184	30	42	9	1	7	21	33	64	0	0	.228	.348	.402	.751	
 Rosales, A	TEX	2B	53	114	14	26	4	0	3	7	10	30	4	4	.228	.296	.342	.638	
 Gillaspie, C	LAA	3B	75	237	14	54	15	2	4	24	13	47	0	1	.228	.269	.359	.627	
 Brown, D	PHI	RF	63	189	19	43	6	1	5	25	14	36	3	1	.228	.284	.349	.634	
 Fryer, E	MIN	C	15	22	2	5	2	0	0	2	5	11	0	0	.227	.370	.318	.689	
 Johnson, R	WSH	LF	17	22	0	5	1	0	0	3	0	6	0	0	.227	.250	.273	.523	
 Owings, C	ARI	CF	147	515	59	117	27	5	4	43	26	144	16	4	.227	.264	.322	.587	
 Marrero, D	BOS	SS	25	53	8	12	0	0	1	3	3	19	2	1	.226	.268	.283	.551	
 Smoak, J	TOR	1B	132	296	44	67	16	1	18	59	29	86	0	0	.226	.299	.470	.768	
 Moss, B	STL	1B	145	469	47	106	24	2	19	58	49	148	0	1	.226	.304	.407	.711	
 Bruce, J	CIN	RF	157	580	72	131	35	4	26	87	58	145	9	5	.226	.294	.434	.729	
 Hamilton, B	CIN	CF	114	412	56	93	8	3	4	28	28	75	57	8	.226	.274	.289	.563	
 Ahmed, N	ARI	SS	134	421	49	95	17	6	9	34	29	81	4	5	.226	.275	.359	.634	
 Morrison, L	SEA	1B	146	457	47	103	15	3	17	54	47	81	8	4	.225	.302	.383	.685	
 Souza Jr., S	TB	RF	110	373	59	84	15	1	16	40	46	144	12	6	.225	.318	.399	.717	
 Saltalamacchia, J	ARI	C	79	200	26	45	15	0	9	24	23	69	0	0	.225	.310	.435	.745	
 Turner, T	WSH	SS	27	40	5	9	1	0	1	1	4	12	2	2	.225	.295	.325	.620	
 Urshela, G	CLE	3B	81	267	25	60	8	1	6	21	18	58	0	1	.225	.279	.330	.608	
 Saladino, T	CWS	SS	68	236	33	53	6	4	4	20	12	51	8	2	.225	.267	.335	.602	
 Rollins, J	LAD	SS	144	517	71	116	24	3	13	41	44	86	12	8	.224	.285	.358	.643	
 Sanchez, C	CWS	2B	120	389	40	87	23	1	5	31	19	81	2	2	.224	.268	.326	.595	
 Napoli, M	TEX	1B	133	407	46	91	20	1	18	50	57	118	3	3	.224	.324	.410	.734	
 Valbuena, L	HOU	3B	132	434	62	97	18	0	25	56	50	106	1	0	.224	.310	.438	.748	
 Pompey, D	TOR	CF	34	94	17	21	8	0	2	6	7	23	5	1	.223	.291	.372	.664	
 Montero, J	SEA	1B	38	112	11	25	6	0	5	19	4	32	0	0	.223	.250	.411	.661	
 Alberto, H	TEX	SS	41	99	12	22	2	1	0	4	2	17	1	0	.222	.238	.263	.500	
 Hart, C	PIT	1B	35	54	3	12	1	0	2	9	1	19	0	0	.222	.246	.352	.597	
 Szczur, M	CHC	CF	47	72	5	16	5	0	1	8	6	15	2	0	.222	.278	.333	.612	
 Lowrie, J	HOU	3B	69	230	35	51	14	0	9	30	28	43	1	0	.222	.312	.400	.712	
 Beckham, T	TB	2B	82	203	24	45	7	4	9	37	13	69	3	1	.222	.274	.429	.702	
 Schafer, L	MIL	CF	69	122	17	27	6	1	1	6	12	29	1	0	.221	.299	.311	.611	
 Cunningham, T	LAA	CF	39	86	13	19	4	0	0	4	5	17	2	1	.221	.280	.267	.547	
 Werth, J	WSH	LF	88	331	51	73	16	1	12	42	38	84	0	1	.221	.302	.384	.685	
 Infante, O	KC	2B	124	440	39	97	23	7	2	44	9	69	2	2	.220	.234	.318	.552	
 Soto, G	CWS	C	78	187	20	41	8	0	9	21	21	63	0	1	.219	.301	.406	.708	
 Ramirez, J	CLE	3B	97	315	50	69	14	3	6	27	32	39	10	4	.219	.291	.340	.631	
 Hardy, J	BAL	SS	114	411	45	90	14	0	8	37	20	88	0	0	.219	.253	.311	.564	
 Plawecki, K	NYM	C	73	233	18	51	9	0	3	21	17	60	0	0	.219	.280	.296	.576	
 Duvall, A	CIN	LF	27	64	6	14	2	0	5	9	6	26	0	0	.219	.306	.484	.790	
 Flores, R	SEA	LF	12	32	3	7	1	0	0	0	0	4	0	0	.219	.219	.250	.469	
 Williamson, M	SF	RF	10	32	2	7	0	1	0	1	0	8	0	0	.219	.235	.281	.517	
 Susac, A	SF	C	52	133	14	29	7	2	3	14	14	43	0	0	.218	.297	.368	.666	
 Pearce, S	BAL	1B	92	294	42	64	13	1	15	40	23	69	1	1	.218	.289	.422	.711	
 Cuthbert, C	KC	3B	19	46	6	10	2	1	1	8	4	9	0	0	.217	.280	.370	.650	
 Schafer, J	MIN	CF	27	69	9	15	3	0	0	5	3	23	0	3	.217	.250	.261	.511	
 Parmelee, C	BAL	1B	32	97	11	21	7	1	4	9	4	26	0	1	.216	.255	.433	.688	
 Jones, G	NYY	RF	57	144	12	31	4	1	5	17	8	37	0	0	.215	.257	.361	.618	
 Santana, D	MIN	CF	91	261	30	56	10	5	0	21	6	68	8	4	.215	.241	.291	.532	
 Decker, J	PIT	LF	23	28	8	6	1	1	0	1	7	9	0	0	.214	.371	.321	.693	
 Drury, B	ARI	3B	20	56	3	12	3	0	2	8	2	8	0	0	.214	.254	.375	.629	
 Garcia, L	CWS	2B	17	14	0	3	0	0	0	1	1	7	1	0	.214	.267	.214	.481	
 Kawasaki, M	TOR	2B	23	28	6	6	2	0	0	2	4	6	0	1	.214	.313	.286	.598	
 Terdoslavich, J	ATL	1B	28	56	5	12	4	1	1	4	3	14	0	0	.214	.254	.375	.629	
 Gomes, J	KC	LF	95	225	29	48	9	0	7	26	31	81	1	1	.213	.313	.347	.660	
 Marte, J	DET	1B	33	80	9	17	4	0	4	11	8	22	0	0	.213	.284	.413	.697	
 Utley, C	LAD	2B	107	373	37	79	21	2	8	39	32	64	4	0	.212	.286	.343	.629	
 Middlebrooks, W	SD	3B	83	255	23	54	7	2	9	29	11	60	2	1	.212	.241	.361	.602	
 Ruiz, C	PHI	C	86	284	23	60	13	1	2	22	28	43	1	1	.211	.290	.285	.575	
 Herrera, D	NYM	2B	31	90	7	19	3	1	3	6	11	23	2	0	.211	.311	.367	.677	
 Jankowski, T	SD	CF	34	90	9	19	2	2	2	12	4	24	2	1	.211	.245	.344	.589	
 Gosewisch, T	ARI	C	38	128	9	27	6	0	1	13	8	23	2	1	.211	.261	.281	.542	
 Castro, J	HOU	C	104	337	38	71	19	0	11	31	33	115	0	0	.211	.283	.365	.648	
 Pederson, J	LAD	CF	151	480	67	101	19	1	26	54	92	170	4	7	.210	.346	.417	.763	
 Maldonado, M	MIL	C	79	229	19	48	7	0	4	22	23	65	0	1	.210	.282	.293	.575	
 Jay, J	STL	CF	79	210	25	44	5	1	1	10	19	36	0	2	.210	.306	.257	.563	
 Pennington, C	TOR	SS	105	210	24	44	6	0	3	21	27	49	3	0	.210	.298	.281	.578	
 Buxton, B	MIN	CF	46	129	16	27	7	1	2	6	6	44	2	2	.209	.250	.326	.576	
 Maxwell, J	SF	RF	100	249	26	52	8	2	7	26	20	76	2	1	.209	.275	.341	.616	
 Beckham, G	CWS	3B	100	211	24	44	8	0	6	20	19	43	0	1	.209	.275	.332	.607	
 Baker, J	MIA	1B	41	72	11	15	3	0	3	8	8	25	0	0	.208	.288	.375	.663	
 Cabrera, E	SF	SS	29	96	7	20	2	0	0	4	5	22	2	0	.208	.250	.229	.479	
 LaRoche, A	CWS	DH	127	429	41	89	21	0	12	44	49	133	0	0	.207	.293	.340	.634	
 Arias, J	SF	3B	40	58	5	12	1	0	1	4	0	12	1	0	.207	.207	.276	.483	
 Barnes, A	LAD	C	20	29	4	6	2	0	0	1	6	6	1	0	.207	.361	.276	.637	
 Ishikawa, T	PIT	1B	44	63	6	13	3	0	1	8	9	20	0	0	.206	.306	.302	.607	
 Ceciliani, D	NYM	CF	39	68	5	14	2	0	1	3	4	25	5	1	.206	.270	.279	.550	
 Muncy, M	OAK	1B	45	102	14	21	8	1	3	9	9	31	0	0	.206	.268	.392	.660	
 Elmore, J	TB	1B	51	141	10	29	5	0	2	16	12	25	1	1	.206	.263	.284	.547	
 Descalso, D	COL	SS	101	185	22	38	3	2	5	22	20	45	1	2	.205	.283	.324	.607	
 McKenry, M	COL	C	58	127	20	26	7	3	4	17	22	41	2	2	.205	.329	.402	.731	
 Cruz, T	STL	C	69	142	6	29	7	1	2	11	6	32	0	0	.204	.235	.310	.545	
 Thole, J	TOR	C	18	49	5	10	2	0	0	2	3	9	0	0	.204	.250	.245	.495	
 Amarista, A	SD	SS	118	324	28	66	10	4	3	30	24	55	5	1	.204	.257	.287	.544	
 Gallo, J	TEX	3B	36	108	16	22	3	1	6	14	15	57	3	0	.204	.301	.417	.717	
 Moore, T	WSH	1B	97	187	14	38	12	0	6	27	11	45	0	0	.203	.250	.364	.614	
 Flaherty, R	BAL	2B	91	267	34	54	8	3	9	31	26	81	0	0	.202	.281	.356	.637	
 Lough, D	BAL	LF	84	134	14	27	1	1	4	12	5	36	2	4	.201	.241	.313	.555	
 Drew, S	NYY	2B	131	383	43	77	16	1	17	44	37	71	0	2	.201	.271	.381	.652	
 Bernier, D	MIN	SS	4	5	1	1	1	0	0	2	1	3	0	0	.200	.333	.400	.733	
 Bethancourt, C	ATL	C	48	155	16	31	8	0	2	12	5	33	1	1	.200	.225	.290	.515	
 Bourjos, P	STL	CF	117	195	32	39	8	3	4	13	19	59	5	8	.200	.290	.333	.623	
 Lake, J	BAL	RF	29	80	4	16	7	0	1	5	4	29	4	0	.200	.238	.325	.563	
 Strausborger, R	TEX	LF	31	45	9	9	0	0	1	3	3	11	2	1	.200	.240	.267	.507	
 Teagarden, T	CHC	C	8	15	0	3	0	0	0	2	0	4	0	0	.200	.200	.200	.400	
 Williams, J	SF	C	7	10	1	2	1	0	0	1	4	1	1	0	.200	.429	.300	.729	
 Carter, C	HOU	1B	129	391	50	78	17	0	24	64	57	151	1	2	.199	.307	.427	.734	
 Lobaton, J	WSH	C	44	136	11	27	4	0	3	20	15	40	0	0	.199	.279	.294	.573	
 McGehee, C	MIA	3B	109	237	14	47	12	0	2	20	21	50	1	1	.198	.264	.274	.538	
 Fuld, S	OAK	LF	120	290	34	57	16	3	2	22	30	55	9	3	.197	.276	.293	.569	
 Campbell, E	NYM	3B	71	173	28	34	8	0	3	19	26	37	5	3	.197	.312	.295	.607	
 Swisher, N	ATL	LF	76	219	14	43	9	0	6	25	35	54	0	0	.196	.312	.320	.631	
 Butera, D	KC	C	55	107	9	21	3	0	1	5	6	26	0	1	.196	.252	.252	.505	
 Sardinas, L	MIL	SS	36	97	8	19	0	1	0	4	6	25	0	0	.196	.240	.216	.457	
 Nieuwenhuis, K	NYM	LF	74	128	21	25	11	0	4	14	10	49	2	2	.195	.270	.375	.645	
 Field, T	TEX	2B	14	41	6	8	1	0	2	5	2	16	1	0	.195	.250	.366	.616	
 Stubbs, D	TEX	CF	78	123	20	24	4	2	5	10	14	60	5	1	.195	.283	.382	.665	
 Kubitza, K	LAA	3B	19	36	6	7	0	0	0	1	3	15	0	0	.194	.256	.194	.451	
 Nava, D	TB	RF	60	139	13	27	4	0	1	10	20	36	1	0	.194	.315	.245	.560	
 Saunders, M	TOR	RF	9	31	2	6	0	0	0	3	5	10	0	0	.194	.306	.194	.499	
 Rua, R	TEX	LF	28	83	10	16	5	0	4	7	3	32	0	0	.193	.221	.398	.619	
 Smolinski, J	OAK	LF	76	166	24	32	7	2	6	26	19	39	1	1	.193	.281	.367	.649	
 Kratz, E	PHI	C	16	26	3	5	2	0	0	3	1	5	0	0	.192	.214	.269	.484	
 Lavarnway, R	ATL	C	37	94	6	18	6	0	2	6	12	28	0	0	.191	.283	.319	.602	
 Olt, M	CWS	3B	30	94	7	18	0	0	4	5	7	35	0	1	.191	.255	.319	.574	
 Singleton, J	HOU	1B	19	47	6	9	2	0	1	6	10	17	1	0	.191	.328	.298	.625	
 Avila, A	DET	C	67	178	21	34	5	0	4	13	40	66	0	1	.191	.339	.287	.626	
 Green, G	LAA	2B	21	42	6	8	0	0	1	3	2	14	0	1	.190	.227	.262	.489	
 Romero, S	SEA	RF	13	21	6	4	1	0	1	3	3	6	0	0	.190	.292	.381	.673	
 Wilson, B	TEX	C	56	132	8	25	5	0	1	14	11	39	0	1	.189	.255	.250	.505	
 Shaffer, R	TB	3B	31	74	11	14	3	0	4	6	10	32	0	1	.189	.307	.392	.699	
 Solano, D	MIA	3B	55	90	6	17	3	1	0	7	1	18	0	0	.189	.215	.244	.459	
 Cowgill, C	LAA	LF	55	69	10	13	2	1	1	2	4	19	2	1	.188	.233	.290	.523	
 Iannetta, C	LAA	C	92	272	28	51	10	0	10	34	41	83	0	1	.188	.293	.335	.628	
 Peguero, C	BOS	LF	34	75	11	14	4	0	4	9	13	37	2	0	.187	.311	.400	.711	
 Adrianza, E	SF	2B	52	113	11	21	7	1	0	11	15	20	3	2	.186	.303	.265	.569	
 Leon, S	BOS	C	41	114	8	21	2	0	0	3	7	28	0	1	.184	.238	.202	.439	
 Uggla, D	WSH	2B	67	120	12	22	4	2	2	16	19	40	0	1	.183	.298	.300	.598	
 Difo, W	WSH	SS	15	11	1	2	0	0	0	0	0	2	0	0	.182	.182	.182	.364	
 Frandsen, K	SF	1B	7	11	1	2	0	0	0	0	1	3	0	0	.182	.250	.182	.432	
 Heisey, C	LAD	LF	33	55	8	10	2	0	2	9	15	17	0	1	.182	.347	.327	.674	
 Moya, S	DET	RF	9	22	1	4	0	1	0	0	3	10	0	0	.182	.280	.273	.553	
 Peraza, J	LAD	2B	7	22	3	4	1	1	0	1	2	2	3	0	.182	.250	.318	.568	
