RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
451	 Davis, I	OAK	1B	72	214	19	49	17	0	3	20	23	44	0	0	.229	.301	.350	.652
452	 Conger, H	HOU	C	73	201	25	46	11	0	11	33	23	63	0	1	.229	.311	.448	.759
453	 Taylor, M	WSH	CF	138	472	49	108	15	2	14	63	35	158	16	3	.229	.282	.358	.640
454	 Suzuki, I	MIA	RF	153	398	45	91	5	6	1	21	31	51	11	5	.229	.282	.279	.561
455	 Perez, R	CLE	C	70	184	30	42	9	1	7	21	33	64	0	0	.228	.348	.402	.751
456	 Rosales, A	TEX	2B	53	114	14	26	4	0	3	7	10	30	4	4	.228	.296	.342	.638
457	 Gillaspie, C	LAA	3B	75	237	14	54	15	2	4	24	13	47	0	1	.228	.269	.359	.627
458	 Brown, D	PHI	RF	63	189	19	43	6	1	5	25	14	36	3	1	.228	.284	.349	.634
459	 Fryer, E	MIN	C	15	22	2	5	2	0	0	2	5	11	0	0	.227	.370	.318	.689
459	 Johnson, R	WSH	LF	17	22	0	5	1	0	0	3	0	6	0	0	.227	.250	.273	.523
461	 Owings, C	ARI	CF	147	515	59	117	27	5	4	43	26	144	16	4	.227	.264	.322	.587
462	 Marrero, D	BOS	SS	25	53	8	12	0	0	1	3	3	19	2	1	.226	.268	.283	.551
463	 Smoak, J	TOR	1B	132	296	44	67	16	1	18	59	29	86	0	0	.226	.299	.470	.768
464	 Moss, B	STL	1B	145	469	47	106	24	2	19	58	49	148	0	1	.226	.304	.407	.711
465	 Bruce, J	CIN	RF	157	580	72	131	35	4	26	87	58	145	9	5	.226	.294	.434	.729
466	 Fister, D	WSH	P	29	31	2	7	1	0	0	0	2	15	0	0	.226	.273	.258	.531
467	 Hamilton, B	CIN	CF	114	412	56	93	8	3	4	28	28	75	57	8	.226	.274	.289	.563
468	 Ahmed, N	ARI	SS	134	421	49	95	17	6	9	34	29	81	4	5	.226	.275	.359	.634
469	 Morrison, L	SEA	1B	146	457	47	103	15	3	17	54	47	81	8	4	.225	.302	.383	.685
470	 Souza Jr., S	TB	RF	110	373	59	84	15	1	16	40	46	144	12	6	.225	.318	.399	.717
471	 Saltalamacchia, J	ARI	C	79	200	26	45	15	0	9	24	23	69	0	0	.225	.310	.435	.745
471	 Turner, T	WSH	SS	27	40	5	9	1	0	1	1	4	12	2	2	.225	.295	.325	.620
473	 Urshela, G	CLE	3B	81	267	25	60	8	1	6	21	18	58	0	1	.225	.279	.330	.608
474	 Saladino, T	CWS	SS	68	236	33	53	6	4	4	20	12	51	8	2	.225	.267	.335	.602
475	 Rollins, J	LAD	SS	144	517	71	116	24	3	13	41	44	86	12	8	.224	.285	.358	.643
476	 Greinke, Z	LAD	P	30	67	8	15	2	0	2	3	1	14	1	0	.224	.232	.343	.575
477	 Sanchez, C	CWS	2B	120	389	40	87	23	1	5	31	19	81	2	2	.224	.268	.326	.595
478	 Napoli, M	TEX	1B	133	407	46	91	20	1	18	50	57	118	3	3	.224	.324	.410	.734
479	 Valbuena, L	HOU	3B	132	434	62	97	18	0	25	56	50	106	1	0	.224	.310	.438	.748
480	 Pompey, D	TOR	CF	34	94	17	21	8	0	2	6	7	23	5	1	.223	.291	.372	.664
481	 Montero, J	SEA	1B	38	112	11	25	6	0	5	19	4	32	0	0	.223	.250	.411	.661
482	 Alberto, H	TEX	SS	41	99	12	22	2	1	0	4	2	17	1	0	.222	.238	.263	.500
482	 Conley, A	MIA	P	13	18	0	4	0	0	0	1	0	8	0	0	.222	.222	.222	.444
482	 Hart, C	PIT	1B	35	54	3	12	1	0	2	9	1	19	0	0	.222	.246	.352	.597
482	 Rea, C	SD	P	7	9	2	2	1	0	0	0	1	4	0	0	.222	.300	.333	.633
482	 Smith, J	CIN	P	10	9	1	2	0	1	0	0	0	4	0	0	.222	.222	.444	.667
482	 Szczur, M	CHC	CF	47	72	5	16	5	0	1	8	6	15	2	0	.222	.278	.333	.612
488	 Lowrie, J	HOU	3B	69	230	35	51	14	0	9	30	28	43	1	0	.222	.312	.400	.712
489	 Beckham, T	TB	2B	82	203	24	45	7	4	9	37	13	69	3	1	.222	.274	.429	.702
490	 Schafer, L	MIL	CF	69	122	17	27	6	1	1	6	12	29	1	0	.221	.299	.311	.611
491	 Cunningham, T	LAA	CF	39	86	13	19	4	0	0	4	5	17	2	1	.221	.280	.267	.547
492	 Werth, J	WSH	LF	88	331	51	73	16	1	12	42	38	84	0	1	.221	.302	.384	.685
493	 Infante, O	KC	2B	124	440	39	97	23	7	2	44	9	69	2	2	.220	.234	.318	.552
494	 Hellickson, J	ARI	P	26	41	3	9	0	0	0	7	2	14	0	0	.220	.283	.220	.502
495	 Soto, G	CWS	C	78	187	20	41	8	0	9	21	21	63	0	1	.219	.301	.406	.708
496	 Ramirez, J	CLE	3B	97	315	50	69	14	3	6	27	32	39	10	4	.219	.291	.340	.631
497	 Hardy, J	BAL	SS	114	411	45	90	14	0	8	37	20	88	0	0	.219	.253	.311	.564
498	 Plawecki, K	NYM	C	73	233	18	51	9	0	3	21	17	60	0	0	.219	.280	.296	.576
499	 Duvall, A	CIN	LF	27	64	6	14	2	0	5	9	6	26	0	0	.219	.306	.484	.790
499	 Flores, R	SEA	LF	12	32	3	7	1	0	0	0	0	4	0	0	.219	.219	.250	.469
