RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
701	 Corbin, P	ARI	P	15	25	1	3	0	0	0	3	3	11	0	0	.120	.214	.120	.334
701	 Gentry, C	OAK	LF	26	50	6	6	0	2	0	3	4	15	1	1	.120	.196	.200	.396
701	 Koehler, T	MIA	P	30	50	2	6	1	0	0	1	2	28	0	0	.120	.154	.140	.294
704	 Burnett, A	PIT	P	24	42	1	5	0	0	1	5	0	20	0	0	.119	.116	.190	.307
705	 Hand, B	MIA	P	35	17	1	2	0	0	0	2	0	5	0	0	.118	.118	.118	.235
705	 Phelps, D	MIA	P	23	34	0	4	0	0	0	0	0	16	0	0	.118	.143	.118	.261
707	 Leake, M	SF	P	34	69	4	8	3	0	2	8	0	36	0	0	.116	.116	.246	.362
708	 Lackey, J	STL	P	31	62	0	7	2	0	0	3	4	24	0	0	.113	.167	.145	.312
709	 Godley, Z	ARI	P	8	9	0	1	0	0	0	0	0	6	0	0	.111	.111	.111	.222
709	 Ross, J	WSH	P	17	27	2	3	0	0	0	0	0	11	0	0	.111	.143	.111	.254
709	 Sale, C	CWS	P	3	9	1	1	0	0	0	0	0	4	0	0	.111	.111	.111	.222
709	 Walker, C	BAL	1B	7	9	0	1	0	0	0	0	3	4	0	0	.111	.333	.111	.444
709	 Walker, T	SEA	P	4	9	0	1	1	0	0	1	0	5	0	0	.111	.111	.222	.333
714	 Nelson, J	MIL	P	27	55	1	6	1	0	0	2	1	34	0	0	.109	.125	.127	.252
715	 Harvey, M	NYM	P	28	65	1	7	2	0	1	7	0	31	0	0	.108	.108	.185	.292
716	 Anderson, C	ARI	P	28	48	0	5	0	0	0	3	1	23	0	0	.104	.122	.104	.227
717	 Jones, J	SEA	CF	28	29	1	3	1	0	0	0	2	13	1	1	.103	.161	.138	.299
718	 Ashley, N	MIL	C	12	20	2	2	1	0	0	1	0	8	0	0	.100	.143	.150	.293
718	 Fiers, M	HOU	P	18	30	0	3	0	0	0	0	0	12	0	0	.100	.100	.100	.200
718	 Gale, R	SD	C	11	10	0	1	0	0	0	0	0	1	0	0	.100	.100	.100	.200
718	 Gee, D	NYM	P	8	10	0	1	0	0	0	0	0	5	0	0	.100	.100	.100	.200
718	 Gonzalez, S	PHI	P	7	10	2	1	0	0	0	1	1	4	0	0	.100	.182	.100	.282
718	 O'Sullivan, S	PHI	P	12	20	2	2	1	0	0	0	1	10	0	0	.100	.143	.150	.293
718	 Wood, T	CHC	P	57	30	0	3	0	0	0	2	2	16	0	0	.100	.156	.100	.256
725	 Garcia, J	STL	P	19	41	1	4	0	0	0	1	2	15	0	0	.098	.140	.098	.237
726	 Holt, T	CIN	CF	14	31	4	3	0	0	0	0	3	11	1	0	.097	.176	.097	.273
726	 Ray, R	ARI	P	19	31	0	3	1	0	0	0	0	14	0	0	.097	.097	.129	.226
728	 Teheran, J	ATL	P	30	52	0	5	0	0	0	2	2	9	0	0	.096	.130	.096	.226
729	 Kennedy, I	SD	P	27	42	3	4	3	0	0	0	0	23	0	0	.095	.095	.167	.262
730	 De La Rosa, R	ARI	P	31	64	3	6	0	0	0	2	0	25	0	0	.094	.094	.094	.188
731	 Gonzalez, G	WSH	P	27	43	1	4	1	0	0	2	1	18	0	0	.093	.152	.116	.268
732	 Noonan, N	SF	2B	14	22	2	2	1	0	1	3	2	8	0	0	.091	.167	.273	.439
732	 Ross, C	OAK	RF	9	22	3	2	0	0	0	3	3	6	0	0	.091	.200	.091	.291
734	 Florimon, P	PIT	SS	24	23	5	2	0	1	0	1	2	12	1	0	.087	.160	.174	.334
734	 Hale, D	COL	P	15	23	1	2	0	0	0	0	0	9	0	0	.087	.087	.087	.174
734	 Happ, J	PIT	P	12	23	1	2	0	0	0	0	1	13	0	0	.087	.125	.087	.212
734	 Nola, A	PHI	P	13	23	0	2	0	0	0	1	1	16	0	0	.087	.125	.087	.212
738	 Anderson, B	LAD	P	29	47	1	4	1	0	0	3	5	32	0	0	.085	.173	.106	.279
739	 Cashner, A	SD	P	37	60	2	5	0	0	0	1	1	24	0	0	.083	.098	.083	.182
740	 LaMarre, R	CIN	CF	21	25	2	2	0	0	0	0	0	9	0	0	.080	.080	.080	.160
741	 Alcantara, A	CHC	2B	11	26	5	2	0	0	0	1	5	11	1	0	.077	.226	.077	.303
741	 Billingsley, C	PHI	P	7	13	2	1	0	0	1	1	0	5	0	0	.077	.077	.308	.385
741	 Brignac, R	ATL	3B	17	13	2	1	0	0	0	0	3	5	0	0	.077	.250	.077	.327
741	 Davies, Z	MIL	P	6	13	1	1	0	0	0	0	0	3	0	0	.077	.077	.077	.154
741	 Garza, M	MIL	P	25	39	0	3	0	0	0	0	1	21	0	1	.077	.100	.077	.177
741	 Morgan, A	PHI	P	13	26	2	2	1	0	0	1	0	12	0	0	.077	.077	.115	.192
741	 Nieves, W	ATL	C	6	13	1	1	0	0	1	4	1	4	0	0	.077	.143	.308	.451
741	 Stults, E	LAD	P	9	13	0	1	0	0	0	0	0	7	0	0	.077	.077	.077	.154
741	 Urena, J	MIA	P	18	13	0	1	0	0	0	0	0	9	0	0	.077	.077	.077	.154
750	 Foltynewicz, M	ATL	P	17	28	0	2	1	0	0	3	0	19	0	0	.071	.069	.107	.176
