RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
601	 Nix, L	PHI	RF	81	128	11	23	4	0	2	7	8	44	1	0	.180	.228	.258	.486
602	 Chirinos, R	TEX	C	13	28	3	5	3	0	0	0	2	6	0	0	.179	.233	.286	.519
602	 Hamels, C	PHI	P	31	56	4	10	1	1	0	5	1	24	0	1	.179	.207	.232	.439
602	 Montz, L	OAK	C	13	28	2	5	3	0	1	5	1	8	0	0	.179	.200	.393	.593
602	 Uggla, D	ATL	2B	136	448	60	80	10	3	22	55	77	171	2	0	.179	.309	.362	.671
606	 Gosewisch, T	ARI	C	14	45	1	8	2	0	0	3	0	8	0	0	.178	.174	.222	.396
607	 Gonzalez, A	MIL	1B	41	113	14	20	3	0	1	8	3	26	0	0	.177	.203	.230	.433
608	 Carrera, E	CLE	RF	15	17	3	3	0	0	0	1	1	5	0	0	.176	.300	.176	.476
608	 McGuiness, C	TEX	1B	10	34	0	6	1	0	0	1	0	13	0	0	.176	.176	.206	.382
608	 Westbrook, J	STL	P	19	34	5	6	2	0	0	4	4	12	1	0	.176	.263	.235	.498
611	 Martinez, M	PHI	CF	29	40	5	7	0	0	0	3	0	12	1	0	.175	.175	.175	.350
611	 Thole, J	TOR	C	45	120	11	21	3	1	1	8	12	25	0	0	.175	.256	.242	.497
613	 Hinske, E	ARI	1B	52	52	2	9	3	0	1	6	6	17	0	0	.173	.259	.288	.547
614	 Johnson, R	STL	C	20	35	2	6	1	1	0	2	3	6	0	0	.171	.237	.257	.494
615	 Janish, P	ATL	3B	52	41	7	7	2	0	0	2	3	11	0	0	.171	.222	.220	.442
616	 Haren, D	WSH	P	29	47	2	8	3	0	0	2	1	17	0	0	.170	.204	.234	.438
617	 Maldonado, M	MIL	C	67	183	13	31	7	1	4	22	13	53	0	0	.169	.236	.284	.520
618	 Laird, B	HOU	1B	25	71	7	12	3	0	5	11	3	26	0	0	.169	.224	.423	.646
619	 Blanton, J	LAA	P	3	6	0	1	0	0	0	0	0	2	0	0	.167	.167	.167	.333
619	 Brown, C	WSH	LF	14	12	2	2	1	0	1	1	3	4	1	0	.167	.333	.500	.833
619	 Castellanos, A	BOS	RF	8	18	2	3	1	0	1	1	0	5	0	0	.167	.167	.389	.556
619	 Diaz, M	MIA	LF	10	18	1	3	1	0	0	1	1	3	0	0	.167	.211	.222	.433
619	 Joseph, C	NYY	2B	2	6	1	1	1	0	0	0	1	1	0	0	.167	.286	.333	.619
619	 Kickham, M	SF	P	10	6	0	1	1	0	0	0	0	1	0	0	.167	.167	.333	.500
619	 Kobernus, J	WSH	LF	24	30	8	5	0	0	1	1	5	6	3	2	.167	.306	.267	.572
619	 LeBlanc, W	HOU	P	13	12	1	2	0	0	0	0	0	2	0	0	.167	.167	.167	.333
619	 Lyons, T	STL	P	11	12	0	2	0	0	0	0	0	4	0	0	.167	.167	.167	.333
619	 Mazzaro, V	PIT	P	54	6	0	1	0	0	0	0	0	4	0	0	.167	.167	.167	.333
619	 McHugh, C	COL	P	7	6	0	1	0	0	0	0	0	2	0	0	.167	.167	.167	.333
619	 O'Sullivan, S	SD	P	7	6	0	1	1	0	0	0	0	4	0	0	.167	.167	.333	.500
619	 Robinson, C	SD	C	8	12	1	2	0	0	1	3	0	3	0	0	.167	.167	.417	.583
619	 Sizemore, S	OAK	2B	2	6	0	1	1	0	0	0	0	2	0	0	.167	.167	.333	.500
619	 Teagarden, T	BAL	C	23	60	3	10	2	0	2	5	1	18	0	1	.167	.180	.300	.480
634	 Minor, M	ATL	P	29	61	3	10	1	0	1	6	2	25	0	0	.164	.190	.230	.420
634	 Stults, E	SD	P	35	61	2	10	1	0	1	4	0	21	0	0	.164	.177	.230	.407
636	 Medlen, K	ATL	P	30	55	3	9	2	0	1	4	4	23	1	0	.164	.217	.255	.471
637	 Feldman, S	BAL	P	16	37	2	6	2	0	1	8	0	13	0	0	.162	.162	.297	.459
638	 Colvin, T	COL	RF	27	75	8	12	0	0	3	10	3	27	0	0	.160	.192	.280	.472
639	 Espinosa, D	WSH	SS	44	158	11	25	9	0	3	12	4	47	1	0	.158	.193	.272	.465
640	 Garland, J	COL	P	12	19	0	3	1	0	0	0	0	5	0	0	.158	.158	.211	.368
640	 Hudson, T	ATL	P	19	38	2	6	1	0	1	3	4	14	0	0	.158	.238	.263	.501
640	 Wigginton, T	STL	1B	47	57	9	9	2	0	0	3	5	19	0	1	.158	.238	.193	.431
643	 Maybin, C	SD	CF	14	51	7	8	1	0	1	5	4	9	4	1	.157	.232	.235	.467
644	 Villanueva, C	CHC	P	43	32	2	5	0	0	0	1	0	15	0	0	.156	.156	.156	.313
645	 Bailey, H	CIN	P	30	58	3	9	1	0	0	1	3	18	0	0	.155	.210	.172	.382
645	 Hill, K	MIA	C	18	58	3	9	2	0	0	0	2	18	0	0	.155	.183	.190	.373
647	 Chambers, A	STL	LF	25	26	5	4	1	0	0	1	3	11	0	1	.154	.241	.192	.434
647	 Decker, J	SD	LF	13	26	3	4	0	0	1	2	3	4	0	1	.154	.233	.269	.503
647	 Field, T	LAA	2B	15	26	4	4	0	0	0	0	1	7	0	0	.154	.185	.154	.339
647	 Murphy, J	NYY	C	16	26	3	4	1	0	0	1	1	9	0	0	.154	.185	.192	.377
