RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
449	 Garza, M	TEX	P	8	18	1	4	1	0	0	2	0	9	0	0	.222	.263	.278	.541
449	 Gonzalez, M	CWS	C	5	9	0	2	0	0	0	0	0	3	0	0	.222	.222	.222	.444
449	 Greene, T	ATL	2B	22	54	7	12	2	1	1	3	3	19	0	0	.222	.263	.352	.615
449	 Kelly, D	DET	3B	112	216	33	48	6	1	6	23	27	28	2	0	.222	.309	.343	.652
449	 Quintanilla, O	NYM	SS	95	315	28	70	9	2	2	21	38	70	2	0	.222	.306	.283	.589
449	 Wood, T	CHC	P	35	63	8	14	1	0	3	8	3	21	1	0	.222	.258	.381	.639
457	 Buck, J	PIT	C	110	392	39	87	11	0	15	62	29	104	2	1	.222	.288	.365	.652
458	 Ruggiano, J	MIA	CF	128	424	49	94	18	1	18	50	41	114	15	8	.222	.298	.396	.694
459	 Moore, T	WSH	LF	63	167	16	37	9	0	4	21	8	58	0	0	.222	.260	.347	.607
460	 Wallace, B	HOU	1B	79	262	35	58	14	1	13	36	18	104	1	1	.221	.284	.431	.716
461	 Florimon, P	MIN	SS	134	403	44	89	17	0	9	44	33	115	15	6	.221	.281	.330	.611
462	 Gonzalez, M	HOU	1B	72	204	22	45	8	0	4	14	9	37	6	2	.221	.252	.319	.571
463	 Reynolds, M	NYY	1B	135	445	55	98	14	0	21	67	51	154	3	1	.220	.306	.393	.699
464	 Murphy, D	TEX	LF	142	436	51	96	26	1	13	45	37	59	1	4	.220	.282	.374	.656
465	 Getz, C	KC	2B	78	209	29	46	6	1	1	18	20	24	16	3	.220	.288	.273	.561
466	 Fernandez, J	MIA	P	25	50	5	11	1	1	1	5	0	20	0	0	.220	.216	.340	.556
467	 Giavotella, J	KC	2B	14	41	4	9	3	0	0	4	5	4	0	0	.220	.333	.293	.626
467	 Wheeler, R	COL	1B	28	41	1	9	2	0	0	7	1	10	0	0	.220	.238	.268	.506
469	 Dunn, A	CWS	1B	149	525	60	115	15	0	34	86	76	189	1	1	.219	.320	.442	.762
469	 Noonan, N	SF	2B	62	105	12	23	2	0	0	5	6	24	0	0	.219	.261	.238	.499
469	 Youkilis, K	NYY	3B	28	105	12	23	7	0	2	8	8	31	0	0	.219	.305	.343	.648
472	 Delgado, R	ARI	P	20	32	2	7	0	0	0	1	1	13	0	0	.219	.242	.219	.461
472	 Valaika, C	MIA	2B	22	64	4	14	5	0	1	9	3	16	0	0	.219	.261	.344	.605
474	 Crowe, T	HOU	RF	60	165	18	36	7	1	1	13	16	39	6	1	.218	.287	.291	.578
475	 Valbuena, L	CHC	3B	108	331	34	72	15	1	12	37	53	63	1	4	.218	.331	.378	.708
476	 Clevenger, S	BAL	C	12	23	2	5	1	0	0	2	1	5	0	0	.217	.250	.261	.511
476	 McKenry, M	PIT	C	41	115	9	25	6	0	3	14	5	24	0	0	.217	.262	.348	.610
478	 Kozma, P	STL	SS	143	410	44	89	20	0	1	35	34	91	3	1	.217	.275	.273	.548
479	 Kubel, J	CLE	RF	97	259	21	56	9	1	5	32	29	92	0	1	.216	.293	.317	.610
480	 Grandal, Y	SD	C	28	88	13	19	8	0	1	9	18	18	0	0	.216	.352	.341	.693
481	 Hannahan, J	CIN	3B	83	139	12	30	5	1	1	14	19	38	0	0	.216	.317	.288	.605
482	 Ross, D	BOS	C	36	102	11	22	5	0	4	10	11	42	1	0	.216	.298	.382	.681
483	 Terdoslavich, J	ATL	LF	55	79	11	17	4	0	0	4	12	24	1	0	.215	.315	.266	.581
484	 Recker, A	NYM	C	50	135	17	29	7	0	6	19	13	49	0	1	.215	.280	.400	.680
485	 Morse, M	BAL	LF	88	312	34	67	13	0	13	27	21	87	0	0	.215	.270	.381	.651
486	 Snider, T	PIT	RF	111	261	28	56	12	2	5	25	24	75	2	3	.215	.281	.333	.614
487	 Casilla, A	BAL	2B	62	112	15	24	4	1	1	10	9	20	9	2	.214	.268	.295	.563
487	 Richard, C	SD	P	13	14	1	3	0	0	0	1	0	5	0	0	.214	.214	.214	.429
489	 Dietrich, D	MIA	2B	57	215	32	46	10	2	9	23	11	56	1	0	.214	.275	.405	.679
490	 Zunino, M	SEA	C	52	173	22	37	5	0	5	14	16	49	1	0	.214	.290	.329	.620
491	 Thomas, C	MIN	CF	92	290	39	62	15	0	4	13	30	92	1	3	.214	.290	.307	.597
492	 Forsythe, L	SD	2B	75	220	22	47	6	1	6	19	19	54	6	1	.214	.281	.332	.613
493	 Kratz, E	PHI	C	68	197	21	42	7	0	9	26	18	45	0	0	.213	.280	.386	.666
494	 Betancourt, Y	MIL	1B	137	391	35	83	15	1	13	46	14	71	0	0	.212	.240	.355	.595
495	 Carroll, J	KC	3B	72	227	26	48	9	0	0	11	17	39	2	1	.211	.267	.251	.518
496	 Schafer, L	MIL	LF	134	298	29	63	15	3	4	33	25	60	7	1	.211	.279	.322	.601
497	 Wainwright, A	STL	P	32	71	4	15	4	0	0	6	0	23	0	0	.211	.208	.268	.476
498	 Stewart, C	NYY	C	109	294	28	62	6	0	4	25	30	49	4	0	.211	.293	.272	.566
499	 Hairston, J	LAD	3B	96	204	17	43	7	0	2	22	14	22	0	0	.211	.265	.275	.539
500	 Brantly, R	MIA	C	67	223	11	47	9	0	1	18	15	53	0	0	.211	.263	.265	.528
