RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
150	 Turner, J	NYM	3B	86	200	12	56	13	1	2	16	11	34	0	1	.280	.319	.385	.704
152	 LeMahieu, D	COL	2B	109	404	39	113	21	3	2	28	19	67	18	7	.280	.311	.361	.673
153	 Davis, K	MIL	LF	56	136	27	38	10	0	11	27	11	34	3	0	.279	.353	.596	.949
154	 Young, M	LAD	3B	147	519	52	145	26	5	8	46	43	83	1	0	.279	.335	.395	.730
155	 Baker, J	TEX	LF	74	154	21	43	8	0	11	21	18	48	1	0	.279	.360	.545	.905
156	 Cabrera, M	TOR	LF	88	344	39	96	15	2	3	30	23	47	2	2	.279	.322	.360	.682
156	 Denorfia, C	SD	RF	144	473	67	132	21	2	10	47	42	84	11	0	.279	.337	.395	.732
158	 Satin, J	NYM	1B	75	190	23	53	15	0	3	17	30	56	1	1	.279	.376	.405	.781
159	 Fielder, P	DET	1B	162	624	82	174	36	0	25	106	75	117	1	1	.279	.362	.457	.819
160	 Span, D	WSH	CF	153	610	75	170	28	11	4	47	42	77	20	6	.279	.327	.380	.707
161	 Pena, R	ATL	2B	50	97	14	27	5	1	3	12	8	18	0	2	.278	.330	.443	.773
161	 Uribe, J	LAD	3B	132	388	47	108	22	2	12	50	30	81	5	0	.278	.331	.438	.769
163	 Sandoval, P	SF	3B	141	525	52	146	27	2	14	79	47	79	0	0	.278	.341	.417	.758
164	 Castellanos, N	DET	3B	11	18	1	5	0	0	0	0	0	1	0	0	.278	.278	.278	.556
164	 Choice, M	OAK	RF	9	18	2	5	1	0	0	0	1	6	0	0	.278	.316	.333	.649
164	 Hayes, B	KC	C	5	18	2	5	3	0	1	2	0	3	0	0	.278	.278	.611	.889
167	 Ross, C	ARI	LF	94	317	33	88	17	1	8	38	25	50	3	2	.278	.331	.413	.745
168	 Rios, A	TEX	RF	156	616	83	171	33	4	18	81	41	108	42	7	.278	.324	.432	.756
169	 Morales, K	SEA	1B	156	602	64	167	34	0	23	80	49	114	0	0	.277	.336	.449	.785
170	 Kinsler, I	TEX	2B	136	545	85	151	31	2	13	72	51	59	15	11	.277	.344	.413	.757
171	 Castro, J	HOU	C	120	435	63	120	35	1	18	56	50	130	2	1	.276	.350	.485	.835
171	 Mahoney, J	MIA	1B	9	29	2	8	1	0	1	4	0	4	0	0	.276	.276	.414	.690
171	 Urrutia, H	BAL	DH	24	58	5	16	0	1	0	2	0	11	0	0	.276	.276	.310	.586
174	 Rasmus, C	TOR	CF	118	417	57	115	26	1	22	66	37	135	0	1	.276	.338	.501	.840
175	 Presley, A	MIN	CF	57	185	17	51	5	2	3	15	9	39	1	4	.276	.313	.373	.686
176	 Jay, J	STL	CF	157	548	75	151	27	2	7	67	52	103	10	5	.276	.351	.370	.721
177	 Quentin, C	SD	LF	82	276	42	76	21	0	13	44	31	55	0	0	.275	.363	.493	.855
178	 Zimmerman, R	WSH	3B	147	568	84	156	26	2	26	79	60	133	6	0	.275	.344	.465	.809
179	 Boesch, B	NYY	RF	23	51	6	14	2	1	3	8	2	9	0	0	.275	.302	.529	.831
179	 Zobrist, B	TB	2B	157	612	77	168	36	3	12	71	72	91	11	3	.275	.354	.402	.756
181	 Bourjos, P	LAA	CF	55	175	26	48	3	3	3	12	10	43	6	0	.274	.333	.377	.710
182	 Castillo, W	CHC	C	113	380	41	104	23	0	8	32	34	97	2	0	.274	.349	.397	.746
182	 Freiman, N	OAK	1B	80	190	10	52	8	1	4	24	14	31	0	0	.274	.327	.389	.716
184	 Harper, B	WSH	LF	118	424	71	116	24	3	20	58	61	94	11	4	.274	.368	.486	.854
185	 Saltalamacchia, J	BOS	C	121	425	68	116	40	0	14	65	43	139	4	1	.273	.338	.466	.804
186	 Bogusevic, B	CHC	LF	47	143	18	39	7	1	6	16	10	35	2	0	.273	.323	.462	.784
186	 Gardner, B	NYY	LF	145	539	81	147	33	10	8	52	52	127	24	8	.273	.344	.416	.759
186	 Langerhans, R	TOR	1B	4	11	3	3	0	0	0	0	2	2	1	0	.273	.385	.273	.657
186	 McDonald, J	PIT	P	8	11	2	3	0	0	0	0	1	5	0	0	.273	.333	.273	.606
190	 Pierzynski, A	TEX	C	134	503	48	137	24	1	17	70	11	76	1	1	.272	.297	.425	.722
191	 Brown, D	PHI	LF	139	496	65	135	21	4	27	83	39	97	8	3	.272	.324	.494	.818
192	 Ethier, A	LAD	RF	142	482	54	131	33	2	12	52	61	95	4	3	.272	.360	.423	.783
193	 Ramos, W	WSH	C	78	287	29	78	9	0	16	59	15	42	0	1	.272	.307	.470	.777
194	 Jackson, A	DET	CF	129	552	99	150	30	7	12	49	52	129	8	4	.272	.337	.417	.754
195	 Encarnacion, E	TOR	1B	142	530	90	144	29	1	36	104	82	62	7	1	.272	.370	.534	.904
196	 Raburn, R	CLE	RF	86	243	40	66	18	0	16	55	29	67	0	0	.272	.357	.543	.901
196	 Ramirez, W	MIN	RF	35	81	5	22	6	1	0	6	3	23	0	0	.272	.302	.370	.673
198	 Markakis, N	BAL	RF	160	634	89	172	24	0	10	59	55	76	1	2	.271	.329	.356	.685
199	 Arias, J	SF	3B	102	225	17	61	9	2	1	19	4	33	1	0	.271	.284	.342	.627
200	 Andrus, E	TEX	SS	156	620	91	168	17	4	4	67	52	97	42	8	.271	.328	.331	.659
