RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
551	 Garcia, L	CWS	2B	45	101	10	20	1	1	0	2	7	34	7	2	.198	.248	.228	.475
552	 Ryan, B	NYY	SS	104	319	30	63	12	0	4	22	23	73	4	2	.197	.255	.273	.528
553	 Perez, H	DET	2B	34	66	13	13	0	1	0	5	2	15	1	0	.197	.217	.227	.445
554	 Flowers, T	CWS	C	84	256	24	50	11	0	10	24	14	94	0	1	.195	.247	.355	.603
554	 Reimold, N	BAL	LF	40	128	17	25	3	0	5	12	10	41	0	1	.195	.250	.336	.586
556	 Arencibia, J	TOR	C	138	474	45	92	18	0	21	55	18	148	0	2	.194	.227	.365	.592
557	 Colabello, C	MIN	1B	55	160	14	31	3	0	7	17	20	58	0	1	.194	.287	.344	.631
558	 Kotsay, M	SD	LF	104	155	8	30	2	0	1	12	13	25	0	2	.194	.253	.226	.479
559	 Gonzalez, A	NYY	SS	24	57	6	11	2	0	1	6	2	12	0	0	.193	.217	.281	.497
560	 Adams, D	NYY	3B	43	140	10	27	5	1	2	13	9	43	0	0	.193	.252	.286	.537
561	 Shoppach, K	CLE	C	36	109	11	21	7	0	3	9	12	46	0	0	.193	.288	.339	.627
562	 Sucre, J	SEA	C	8	26	1	5	0	0	0	3	2	1	0	0	.192	.241	.192	.434
563	 Hicks, A	MIN	CF	81	281	37	54	11	3	8	27	24	84	9	3	.192	.259	.338	.597
564	 Paredes, J	HOU	RF	48	125	8	24	4	0	1	10	6	44	4	4	.192	.231	.248	.479
565	 Gimenez, H	CWS	C	26	68	8	13	4	0	2	10	7	22	0	0	.191	.275	.338	.613
566	 Hairston, S	WSH	LF	85	157	18	30	5	0	10	26	9	44	2	0	.191	.237	.414	.651
567	 Chacin, J	COL	P	30	63	2	12	1	0	1	7	3	15	0	0	.190	.221	.254	.475
567	 Jeter, D	NYY	SS	17	63	8	12	1	0	1	7	8	10	0	0	.190	.288	.254	.542
567	 Lannan, J	PHI	P	14	21	2	4	1	0	0	1	2	11	0	0	.190	.261	.238	.499
567	 Leake, M	CIN	P	29	63	8	12	2	1	0	2	2	19	0	0	.190	.215	.254	.469
567	 Rosales, A	TEX	1B	68	147	15	28	5	0	5	12	10	34	0	0	.190	.259	.327	.586
572	 Bradley, J	BOS	CF	37	95	18	18	5	0	3	10	10	31	2	0	.189	.280	.337	.617
572	 Nieuwenhuis, K	NYM	CF	47	95	10	18	3	1	3	14	12	32	2	0	.189	.278	.337	.615
574	 Baxter, M	LAD	RF	74	132	14	25	6	1	0	4	17	28	5	2	.189	.303	.250	.553
575	 Ransom, C	CHC	3B	62	169	21	32	10	1	9	20	22	62	0	0	.189	.286	.420	.707
576	 Sellers, J	LAD	SS	27	69	6	13	1	0	1	2	5	20	0	0	.188	.263	.246	.510
577	 Valdespin, J	NYM	CF	66	133	16	25	3	1	4	16	8	28	4	3	.188	.250	.316	.566
578	 Ankiel, R	NYM	CF	45	128	13	24	7	1	7	18	8	60	0	1	.188	.235	.422	.657
578	 Bourgeois, J	CIN	CF	9	16	2	3	0	0	1	2	2	4	0	0	.188	.278	.375	.653
580	 Marte, A	ARI	LF	22	43	4	8	3	0	0	4	4	12	0	0	.186	.271	.256	.527
580	 Quiroz, G	SF	C	43	86	5	16	7	0	1	6	5	21	0	0	.186	.237	.302	.539
582	 Hawpe, B	LAA	RF	17	27	2	5	0	0	0	2	5	14	0	0	.185	.313	.185	.498
582	 Kearns, A	MIA	RF	19	27	3	5	0	0	0	0	4	8	0	0	.185	.290	.185	.476
584	 Brignac, R	COL	SS	46	92	5	17	4	0	1	6	4	30	0	0	.185	.219	.261	.480
585	 Mastroianni, D	MIN	LF	30	65	5	12	2	0	0	5	3	23	2	1	.185	.229	.215	.444
586	 Andino, R	PIT	2B	29	76	5	14	4	0	0	4	7	27	0	0	.184	.253	.237	.490
587	 Upton, M	ATL	CF	126	391	30	72	14	0	9	26	44	151	12	5	.184	.268	.289	.557
588	 Marisnick, J	MIA	CF	40	109	6	20	2	1	1	5	6	27	3	1	.183	.231	.248	.478
589	 Lee, C	PHI	P	31	60	5	11	1	1	0	6	2	25	0	2	.183	.210	.233	.443
590	 Giambi, J	CLE	DH	71	186	21	34	8	0	9	31	23	56	0	1	.183	.282	.371	.653
591	 Duncan, S	TB	LF	20	55	6	10	1	0	2	6	9	14	0	0	.182	.297	.309	.606
591	 Harang, A	NYM	P	6	11	1	2	0	0	0	0	0	6	0	0	.182	.182	.182	.364
591	 Kershaw, C	LAD	P	35	77	8	14	3	0	1	10	5	24	0	0	.182	.241	.260	.501
591	 Martinez, F	HOU	LF	11	33	1	6	0	0	1	3	1	12	0	0	.182	.229	.273	.501
591	 Ross, T	SD	P	33	33	0	6	0	0	0	0	0	18	0	0	.182	.182	.182	.364
596	 Mathis, J	MIA	C	73	232	14	42	7	1	5	29	21	76	0	0	.181	.251	.284	.535
597	 Inge, B	PIT	3B	50	105	5	19	3	0	1	7	2	32	0	0	.181	.204	.238	.442
598	 Bernadina, R	PHI	LF	112	227	26	41	10	2	4	11	16	65	4	0	.181	.250	.295	.545
599	 Kottaras, G	KC	C	46	100	13	18	4	0	5	12	24	42	1	0	.180	.349	.370	.719
599	 Snyder, B	BOS	3B	27	50	5	9	3	0	2	7	0	16	0	0	.180	.212	.360	.572
