RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
501	 Barmes, C	PIT	SS	108	304	22	64	15	0	5	23	14	70	0	0	.211	.249	.309	.558
501	 Cowgill, C	LAA	LF	73	152	18	32	5	2	4	16	7	42	1	0	.211	.245	.349	.594
501	 Flores, W	NYM	3B	27	95	8	20	5	0	1	13	5	23	0	0	.211	.248	.295	.542
501	 Gallardo, Y	MIL	P	32	57	4	12	2	0	2	4	0	29	0	0	.211	.211	.351	.561
501	 Watkins, L	CHC	2B	27	38	2	8	1	0	0	0	3	14	0	0	.211	.268	.237	.505
506	 Izturis, C	CIN	SS	63	129	6	27	8	0	0	11	9	13	0	0	.209	.259	.271	.530
507	 Krauss, M	HOU	1B	52	134	11	28	9	0	4	13	10	45	2	0	.209	.267	.366	.633
508	 Johnson, E	ATL	2B	111	254	27	53	7	3	2	19	16	67	22	2	.209	.255	.283	.538
509	 Weeks Jr., R	MIL	2B	104	350	40	73	20	1	10	24	40	105	7	3	.209	.306	.357	.663
510	 Hernandez, R	TOR	C	17	48	4	10	2	0	3	6	6	7	1	0	.208	.291	.438	.728
511	 Willingham, J	MIN	LF	111	389	42	81	20	0	14	48	66	128	1	0	.208	.342	.368	.709
512	 Montero, J	SEA	1B	29	101	6	21	1	1	3	9	8	21	0	1	.208	.264	.327	.590
513	 Barney, D	CHC	2B	141	501	49	104	25	1	7	41	36	64	4	2	.208	.266	.303	.569
514	 Romine, A	NYY	C	60	135	15	28	9	0	1	10	8	37	1	0	.207	.255	.296	.551
515	 Pena, C	KC	1B	89	280	38	58	13	1	8	25	43	92	1	3	.207	.321	.346	.668
516	 Den Dekker, M	NYM	CF	27	58	7	12	1	0	1	6	4	23	4	1	.207	.270	.276	.546
516	 Peguero, F	SF	LF	18	29	4	6	1	0	1	1	1	2	2	0	.207	.233	.345	.578
516	 Ryu, H	LAD	P	27	58	5	12	3	1	0	5	2	23	0	0	.207	.233	.293	.526
519	 Cole, G	PIT	P	17	34	3	7	0	0	0	5	1	14	0	0	.206	.229	.206	.434
519	 Estrada, M	MIL	P	19	34	1	7	1	0	0	2	1	16	0	0	.206	.229	.235	.464
519	 Phegley, J	CWS	C	65	204	14	42	7	0	4	22	5	41	2	0	.206	.223	.299	.522
519	 Pillar, K	TOR	LF	36	102	11	21	4	0	3	13	4	29	0	1	.206	.250	.333	.583
523	 Harris, B	TEX	SS	44	107	14	22	4	0	4	9	6	29	0	1	.206	.252	.355	.607
524	 Niese, J	NYM	P	22	39	6	8	2	0	0	4	4	17	0	0	.205	.279	.256	.535
525	 Davis, I	NYM	1B	103	317	37	65	14	0	9	33	57	101	4	0	.205	.326	.334	.661
526	 Francoeur, J	SF	RF	81	245	20	50	10	2	3	17	9	61	3	0	.204	.238	.298	.536
527	 Bay, J	SEA	RF	68	206	30	42	6	0	11	20	26	62	3	1	.204	.298	.393	.691
528	 Herrmann, C	MIN	C	57	157	16	32	7	0	4	18	18	49	0	1	.204	.286	.325	.611
529	 Gillespie, C	CHC	LF	28	59	6	12	2	0	0	4	7	13	0	0	.203	.294	.237	.531
529	 Holt, B	BOS	3B	26	59	9	12	2	0	0	11	7	4	1	0	.203	.275	.237	.513
531	 Cruz, T	STL	C	51	123	13	25	6	1	1	13	4	25	0	0	.203	.240	.293	.533
532	 Olivo, M	MIA	C	33	74	5	15	2	0	4	9	5	23	0	0	.203	.250	.392	.642
533	 Kieschnick, R	SF	LF	38	84	6	17	0	1	0	5	11	29	0	0	.202	.295	.226	.521
534	 Hafner, T	NYY	DH	82	262	31	53	8	1	12	37	32	79	2	0	.202	.301	.378	.679
535	 D'Arnaud, T	NYM	C	31	99	4	20	3	0	1	5	12	21	0	0	.202	.286	.263	.548
536	 Tejada, R	NYM	SS	57	208	20	42	12	0	0	10	15	24	2	1	.202	.259	.260	.519
537	 Tracy, C	WSH	3B	92	129	6	26	4	0	4	11	7	25	0	2	.202	.243	.326	.568
538	 Borbon, J	CHC	CF	73	105	11	21	3	1	1	3	12	22	7	1	.200	.282	.276	.558
538	 Brown, J	MIA	1B	14	15	0	3	1	0	0	5	1	1	0	0	.200	.235	.267	.502
538	 Maness, S	STL	P	64	5	0	1	0	0	0	0	0	3	0	0	.200	.200	.200	.400
538	 Morel, B	CWS	3B	12	25	3	5	0	0	0	1	5	7	1	1	.200	.333	.200	.533
538	 Morris, B	PIT	P	52	5	1	1	0	0	0	0	0	2	0	0	.200	.200	.200	.400
538	 Orr, P	PHI	3B	15	20	1	4	0	0	0	0	2	8	0	0	.200	.273	.200	.473
538	 Pridie, J	BAL	LF	4	10	0	2	0	0	0	1	0	2	0	0	.200	.200	.200	.400
538	 Skaggs, T	ARI	P	7	10	0	2	0	0	0	1	0	5	0	0	.200	.200	.200	.400
538	 Tovar, W	NYM	SS	7	15	1	3	0	0	0	2	1	3	1	0	.200	.294	.200	.494
538	 Wilson, J	ARI	2B	30	60	9	12	1	1	1	4	5	17	0	0	.200	.262	.300	.562
538	 Young, C	OAK	CF	107	335	46	67	18	3	12	40	36	93	10	3	.200	.280	.379	.659
549	 Fuld, S	TB	LF	118	176	25	35	0	3	2	17	17	28	8	2	.199	.270	.267	.537
550	 Hanigan, R	CIN	C	75	222	17	44	8	0	2	21	29	27	0	1	.198	.306	.261	.567
