RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
299	 Cingrani, T	CIN	P	22	28	4	7	1	0	0	1	0	9	1	0	.250	.250	.286	.536
299	 Cunningham, T	ATL	LF	8	8	2	2	0	0	0	0	0	3	0	0	.250	.250	.250	.500
299	 Falu, I	KC	3B	1	4	0	1	0	0	0	0	0	0	0	0	.250	.250	.250	.500
299	 Figaro, A	MIL	P	31	12	1	3	0	0	0	2	0	5	0	0	.250	.250	.250	.500
299	 Green, G	LAA	2B	45	140	16	35	8	1	1	17	10	44	0	0	.250	.301	.343	.644
299	 Guthrie, J	KC	P	2	4	0	1	0	0	0	0	0	2	0	0	.250	.250	.250	.500
299	 Hamilton, J	LAA	LF	151	576	73	144	32	5	21	79	47	158	4	0	.250	.307	.432	.739
299	 Harrell, L	HOU	P	4	4	0	1	0	0	0	0	2	2	0	0	.250	.500	.250	.750
299	 Harrison, J	PIT	3B	60	88	10	22	1	2	3	14	2	10	2	0	.250	.290	.409	.699
299	 Headley, C	SD	3B	141	520	59	130	35	2	13	50	67	142	8	4	.250	.347	.400	.747
299	 Herrera, E	LAD	LF	4	8	0	2	0	0	0	0	0	2	0	0	.250	.250	.250	.500
299	 Kazmir, S	CLE	P	2	4	0	1	0	0	0	0	0	1	0	0	.250	.250	.250	.500
299	 Martinez, J	HOU	LF	86	296	24	74	17	0	7	36	10	82	2	0	.250	.272	.378	.650
299	 Matsuzaka, D	NYM	P	6	12	0	3	0	0	0	1	0	5	0	0	.250	.250	.250	.500
299	 Milone, T	OAK	P	3	8	2	2	0	0	0	1	0	1	0	0	.250	.250	.250	.500
299	 Navarro, E	LAA	1B	4	4	0	1	0	0	0	1	2	1	1	0	.250	.500	.250	.750
299	 Robinson, S	STL	RF	99	144	22	36	2	1	2	16	23	17	5	1	.250	.345	.319	.664
299	 Santana, E	KC	P	1	4	0	1	0	0	0	0	0	2	0	0	.250	.250	.250	.500
299	 Torres, A	SF	LF	103	272	33	68	17	1	2	21	22	61	4	3	.250	.302	.342	.644
320	 Stanton, G	MIA	RF	116	425	62	106	26	0	24	62	74	140	1	0	.249	.365	.480	.845
321	 Helton, T	COL	1B	124	397	41	99	22	1	15	61	40	87	0	0	.249	.314	.423	.738
322	 Solano, D	MIA	2B	102	361	33	90	13	1	3	34	23	57	3	1	.249	.305	.316	.621
323	 Lobaton, J	TB	C	100	277	38	69	15	2	7	32	30	65	0	1	.249	.320	.394	.714
324	 Roberts, B	BAL	2B	77	265	33	66	12	1	8	39	26	44	3	1	.249	.312	.392	.704
325	 Gyorko, J	SD	2B	125	486	62	121	26	0	23	63	33	123	1	1	.249	.301	.444	.745
326	 Conger, H	LAA	C	92	233	23	58	13	1	7	21	17	61	0	1	.249	.310	.403	.713
327	 Young Jr., E	NYM	LF	148	539	70	134	27	7	2	32	46	100	46	11	.249	.310	.336	.645
328	 Crawford, B	SF	SS	149	499	52	124	24	3	9	43	42	96	1	2	.248	.311	.363	.674
329	 Gutierrez, F	SEA	RF	41	145	18	36	7	0	10	24	5	43	3	1	.248	.273	.503	.777
330	 Sanchez, H	SF	C	63	129	8	32	4	0	3	19	7	29	0	0	.248	.300	.349	.649
331	 Simmons, A	ATL	SS	157	606	76	150	27	6	17	59	40	55	6	5	.248	.296	.396	.692
332	 Doumit, R	MIN	C	135	485	49	120	28	1	14	55	48	99	1	0	.247	.314	.396	.710
333	 Ruf, D	PHI	LF	73	251	36	62	11	0	14	30	33	91	0	0	.247	.348	.458	.806
334	 Roberts, R	TB	2B	60	162	15	40	6	0	5	17	11	39	0	2	.247	.295	.377	.671
335	 Gomes, J	BOS	LF	116	312	49	77	17	0	13	52	43	89	1	0	.247	.344	.426	.771
336	 Pierre, J	MIA	LF	113	308	36	76	11	2	1	8	13	27	23	6	.247	.284	.305	.589
336	 Schafer, J	ATL	LF	94	231	32	57	8	3	3	21	29	73	22	6	.247	.331	.346	.677
338	 Norris, D	OAK	C	98	264	41	65	16	0	9	30	37	71	5	0	.246	.345	.409	.754
339	 Rodriguez, S	TB	LF	96	195	21	48	10	1	5	23	17	59	1	3	.246	.320	.385	.704
340	 Swisher, N	CLE	1B	145	549	74	135	27	2	22	63	77	138	1	0	.246	.341	.423	.763
341	 Soto, G	TEX	C	54	163	20	40	9	0	9	22	20	60	1	2	.245	.328	.466	.794
342	 Cashner, A	SD	P	33	53	7	13	1	0	1	3	1	25	2	0	.245	.259	.321	.580
343	 Gillaspie, C	CWS	3B	134	408	46	100	14	3	13	40	37	79	0	1	.245	.305	.390	.695
344	 Castro, S	CHC	SS	161	666	59	163	34	2	10	44	30	129	9	6	.245	.284	.347	.631
345	 Konerko, P	CWS	1B	126	467	41	114	16	0	12	54	45	74	0	0	.244	.313	.355	.669
346	 Paul, X	CIN	LF	97	209	24	51	12	0	7	32	27	53	0	1	.244	.339	.402	.741
347	 Johnson, R	ATL	RF	74	123	13	30	7	1	1	11	6	32	0	0	.244	.311	.341	.653
347	 Tuiasosopo, M	DET	LF	81	164	26	40	7	0	7	30	25	57	0	0	.244	.351	.415	.765
349	 Dozier, B	MIN	2B	147	558	72	136	33	4	18	66	51	120	14	7	.244	.312	.414	.726
350	 Rodriguez, A	NYY	3B	44	156	21	38	7	0	7	19	23	43	4	2	.244	.348	.423	.771
