 Lutz, Z	NYM	3B	15	20	2	6	2	0	0	2	6	6	0	0	.300	.462	.400	.862	
 Moore, A	KC	C	5	10	1	3	1	0	0	0	1	2	1	0	.300	.364	.400	.764	
 Navarro, D	CHC	C	89	240	31	72	7	0	13	34	23	36	0	1	.300	.365	.492	.856	
 Pastornicky, T	ATL	2B	20	30	5	9	1	0	0	0	1	5	0	0	.300	.323	.333	.656	
 Loney, J	TB	1B	158	549	54	164	33	0	13	75	44	77	3	1	.299	.348	.430	.778	
 Lavarnway, R	BOS	C	25	77	8	23	7	0	1	14	2	17	0	0	.299	.329	.429	.758	
 Ellsbury, J	BOS	CF	134	577	92	172	31	8	9	53	47	92	52	4	.298	.355	.426	.781	
 Braun, R	MIL	RF	61	225	30	67	14	2	9	38	27	56	4	5	.298	.372	.498	.869	
 Nieves, W	ARI	C	71	195	16	58	11	0	1	22	8	32	0	0	.297	.320	.369	.690	
 Scutaro, M	SF	2B	127	488	57	145	23	3	2	31	45	34	2	0	.297	.357	.369	.726	
 Kendrick, H	LAA	2B	122	478	55	142	21	4	13	54	23	89	6	3	.297	.335	.439	.775	
 Pena, B	DET	C	71	229	19	68	11	0	4	22	6	26	0	2	.297	.315	.397	.713	
 Carp, M	BOS	1B	86	216	34	64	18	2	9	43	22	67	1	0	.296	.362	.523	.885	
 Holaday, B	DET	C	16	27	8	8	1	0	1	2	2	3	0	0	.296	.367	.444	.811	
 Beltran, C	STL	RF	145	554	79	164	30	3	24	84	38	90	2	1	.296	.339	.491	.830	
 Reyes, J	TOR	SS	93	382	58	113	20	0	10	37	34	47	15	6	.296	.353	.427	.780	
 Posey, B	SF	C	148	520	61	153	34	1	15	72	60	70	2	1	.294	.371	.450	.821	
 Segura, J	MIL	SS	146	588	74	173	20	10	12	49	25	84	44	13	.294	.329	.423	.752	
 Gomes, Y	CLE	C	88	293	45	86	18	2	11	38	18	67	2	0	.294	.345	.481	.826	
 Victorino, S	BOS	RF	122	477	82	140	26	2	15	61	25	75	21	3	.294	.351	.451	.801	
 Gonzalez, A	LAD	1B	157	583	69	171	32	0	22	100	47	98	1	0	.293	.342	.461	.803	
 Culberson, C	COL	2B	47	99	12	29	5	0	2	12	4	23	5	1	.293	.317	.404	.721	
 Shuck, J	LAA	LF	129	437	60	128	20	3	2	39	27	54	8	4	.293	.331	.366	.697	
 Myers, W	TB	RF	88	335	50	98	23	0	13	53	33	91	5	2	.293	.354	.478	.831	
 Perez, S	KC	C	138	496	48	145	25	3	13	79	21	63	0	0	.292	.323	.433	.757	
 Herrera, J	COL	SS	81	195	16	57	7	2	1	16	14	24	3	2	.292	.336	.364	.701	
 Rosario, W	COL	C	121	449	63	131	22	1	21	79	15	109	4	1	.292	.315	.486	.801	
 Byrd, M	PIT	RF	147	532	75	155	35	5	24	88	31	144	2	4	.291	.336	.511	.847	
 Owings, C	ARI	SS	20	55	5	16	5	0	0	5	6	10	2	0	.291	.361	.382	.742	
 Hill, A	ARI	3B	87	327	45	95	21	1	11	41	29	48	1	4	.291	.356	.462	.818	
 Lowrie, J	OAK	SS	154	603	80	175	45	2	15	75	50	91	1	0	.290	.344	.446	.791	
 Medica, T	SD	1B	19	69	9	20	2	0	3	10	10	23	0	0	.290	.380	.449	.829	
 Sierra, M	TOR	RF	35	107	11	31	13	1	1	13	14	29	1	0	.290	.369	.458	.827	
 Hernandez, C	PHI	2B	34	121	17	35	5	0	0	10	9	26	0	3	.289	.344	.331	.674	
 Belt, B	SF	1B	150	509	76	147	39	4	17	67	52	125	5	2	.289	.360	.481	.841	
 Butler, B	KC	DH	162	582	62	168	27	0	15	82	79	102	0	0	.289	.374	.412	.787	
 Tejada, M	KC	2B	53	156	15	45	5	0	3	20	6	25	1	0	.288	.317	.378	.695	
 Lind, A	TOR	1B	143	465	67	134	26	1	23	67	51	103	1	0	.288	.357	.497	.854	
 Yelich, C	MIA	LF	62	240	34	69	12	1	4	16	31	66	10	0	.288	.370	.396	.766	
 Aoki, N	MIL	RF	155	597	80	171	20	3	8	37	55	40	20	12	.286	.356	.370	.726	
 Davis, C	BAL	1B	160	584	103	167	42	1	53	138	72	199	4	1	.286	.370	.634	1.004	
 Lough, D	KC	RF	96	315	35	90	17	4	5	33	10	52	5	2	.286	.311	.413	.724	
 Murphy, D	NYM	2B	161	658	92	188	38	4	13	78	32	95	23	3	.286	.319	.415	.733	
 Navarro, Y	BAL	2B	8	28	3	8	0	1	0	2	2	8	0	0	.286	.333	.357	.690	
 Schoop, J	BAL	2B	5	14	5	4	0	0	1	1	1	2	0	0	.286	.333	.500	.833	
 Stassi, M	HOU	C	3	7	0	2	0	0	0	1	0	2	0	0	.286	.375	.286	.661	
 Mercer, J	PIT	SS	103	333	33	95	22	2	8	27	22	62	3	2	.285	.336	.435	.772	
 Jones, A	BAL	CF	160	653	100	186	35	1	33	108	25	136	14	3	.285	.318	.493	.811	
 Choo, S	CIN	CF	154	569	107	162	34	2	21	54	112	133	20	11	.285	.423	.462	.885	
 Brantley, M	CLE	LF	151	556	66	158	26	3	10	73	40	67	17	4	.284	.332	.396	.728	
 Ramirez, A	CWS	SS	158	637	68	181	39	2	6	48	26	68	30	9	.284	.313	.380	.693	
 Lake, J	CHC	LF	64	236	26	67	16	0	6	16	13	68	4	4	.284	.332	.428	.760	
 Adams, M	STL	1B	108	296	46	84	14	0	17	51	23	80	0	1	.284	.335	.503	.839	
 Kipnis, J	CLE	2B	149	564	86	160	36	4	17	84	76	143	30	7	.284	.366	.452	.818	
 Utley, C	PHI	2B	131	476	73	135	25	6	18	69	45	79	8	3	.284	.348	.475	.823	
 Gomez, C	MIL	CF	147	536	80	152	27	10	24	73	37	146	40	7	.284	.338	.506	.843	
 Cabrera, E	SD	SS	95	381	54	108	15	5	4	31	41	69	37	12	.283	.355	.381	.736	
 Machado, M	BAL	3B	156	667	88	189	51	3	14	71	29	113	6	7	.283	.314	.432	.746	
 Pence, H	SF	RF	162	629	91	178	35	5	27	99	52	115	22	3	.283	.339	.483	.822	
 Ramirez, A	MIL	3B	92	304	43	86	18	0	12	49	36	55	0	1	.283	.370	.461	.831	
 Garcia, A	CWS	RF	72	244	31	69	7	3	7	31	9	59	3	3	.283	.309	.422	.731	
 Crawford, C	LAD	LF	116	435	62	123	30	3	6	31	28	66	15	4	.283	.329	.407	.736	
 Altuve, J	HOU	2B	152	626	64	177	31	2	5	52	32	85	35	13	.283	.316	.363	.678	
 Tabata, J	PIT	RF	106	308	35	87	17	5	6	33	23	45	3	1	.282	.342	.429	.771	
 Prado, M	ARI	3B	155	609	70	172	36	2	14	82	47	53	3	5	.282	.333	.417	.750	
 Hoes, L	HOU	LF	47	170	24	48	7	2	1	10	12	35	7	1	.282	.332	.365	.696	
 Pagan, A	SF	CF	71	280	44	79	16	3	5	30	23	36	9	4	.282	.334	.414	.749	
 Calhoun, K	LAA	RF	58	195	29	55	7	2	8	32	21	41	2	2	.282	.347	.462	.808	
 Alonso, Y	SD	1B	97	334	34	94	11	0	6	45	32	47	6	0	.281	.341	.368	.710	
 Laird, G	ATL	C	47	121	12	34	8	0	1	13	14	23	1	1	.281	.367	.372	.739	
 Chavez, E	ARI	3B	80	228	28	64	14	2	9	44	19	45	1	0	.281	.332	.478	.810	
 Gentry, C	TEX	CF	106	246	39	69	12	4	2	22	29	46	24	3	.280	.373	.386	.759	
 Marte, S	PIT	LF	135	510	83	143	26	10	12	35	25	138	41	15	.280	.343	.441	.784	
 Lucroy, J	MIL	C	147	521	59	146	25	6	18	82	46	69	9	1	.280	.340	.455	.795	
 Desmond, I	WSH	SS	158	600	77	168	38	3	20	80	43	145	21	6	.280	.331	.453	.784	
 Turner, J	NYM	3B	86	200	12	56	13	1	2	16	11	34	0	1	.280	.319	.385	.704	
 LeMahieu, D	COL	2B	109	404	39	113	21	3	2	28	19	67	18	7	.280	.311	.361	.673	
 Davis, K	MIL	LF	56	136	27	38	10	0	11	27	11	34	3	0	.279	.353	.596	.949	
 Young, M	LAD	3B	147	519	52	145	26	5	8	46	43	83	1	0	.279	.335	.395	.730	
 Baker, J	TEX	LF	74	154	21	43	8	0	11	21	18	48	1	0	.279	.360	.545	.905	
 Cabrera, M	TOR	LF	88	344	39	96	15	2	3	30	23	47	2	2	.279	.322	.360	.682	
 Denorfia, C	SD	RF	144	473	67	132	21	2	10	47	42	84	11	0	.279	.337	.395	.732	
 Satin, J	NYM	1B	75	190	23	53	15	0	3	17	30	56	1	1	.279	.376	.405	.781	
 Fielder, P	DET	1B	162	624	82	174	36	0	25	106	75	117	1	1	.279	.362	.457	.819	
 Span, D	WSH	CF	153	610	75	170	28	11	4	47	42	77	20	6	.279	.327	.380	.707	
 Pena, R	ATL	2B	50	97	14	27	5	1	3	12	8	18	0	2	.278	.330	.443	.773	
 Uribe, J	LAD	3B	132	388	47	108	22	2	12	50	30	81	5	0	.278	.331	.438	.769	
 Sandoval, P	SF	3B	141	525	52	146	27	2	14	79	47	79	0	0	.278	.341	.417	.758	
 Castellanos, N	DET	3B	11	18	1	5	0	0	0	0	0	1	0	0	.278	.278	.278	.556	
 Choice, M	OAK	RF	9	18	2	5	1	0	0	0	1	6	0	0	.278	.316	.333	.649	
 Hayes, B	KC	C	5	18	2	5	3	0	1	2	0	3	0	0	.278	.278	.611	.889	
 Ross, C	ARI	LF	94	317	33	88	17	1	8	38	25	50	3	2	.278	.331	.413	.745	
 Rios, A	TEX	RF	156	616	83	171	33	4	18	81	41	108	42	7	.278	.324	.432	.756	
 Morales, K	SEA	1B	156	602	64	167	34	0	23	80	49	114	0	0	.277	.336	.449	.785	
 Kinsler, I	TEX	2B	136	545	85	151	31	2	13	72	51	59	15	11	.277	.344	.413	.757	
 Castro, J	HOU	C	120	435	63	120	35	1	18	56	50	130	2	1	.276	.350	.485	.835	
 Mahoney, J	MIA	1B	9	29	2	8	1	0	1	4	0	4	0	0	.276	.276	.414	.690	
 Urrutia, H	BAL	DH	24	58	5	16	0	1	0	2	0	11	0	0	.276	.276	.310	.586	
 Rasmus, C	TOR	CF	118	417	57	115	26	1	22	66	37	135	0	1	.276	.338	.501	.840	
 Presley, A	MIN	CF	57	185	17	51	5	2	3	15	9	39	1	4	.276	.313	.373	.686	
 Jay, J	STL	CF	157	548	75	151	27	2	7	67	52	103	10	5	.276	.351	.370	.721	
 Quentin, C	SD	LF	82	276	42	76	21	0	13	44	31	55	0	0	.275	.363	.493	.855	
 Zimmerman, R	WSH	3B	147	568	84	156	26	2	26	79	60	133	6	0	.275	.344	.465	.809	
 Boesch, B	NYY	RF	23	51	6	14	2	1	3	8	2	9	0	0	.275	.302	.529	.831	
 Zobrist, B	TB	2B	157	612	77	168	36	3	12	71	72	91	11	3	.275	.354	.402	.756	
 Bourjos, P	LAA	CF	55	175	26	48	3	3	3	12	10	43	6	0	.274	.333	.377	.710	
 Castillo, W	CHC	C	113	380	41	104	23	0	8	32	34	97	2	0	.274	.349	.397	.746	
 Freiman, N	OAK	1B	80	190	10	52	8	1	4	24	14	31	0	0	.274	.327	.389	.716	
 Harper, B	WSH	LF	118	424	71	116	24	3	20	58	61	94	11	4	.274	.368	.486	.854	
 Saltalamacchia, J	BOS	C	121	425	68	116	40	0	14	65	43	139	4	1	.273	.338	.466	.804	
 Bogusevic, B	CHC	LF	47	143	18	39	7	1	6	16	10	35	2	0	.273	.323	.462	.784	
 Gardner, B	NYY	LF	145	539	81	147	33	10	8	52	52	127	24	8	.273	.344	.416	.759	
 Langerhans, R	TOR	1B	4	11	3	3	0	0	0	0	2	2	1	0	.273	.385	.273	.657	
 Pierzynski, A	TEX	C	134	503	48	137	24	1	17	70	11	76	1	1	.272	.297	.425	.722	
 Brown, D	PHI	LF	139	496	65	135	21	4	27	83	39	97	8	3	.272	.324	.494	.818	
 Ethier, A	LAD	RF	142	482	54	131	33	2	12	52	61	95	4	3	.272	.360	.423	.783	
 Ramos, W	WSH	C	78	287	29	78	9	0	16	59	15	42	0	1	.272	.307	.470	.777	
 Jackson, A	DET	CF	129	552	99	150	30	7	12	49	52	129	8	4	.272	.337	.417	.754	
 Encarnacion, E	TOR	1B	142	530	90	144	29	1	36	104	82	62	7	1	.272	.370	.534	.904	
 Raburn, R	CLE	RF	86	243	40	66	18	0	16	55	29	67	0	0	.272	.357	.543	.901	
 Ramirez, W	MIN	RF	35	81	5	22	6	1	0	6	3	23	0	0	.272	.302	.370	.673	
 Markakis, N	BAL	RF	160	634	89	172	24	0	10	59	55	76	1	2	.271	.329	.356	.685	
 Arias, J	SF	3B	102	225	17	61	9	2	1	19	4	33	1	0	.271	.284	.342	.627	
 Andrus, E	TEX	SS	156	620	91	168	17	4	4	67	52	97	42	8	.271	.328	.331	.659	
 Aybar, E	LAA	SS	138	550	68	149	33	5	6	54	23	59	12	7	.271	.301	.382	.683	
 Jaso, J	OAK	C	70	207	31	56	12	0	3	21	38	45	2	1	.271	.387	.372	.759	
 Ellis, M	LAD	2B	126	433	46	117	13	2	6	48	26	74	4	1	.270	.323	.351	.674	
 Kemp, M	LAD	CF	73	263	35	71	15	0	6	33	22	76	9	0	.270	.328	.395	.723	
 Barton, D	OAK	1B	37	104	15	28	2	0	3	16	13	18	0	0	.269	.350	.375	.725	
 Cervelli, F	NYY	C	17	52	12	14	3	0	3	8	8	9	0	0	.269	.377	.500	.877	
 Longoria, E	TB	3B	160	614	91	165	39	3	32	88	70	162	1	0	.269	.343	.498	.842	
 Pollock, A	ARI	CF	137	443	64	119	28	5	8	38	33	82	12	3	.269	.322	.409	.730	
 Grossman, R	HOU	LF	63	257	29	69	14	0	4	21	23	70	6	7	.268	.332	.370	.702	
 Venable, W	SD	CF	151	481	64	129	22	8	22	53	29	118	22	6	.268	.312	.484	.796	
 Abreu, T	SF	2B	53	138	21	37	12	3	2	14	6	33	0	2	.268	.301	.442	.743	
 Santana, C	CLE	3B	154	541	75	145	39	1	20	74	93	110	3	1	.268	.377	.455	.832	
 Parra, G	ARI	RF	156	601	79	161	43	4	10	48	48	100	10	10	.268	.323	.403	.726	
 Ruiz, C	PHI	C	92	310	30	83	16	0	5	37	18	39	1	0	.268	.320	.368	.688	
 Arenado, N	COL	3B	133	486	49	130	29	4	10	52	23	72	2	0	.267	.301	.405	.706	
 Chavez, E	SEA	RF	97	266	22	71	10	0	2	14	9	31	1	3	.267	.290	.327	.617	
 Beckham, G	CWS	2B	103	371	46	99	22	1	5	24	28	56	5	1	.267	.322	.372	.694	
 Tanaka, K	SF	LF	15	30	4	8	0	0	0	2	4	3	2	0	.267	.353	.267	.620	
 Cruz, N	TEX	RF	109	413	49	110	18	0	27	76	35	109	5	1	.266	.327	.506	.833	
 Sogard, E	OAK	2B	130	368	45	98	24	3	2	35	27	51	10	5	.266	.322	.364	.686	
 Howard, R	PHI	1B	80	286	34	76	20	2	11	43	23	95	0	0	.266	.319	.465	.784	
 Sweeney, R	CHC	CF	70	192	19	51	13	2	6	19	17	31	1	0	.266	.324	.448	.772	
 Blanco, G	SF	RF	141	452	50	120	17	6	3	41	52	95	14	9	.265	.341	.350	.690	
 Ozuna, M	MIA	CF	70	275	31	73	17	4	3	32	13	57	5	1	.265	.303	.389	.693	
 Gordon, A	KC	LF	156	633	90	168	27	6	20	81	52	141	11	3	.265	.327	.422	.749	
 Viciedo, D	CWS	RF	124	441	43	117	23	3	14	56	24	98	0	0	.265	.304	.426	.731	
 Rendon, A	WSH	3B	98	351	40	93	23	1	7	35	31	69	1	1	.265	.329	.396	.725	
 Miller, B	SEA	SS	76	306	41	81	11	6	8	36	24	52	5	3	.265	.318	.418	.737	
 Almonte, A	SEA	CF	25	72	10	19	4	0	2	9	6	21	1	0	.264	.313	.403	.715	
 De Aza, A	CWS	LF	153	607	84	160	27	4	17	62	50	147	20	8	.264	.323	.405	.728	
 Upton, J	ATL	LF	149	558	94	147	27	2	27	70	75	161	8	1	.263	.354	.464	.818	
 Schumaker, S	LAD	CF	125	319	31	84	16	0	2	30	28	54	2	2	.263	.332	.332	.665	
 Hardy, J	BAL	SS	159	601	66	158	27	0	25	76	38	73	2	1	.263	.306	.433	.738	
 Dickerson, C	COL	LF	69	194	32	51	13	5	5	17	16	41	2	2	.263	.316	.459	.775	
 Bourn, M	CLE	CF	130	525	75	138	21	6	6	50	40	132	23	12	.263	.316	.360	.676	
 Fowler, D	COL	CF	119	415	71	109	18	3	12	42	65	105	19	9	.263	.369	.407	.776	
 Bruce, J	CIN	RF	160	626	89	164	43	1	30	109	63	185	7	3	.262	.329	.478	.807	
 Freese, D	STL	3B	138	462	53	121	26	1	9	60	47	106	1	2	.262	.340	.381	.721	
 Suzuki, I	NYY	RF	150	520	57	136	15	3	7	35	26	63	20	4	.262	.297	.342	.639	
 Crisp, C	OAK	LF	131	513	93	134	22	3	22	66	61	65	21	5	.261	.335	.444	.779	
 Campana, T	ARI	CF	29	46	10	12	0	1	0	0	8	14	8	2	.261	.370	.304	.675	
 Semien, M	CWS	3B	21	69	7	18	4	0	2	7	1	22	2	2	.261	.268	.406	.673	
 Phillips, B	CIN	2B	151	606	80	158	24	2	18	103	39	98	5	3	.261	.310	.396	.706	
 Pearce, S	BAL	LF	44	119	14	31	7	0	4	13	15	25	1	0	.261	.362	.420	.782	
 Young, D	TB	DH	103	334	30	87	16	0	11	38	20	78	0	0	.260	.307	.407	.715	
 Martin, L	TEX	CF	147	457	66	119	21	6	8	49	28	104	36	9	.260	.313	.385	.698	
 Seager, K	SEA	3B	160	615	79	160	32	2	22	69	68	122	9	3	.260	.338	.426	.764	
 Polanco, P	MIA	3B	118	377	33	98	13	0	1	23	23	31	2	0	.260	.315	.302	.617	
 Nunez, E	NYY	SS	90	304	38	79	17	4	3	28	20	51	10	3	.260	.307	.372	.679	
 Davis, R	TOR	LF	108	331	49	86	16	2	6	24	21	67	45	6	.260	.312	.375	.687	
 Jimenez, L	LAA	3B	34	104	15	27	6	0	0	5	2	28	0	2	.260	.291	.317	.608	
 Romine, A	LAA	3B	47	108	9	28	3	0	0	10	7	24	1	0	.259	.308	.287	.595	
 Napoli, M	BOS	1B	139	498	79	129	38	2	23	92	73	187	1	1	.259	.360	.482	.842	
 Bautista, J	TOR	RF	118	452	82	117	24	0	28	73	69	84	7	2	.259	.358	.498	.856	
 Morneau, J	PIT	1B	152	572	62	148	36	0	17	77	50	110	0	0	.259	.323	.411	.734	
 Lombardozzi, S	WSH	2B	118	290	25	75	15	1	2	22	8	34	4	3	.259	.278	.338	.616	
 Gose, A	TOR	CF	52	147	15	38	6	5	2	12	5	37	4	3	.259	.283	.408	.691	
 Perez, J	SF	CF	34	89	8	23	5	0	1	8	6	21	2	0	.258	.302	.348	.650	
 Pujols, A	LAA	DH	99	391	49	101	19	0	17	64	40	55	1	1	.258	.330	.437	.767	
 Callaspo, A	OAK	1B	136	453	52	117	20	0	10	58	53	47	0	2	.258	.333	.369	.702	
 Dyson, J	KC	CF	87	213	30	55	9	4	2	17	21	45	34	6	.258	.326	.366	.692	
 Adduci, J	TEX	LF	17	31	2	8	1	0	0	0	3	9	2	0	.258	.324	.290	.614	
 Constanza, J	ATL	LF	21	31	2	8	0	0	0	3	0	5	0	3	.258	.258	.258	.516	
 McLouth, N	BAL	LF	146	531	76	137	31	4	12	36	53	86	30	7	.258	.329	.399	.729	
 Miller, C	CIN	C	17	35	2	9	5	0	0	8	5	6	0	0	.257	.366	.400	.766	
 Coghlan, C	MIA	LF	70	195	10	50	10	3	1	10	17	43	2	0	.256	.318	.354	.672	
 Lucas, E	MIA	3B	94	351	43	90	14	1	4	28	26	78	1	1	.256	.311	.336	.647	
 Escobar, Y	TB	SS	153	508	61	130	27	1	9	56	57	73	4	4	.256	.332	.366	.698	
 Dirks, A	DET	LF	131	438	60	112	16	2	9	37	42	84	7	1	.256	.323	.363	.686	
 McCann, B	ATL	C	102	356	43	91	13	0	20	57	39	66	0	1	.256	.336	.461	.796	
 Moss, B	OAK	1B	145	446	73	114	23	3	30	87	50	140	4	2	.256	.337	.522	.859	
 Robinson, D	CIN	LF	102	192	21	49	7	3	0	8	18	44	4	5	.255	.322	.323	.645	
 Punto, N	LAD	SS	116	294	34	75	15	0	2	21	33	67	3	3	.255	.328	.327	.655	
 Murphy, D	CHC	3B	46	149	23	38	8	0	11	23	8	48	2	0	.255	.319	.530	.849	
 Soriano, A	NYY	LF	151	581	84	148	32	1	34	101	36	156	18	9	.255	.302	.489	.791	
 Lawrie, B	TOR	3B	107	401	41	102	18	3	11	46	30	68	9	5	.254	.315	.397	.712	
 Cozart, Z	CIN	SS	151	567	74	144	30	3	12	63	26	102	0	0	.254	.284	.381	.665	
 Heyward, J	ATL	RF	104	382	67	97	22	1	14	38	48	73	2	4	.254	.349	.427	.776	
 Sanchez, G	PIT	1B	136	264	29	67	18	0	7	36	44	51	1	0	.254	.361	.402	.762	
 Rivera, R	SD	C	23	67	4	17	3	1	0	7	2	16	0	0	.254	.268	.328	.596	
 Plouffe, T	MIN	3B	129	477	44	121	22	1	14	52	34	112	2	1	.254	.309	.392	.701	
 Drew, S	BOS	SS	124	442	57	112	29	8	13	67	54	124	6	0	.253	.333	.443	.777	
 Keppinger, J	CWS	2B	117	423	38	107	13	1	4	40	20	41	0	1	.253	.283	.317	.600	
 Smith, S	OAK	LF	117	368	49	93	27	0	8	40	39	94	0	0	.253	.329	.391	.721	
 Ackley, D	SEA	LF	113	384	40	97	18	2	4	31	37	72	2	3	.253	.319	.341	.660	
 Jennings, D	TB	CF	139	527	82	133	31	6	14	54	64	115	20	8	.252	.334	.414	.748	
 Maxwell, J	KC	RF	75	234	35	59	16	3	7	25	23	78	6	2	.252	.328	.436	.764	
 Goins, R	TOR	2B	34	119	11	30	5	0	2	8	2	28	0	0	.252	.264	.345	.609	
 Gregorius, D	ARI	SS	103	357	47	90	16	3	7	28	37	65	0	2	.252	.332	.373	.704	
 Aviles, M	CLE	LF	124	361	54	91	15	0	9	46	15	41	8	5	.252	.282	.368	.650	
 Eaton, A	ARI	LF	66	250	40	63	10	4	3	22	17	44	5	2	.252	.314	.360	.674	
 Vogt, S	OAK	C	47	135	18	34	6	1	4	16	9	28	0	1	.252	.295	.400	.695	
 Rollins, J	PHI	SS	160	600	65	151	36	2	6	39	59	93	22	6	.252	.318	.348	.667	
