RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
101	 Rosario, W	COL	C	121	449	63	131	22	1	21	79	15	109	4	1	.292	.315	.486	.801
102	 Byrd, M	PIT	RF	147	532	75	155	35	5	24	88	31	144	2	4	.291	.336	.511	.847
103	 Owings, C	ARI	SS	20	55	5	16	5	0	0	5	6	10	2	0	.291	.361	.382	.742
104	 Hill, A	ARI	3B	87	327	45	95	21	1	11	41	29	48	1	4	.291	.356	.462	.818
105	 Lowrie, J	OAK	SS	154	603	80	175	45	2	15	75	50	91	1	0	.290	.344	.446	.791
106	 Medica, T	SD	1B	19	69	9	20	2	0	3	10	10	23	0	0	.290	.380	.449	.829
107	 Sierra, M	TOR	RF	35	107	11	31	13	1	1	13	14	29	1	0	.290	.369	.458	.827
108	 Hernandez, C	PHI	2B	34	121	17	35	5	0	0	10	9	26	0	3	.289	.344	.331	.674
109	 Belt, B	SF	1B	150	509	76	147	39	4	17	67	52	125	5	2	.289	.360	.481	.841
110	 Butler, B	KC	DH	162	582	62	168	27	0	15	82	79	102	0	0	.289	.374	.412	.787
111	 Tejada, M	KC	2B	53	156	15	45	5	0	3	20	6	25	1	0	.288	.317	.378	.695
112	 Lind, A	TOR	1B	143	465	67	134	26	1	23	67	51	103	1	0	.288	.357	.497	.854
113	 Yelich, C	MIA	LF	62	240	34	69	12	1	4	16	31	66	10	0	.288	.370	.396	.766
114	 Aoki, N	MIL	RF	155	597	80	171	20	3	8	37	55	40	20	12	.286	.356	.370	.726
115	 Davis, C	BAL	1B	160	584	103	167	42	1	53	138	72	199	4	1	.286	.370	.634	1.004
116	 Lough, D	KC	RF	96	315	35	90	17	4	5	33	10	52	5	2	.286	.311	.413	.724
116	 Murphy, D	NYM	2B	161	658	92	188	38	4	13	78	32	95	23	3	.286	.319	.415	.733
116	 Navarro, Y	BAL	2B	8	28	3	8	0	1	0	2	2	8	0	0	.286	.333	.357	.690
116	 Roark, T	WSH	P	13	14	0	4	1	0	0	1	0	5	0	0	.286	.286	.357	.643
116	 Schoop, J	BAL	2B	5	14	5	4	0	0	1	1	1	2	0	0	.286	.333	.500	.833
116	 Stassi, M	HOU	C	3	7	0	2	0	0	0	1	0	2	0	0	.286	.375	.286	.661
122	 Mercer, J	PIT	SS	103	333	33	95	22	2	8	27	22	62	3	2	.285	.336	.435	.772
123	 Jones, A	BAL	CF	160	653	100	186	35	1	33	108	25	136	14	3	.285	.318	.493	.811
124	 Choo, S	CIN	CF	154	569	107	162	34	2	21	54	112	133	20	11	.285	.423	.462	.885
125	 Brantley, M	CLE	LF	151	556	66	158	26	3	10	73	40	67	17	4	.284	.332	.396	.728
126	 Ramirez, A	CWS	SS	158	637	68	181	39	2	6	48	26	68	30	9	.284	.313	.380	.693
127	 Lake, J	CHC	LF	64	236	26	67	16	0	6	16	13	68	4	4	.284	.332	.428	.760
128	 Adams, M	STL	1B	108	296	46	84	14	0	17	51	23	80	0	1	.284	.335	.503	.839
129	 Kipnis, J	CLE	2B	149	564	86	160	36	4	17	84	76	143	30	7	.284	.366	.452	.818
130	 Utley, C	PHI	2B	131	476	73	135	25	6	18	69	45	79	8	3	.284	.348	.475	.823
131	 Gomez, C	MIL	CF	147	536	80	152	27	10	24	73	37	146	40	7	.284	.338	.506	.843
132	 Cabrera, E	SD	SS	95	381	54	108	15	5	4	31	41	69	37	12	.283	.355	.381	.736
133	 Machado, M	BAL	3B	156	667	88	189	51	3	14	71	29	113	6	7	.283	.314	.432	.746
134	 Pence, H	SF	RF	162	629	91	178	35	5	27	99	52	115	22	3	.283	.339	.483	.822
135	 Ramirez, A	MIL	3B	92	304	43	86	18	0	12	49	36	55	0	1	.283	.370	.461	.831
136	 Garcia, A	CWS	RF	72	244	31	69	7	3	7	31	9	59	3	3	.283	.309	.422	.731
137	 Crawford, C	LAD	LF	116	435	62	123	30	3	6	31	28	66	15	4	.283	.329	.407	.736
138	 Altuve, J	HOU	2B	152	626	64	177	31	2	5	52	32	85	35	13	.283	.316	.363	.678
139	 Tabata, J	PIT	RF	106	308	35	87	17	5	6	33	23	45	3	1	.282	.342	.429	.771
140	 Prado, M	ARI	3B	155	609	70	172	36	2	14	82	47	53	3	5	.282	.333	.417	.750
141	 Hoes, L	HOU	LF	47	170	24	48	7	2	1	10	12	35	7	1	.282	.332	.365	.696
142	 Pagan, A	SF	CF	71	280	44	79	16	3	5	30	23	36	9	4	.282	.334	.414	.749
143	 Calhoun, K	LAA	RF	58	195	29	55	7	2	8	32	21	41	2	2	.282	.347	.462	.808
144	 Alonso, Y	SD	1B	97	334	34	94	11	0	6	45	32	47	6	0	.281	.341	.368	.710
145	 Laird, G	ATL	C	47	121	12	34	8	0	1	13	14	23	1	1	.281	.367	.372	.739
146	 Chavez, E	ARI	3B	80	228	28	64	14	2	9	44	19	45	1	0	.281	.332	.478	.810
147	 Gentry, C	TEX	CF	106	246	39	69	12	4	2	22	29	46	24	3	.280	.373	.386	.759
148	 Marte, S	PIT	LF	135	510	83	143	26	10	12	35	25	138	41	15	.280	.343	.441	.784
149	 Lucroy, J	MIL	C	147	521	59	146	25	6	18	82	46	69	9	1	.280	.340	.455	.795
150	 Desmond, I	WSH	SS	158	600	77	168	38	3	20	80	43	145	21	6	.280	.331	.453	.784
