RK	Player	Team	Pos	G	AB	R	H	2B	3B	HR	RBI	BB	SO	SB	CS	AVG▼	OBP	SLG	OPS
1	 Duke, Z	CIN	P	25	2	0	2	0	0	0	0	0	0	0	0	1.000	1.000	1.000	2.000
2	 Carson, M	CLE	RF	20	11	5	7	0	0	1	3	1	1	3	0	.636	.692	.909	1.601
3	 Berry, Q	BOS	LF	13	8	5	5	0	0	1	4	1	2	3	0	.625	.667	1.000	1.667
4	 Axelrod, D	CWS	P	1	2	1	1	0	0	0	0	0	1	0	0	.500	.500	.500	1.000
4	 Chen, B	KC	P	2	2	1	1	0	0	0	0	0	1	0	0	.500	.500	.500	1.000
4	 Masterson, J	CLE	P	1	2	0	1	0	0	0	0	0	0	0	0	.500	.500	.500	1.000
4	 Parra, M	CIN	P	52	2	1	1	0	0	0	0	0	0	0	0	.500	.500	.500	1.000
8	 Beckham, T	TB	2B	5	7	1	3	0	0	0	1	0	0	0	0	.429	.375	.429	.804
8	 Norris, B	BAL	P	5	7	0	3	0	0	0	0	0	0	0	0	.429	.429	.429	.857
10	 Fister, D	DET	P	4	5	0	2	0	0	0	1	0	1	0	0	.400	.400	.400	.800
10	 Flynn, B	MIA	P	4	5	0	2	0	0	0	0	0	2	0	0	.400	.400	.400	.800
10	 Mendoza, L	KC	P	3	5	0	2	0	0	0	1	0	2	0	0	.400	.400	.400	.800
13	 Fryer, E	MIN	C	6	13	2	5	1	0	1	4	3	3	0	0	.385	.500	.692	1.192
13	 Mesa, M	NYY	CF	5	13	2	5	2	0	0	1	1	2	0	1	.385	.429	.538	.967
15	 Walters, Z	WSH	SS	8	8	2	3	0	1	0	1	1	0	0	0	.375	.444	.625	1.069
16	 Hamilton, B	CIN	CF	13	19	9	7	2	0	0	1	2	4	13	1	.368	.429	.474	.902
17	 Cabrera, M	DET	1B	148	555	103	193	26	1	44	137	90	94	3	0	.348	.442	.636	1.078
18	 Ramirez, H	LAD	SS	86	304	62	105	25	2	20	57	27	52	10	2	.345	.402	.638	1.040
19	 Pinto, J	MIN	C	21	76	10	26	5	0	4	12	6	22	0	0	.342	.398	.566	.963
20	 Butler, J	STL	RF	8	12	3	4	2	0	0	1	3	6	0	0	.333	.467	.500	.967
20	 DeWitt, B	ATL	3B	4	3	0	1	1	0	0	0	0	0	0	0	.333	.333	.667	1.000
20	 Dickey, R	TOR	P	2	6	2	2	1	0	0	1	0	0	0	0	.333	.333	.500	.833
20	 Gimenez, C	TB	C	4	3	0	1	1	0	0	0	1	1	0	0	.333	.500	.667	1.167
20	 Gosselin, P	ATL	2B	4	6	2	2	0	0	0	0	1	2	0	0	.333	.429	.333	.762
20	 Hellickson, J	TB	P	2	3	0	1	0	0	0	0	0	1	0	0	.333	.333	.333	.667
20	 Miner, Z	PHI	P	16	6	0	2	0	0	0	0	0	3	0	0	.333	.333	.333	.667
20	 Oswalt, R	COL	P	8	6	0	2	0	0	0	0	0	2	0	0	.333	.333	.333	.667
20	 Peguero, C	SEA	RF	2	6	1	2	0	0	1	1	1	2	1	0	.333	.429	.833	1.262
20	 Porcello, R	DET	P	3	3	0	1	0	0	0	0	0	0	0	0	.333	.333	.333	.667
20	 Ramirez, J	CLE	2B	15	12	5	4	0	1	0	0	2	2	0	1	.333	.429	.500	.929
20	 Scherzer, M	DET	P	1	3	0	1	1	0	0	1	0	0	0	0	.333	.333	.667	1.000
20	 Shields, J	KC	P	1	3	1	1	0	0	0	0	0	1	0	0	.333	.333	.333	.667
20	 Valdes, R	HOU	P	15	3	0	1	1	0	0	0	0	0	0	0	.333	.333	.667	1.000
20	 Webb, R	MIA	P	61	3	1	1	0	0	0	0	0	2	0	0	.333	.333	.333	.667
35	 Cuddyer, M	COL	RF	130	489	74	162	31	3	20	84	46	100	10	3	.331	.389	.530	.919
36	 Greinke, Z	LAD	P	29	58	5	19	3	0	0	4	7	10	2	0	.328	.409	.379	.788
37	 Gennett, S	MIL	2B	69	213	29	69	11	2	6	21	10	42	2	1	.324	.356	.479	.834
38	 Mauer, J	MIN	1B	113	445	62	144	35	0	11	47	61	89	0	1	.324	.404	.476	.880
39	 Trout, M	LAA	CF	157	589	109	190	39	9	27	97	110	136	33	7	.323	.432	.557	.988
40	 Johnson, C	ATL	3B	142	514	54	165	34	0	12	68	29	116	0	0	.321	.358	.457	.816
41	 Freeman, F	ATL	1B	147	551	89	176	27	2	23	109	66	121	1	0	.319	.396	.501	.897
42	 Puig, Y	LAD	RF	104	382	66	122	21	2	19	42	36	97	11	8	.319	.391	.534	.925
43	 Molina, Y	STL	C	136	505	68	161	44	0	12	80	30	55	3	2	.319	.359	.477	.836
44	 Werth, J	WSH	RF	129	462	84	147	24	0	25	82	60	101	10	1	.318	.398	.532	.931
45	 Carpenter, M	STL	3B	157	626	126	199	55	7	11	78	72	98	3	3	.318	.392	.481	.873
46	 Infante, O	DET	2B	118	453	54	144	24	3	10	51	20	44	5	2	.318	.345	.450	.795
47	 McCutchen, A	PIT	CF	157	583	97	185	38	5	21	84	78	101	27	10	.317	.404	.508	.911
48	 Bloomquist, W	ARI	2B	48	139	16	44	5	1	0	14	8	11	0	2	.317	.360	.367	.727
49	 Beltre, A	TEX	3B	161	631	88	199	32	0	30	92	50	78	1	0	.315	.371	.509	.880
50	 Craig, A	STL	RF	134	508	71	160	29	2	13	97	40	100	2	0	.315	.373	.457	.830
